Age,Income,Tenure,MonthlyCharge,Bandwidth_GB_Year
67,91971.88,63.15946,149.9776,5417.867266
23,38723.05,65.60287,149.9928,6147.448121
65,37091.91,70.70015,114.9509,6359.975691
46,75795.76,71.4064,202.4433,6400.696695
67,23891.75,51.61804,232.6415,4716.06213
75,33366.03,67.40482,117.4858,5748.365703
20,94995.33,70.62907,127.475,6045.138773
58,15534.39,70.64297,265.1283,6503.161137
68,21216.13,61.78729,247.6647,6106.678679
63,44689.55,66.54232,152.5022,5932.384715
53,13631.9,63.06195,124.9781,5268.837296
28,70312.37,70.22928,197.484,6865.467972
34,8758.69,63.06098,150.0208,5716.051522
37,19872.48,56.31481,255.1372,5401.877883
39,110579.2,55.69627,210.1563,5230.495459
57,12602.8,66.00149,240.1149,5956.933654
23,26909.8,60.37442,172.4705,6089.889713
56,23021.26,66.19811,149.9741,6136.96562
88,151181.8,47.6364,159.9942,4121.77937
54,87268.6,54.69435,257.6841,5298.949356
61,954.43,63.05421,172.4404,5962.861013
71,36171.71,54.78051,132.466,5151.21569
72,16643.07,55.38418,159.983,4675.756402
65,36242.89,47.40586,149.989,4281.425931
40,19218.35,65.45306,187.4811,6374.103135
83,29762.63,71.7712,127.4887,6101.516217
88,12344.99,69.15481,137.4872,5739.929828
48,37586.34,54.67054,167.4564,4647.66648
33,33934.52,51.48861,202.4433,4811.298513
37,67720.61,61.0588,157.4698,5209.85908
70,33818.46,57.65975,117.4686,5319.498579
31,2526.17,53.12753,182.4653,4861.72144
31,28436.06,70.49565,139.9349,6722.143611
55,10326.88,50.42623,172.4579,4533.008494
80,24964.32,58.74129,127.4958,4901.491925
76,32161.46,52.65622,182.497,4643.51863
28,39496.24,54.01225,79.97886,4585.713564
27,33704.46,65.95332,142.4713,6282.463563
77,26636.01,63.01903,139.9349,6020.277207
52,14352.01,71.00745,132.466,6543.110379
49,9043.47,71.02256,104.9781,6399.222377
20,9516.26,42.80596,255.1336,4784.796994
41,22112.6,62.15286,172.4579,5615.849093
53,71367.15,50.89715,229.9931,4646.442659
48,32177.35,57.20095,159.9512,4966.136132
53,20041.91,64.98806,162.4653,6205.696339
82,59338.19,60.32779,137.4872,5036.334729
79,29254.96,64.47076,159.9476,6033.647017
66,49519.95,60.16687,172.4567,5553.300748
18,33028.82,69.76805,162.4653,6599.040223
72,19527.71,64.44445,112.4844,5460.5503419999995
52,33425.04,71.00882,187.4811,6742.932022
76,68192.09,67.93006,255.1198,6640.554732
49,51058.06,52.51777,235.1417,5463.709926
47,31344.35,69.5048,184.9785,6391.573253
76,35825.11,43.86844,152.4907,3992.718989
23,71070.02,64.44732,149.9447,6093.091927
68,23670,64.12634,139.983,5849.463694
38,17845.39,61.80743,129.9483,5989.985996
89,26652.94,59.71663,147.4738,4970.688189
73,59640.61,66.60766,144.9889,6398.11875
33,27059.29,60.8744,137.4686,5269.998748
69,79594.91,47.43916,129.9483,4526.335532
24,21531.39,62.04664,114.9509,5754.564928
78,74885.9,62.56058,132.4798,5830.300597
77,26011.14,66.05097,222.65,5983.812869
28,62820.43,62.75224,107.4958,5865.625146
26,13665.81,57.13921,134.9801,5004.36005
59,41102.74,70.97645,112.4551,5781.732
24,17280.46,51.27317,159.9476,4927.165029
71,16028.17,67.75314,267.6427,6713.081591
65,78464.32,52.29353,175.1331,4797.122065
88,65204.61,54.7075,114.9509,4974.163846
19,41237.45,61.74103,149.9621,5514.944335
44,43864.93,65.12119,262.6106,6021.415503
67,5096.68,54.76926,225.1786,5252.083564
62,39830.33,70.18932,232.6378,6735.268525
43,46515.2,61.30642,129.9915,5771.251702
26,17602.49,63.28674,139.9349,6024.715109
82,38203.16,59.1618,114.9728,4895.745165
41,35600.06,58.78687,139.983,5562.051941
46,36435.66,65.70769,265.1283,6091.064644
21,30431.48,63.45489,184.9496,6161.945348
33,13599.19,68.41013,169.9447,5971.515636
39,27140.46,70.23949,172.4624,6484.787518
62,161251,56.32645,235.1417,5640.808851
63,53320.87,57.67289,114.9658,4920.518248
80,32687.28,60.82718,247.6647,6066.504159
18,23570.06,69.76544,127.4887,6174.824996
58,49336.26,66.63219,127.4421,6084.511649
54,18407.87,70.34319,137.4392,6003.619513
89,12747.26,61.75654,102.4746,5237.396005
23,95198.64,60.34007,182.4608,5367.056964
22,46466.83,44.02354,119.9897,4031.48686
72,10178.42,63.66434,107.4958,5796.100318
81,30082.5,61.62652,179.9794,5225.360098
56,4666.08,70.17488,192.4404,6134.697014
28,93285.19,61.29358,104.9923,5289.954359
36,52493.72,68.01745,112.4551,5727.757032
37,17952,69.68705,207.6094,6205.48799
89,35559.68,67.65646,162.5299,5824.23881
30,50577.25,50.09295,137.4836,4941.678785
75,43085.55,47.99043,175.1331,4442.533708
46,75711.93,69.14535,127.5112,5938.865925
33,19922.88,47.91787,119.9568,4869.334092
83,3905.36,65.87412,147.4421,5557.721713
77,37283.81,59.66274,112.4551,4939.550584
21,212255.3,58.50278,104.9629,5080.067605
19,27844.19,61.54602,174.9755,5668.159085
84,8293.64,66.99754,192.4885,5659.937572
56,17014.29,69.74139,149.9598,6017.607321
51,49525.96,58.91354,204.9496,5208.138235
53,21581.2,67.61943,149.9598,5761.220242
50,71436.4,51.22671,104.9643,4610.805566
54,19435.67,59.94889,162.4538,5641.701018
81,15263.7,70.31022,162.5299,6074.151439
26,48071.63,59.6057,182.447,5247.01062
32,58057.2,44.89823,194.9768,4183.048936
72,29830.87,50.98192,169.9378,4477.609834
88,57580.18,56.88725,182.4433,5445.967827
70,12621.78,61.33886,164.967,5871.888679
84,48689.21,47.96511,117.5152,4181.676431
75,48524.09,54.23273,252.624,4968.719293
77,32773.01,57.78109,124.9643,4768.978651
65,27535.44,67.90183,252.6378,6171.559833
26,41514.67,62.24788,104.9781,5848.006408
62,33247.66,66.70369,137.4684,5859.752162
20,17163.24,62.32519,174.9919,5555.86987
21,9572.9,60.04073,159.9512,5174.273895
37,4874.95,68.07677,147.4421,5837.517911
79,30057.73,59.79068,129.9621,5586.42851
29,21616.86,58.09895,139.9349,5698.426541
26,13101.08,62.11937,149.9598,5481.366195
52,32007.27,44.39429,152.4798,4091.382815
23,23704.58,71.30912,235.1884,6667.97528
39,6536.16,62.04916,139.965,5866.495925
32,27450.44,67.19295,154.9919,6411.160905
84,39086.8,63.28078,187.656,5611.622091
29,16604.79,71.58072,129.9483,6590.287954
43,32669.61,68.63236,114.9509,6385.814454
85,36674.22,65.3851,165.0182,5902.542522
39,70057.28,64.12772,139.9678,5611.04531
36,24120.92,69.97238,245.147,6854.114445
56,52869.22,57.44027,245.1612,5385.186807
18,37829.04,50.46018,177.4876,5066.934116
77,22328.55,62.18037,184.9647,5479.036356
79,75196.45,61.82935,139.9875,5562.421296
33,33851.87,60.69462,114.9976,5316.712002
56,62276.09,61.85233,214.9525,5466.255604
88,26999.2,57.17893,124.9781,4723.54426
61,21558.19,69.95421,82.49655,5848.90356
50,15215.24,59.21586,139.983,5475.3406429999995
57,22713.63,69.09557,149.9913,6017.868507
43,51466.52,47.83008,255.1372,4656.200883
67,11489.41,71.39166,187.6094,6799.703331
53,30848.77,63.07092,222.6362,5768.283353
86,67611.32,53.75074,202.6362,5232.068649
25,27938,63.67009,159.9349,5576.065751
60,120330.5,40.76616,184.9963,3832.149233
21,97769.66,60.54883,149.9707,5617.743323
77,16257.75,54.24636,149.9913,4874.991387
30,11106.05,62.39739,117.472,5404.784064
51,13256.25,67.29466,114.9838,5748.451595
70,38179.17,68.14379,127.4738,6167.764392
58,27204.24,69.29855,192.4885,5995.290634
30,20273.75,47.78655,172.4441,4317.862166
84,14730.41,48.44746,192.4404,4246.327693
62,36139.18,44.99139,257.6513,5009.989918
35,58123.92,57.56205,169.9928,4953.477077
19,82296.19,70.00887,172.4441,6127.72243
48,11577.65,38.05187,194.9768,3754.322576
43,41536.3,67.20585,152.4441,6294.425576
54,38613.42,55.3519,179.9794,4851.255631
60,20726.52,65.67374,210.1051,6417.345402
74,14744.58,64.11549,152.4441,6093.493249
73,125041.1,65.31603,172.4441,5613.208858
27,15533,39.5421,127.525,3656.35595
79,59388.62,61.59822,152.4798,5412.512376
45,38039.5,71.83398,129.9778,6659.547499
83,14078.51,71.0114,192.4885,6053.671903
30,26139.47,64.60644,255.1198,6426.687397
31,58304.48,50.77685,129.9915,4947.825183
88,17400.04,61.00152,229.9931,5482.759209
70,35738.78,60.92178,114.9509,5511.579607
77,62309.09,64.63019,192.4404,5595.256243
62,14744.09,66.9541,217.4725,6002.159687
89,37652.91,71.80429,137.4686,6125.821735
40,50465.23,37.04125,149.9447,3822.54562
88,6015.6,46.55404,220.1185,4194.186085
19,13543.51,65.54969,204.9634,5976.68996
88,81253.97,57.18854,159.983,4801.928653
50,137978.3,44.89729,172.4567,4323.817647
29,8068.23,69.90673,117.4872,6470.044027
63,54739.98,58.9945,140.0013,5514.922539
29,33280.3,62.94907,144.9607,5386.649919
69,44042.94,64.07956,184.967,5655.455765
49,65174.04,46.55143,129.9621,4616.261041
40,15503.73,40.7843,172.4567,4050.379301
54,2421.1,56.03048,167.4564,4821.711621
33,43838.7,68.89551,152.4798,6083.416035
80,25945.22,66.94288,182.4676,5874.695874
70,57738.77,66.52284,127.482,5573.344552
34,7936.05,56.28159,139.9792,5070.792059
43,31808.9,62.11875,174.9768,5940.705687
26,68169.91,61.2541,242.6106,6191.579895
26,54959.67,50.76733,129.9915,5148.146411
19,66370.29,71.82846,174.9618,6399.072403
67,35827.4,70.73486,154.9618,6518.531089
45,21089.21,40.12358,202.65,4439.358981
78,84969.58,55.67612,107.5286,4661.218675
35,92162.79,67.97028,127.4958,5805.233954
26,37627.29,48.31617,159.9794,4697.773285
24,53611.13,68.88054,184.9647,6294.155657
72,108982.2,65.48947,92.45514,5733.79702
87,27679.48,56.81183,159.9349,4819.114767
75,59827.93,58.09792,132.466,5440.70707
71,29957.52,69.83332,129.9915,6398.841901
21,11162.56,66.31056,137.4978,5847.437103
31,46024.12,40.13259,267.6427,4642.627892
48,41734.27,71.11315,92.45514,6242.49162
23,18537.85,51.83337,137.4872,4543.82768
66,36172.9,66.168450000000007,210.1051,6376.639792
29,114851.2,44.47594,209.9931,4735.622867
39,26310,41.92048,275.1336,4314.292516
80,63130.04,69.90151,102.4746,5801.0780350000005
74,22295.46,65.07074,225.132,6323.723983
78,19755.18,61.109610000000004,194.9663,5735.231545
76,54592.75,60.97795,257.6513,6273.993497
18,21136.06,65.51642,194.9744,5862.216204
30,48308.34,61.83914,104.9629,5401.772294
58,103476.1,52.89423,139.965,5084.851456
62,41031.65,60.04495,230.1051,5519.813683
52,47410.05,53.80449,184.9647,4813.13127
30,19863.77,65.06381,137.4872,5512.596647
46,24616.46,53.4492,242.6106,5455.706117
71,40557.84,60.85074,92.45514,5449.342554
59,57227.25,58.25985,127.5112,4979.764199
56,32002.74,56.83604,127.4421,5329.246171
73,18957.86,70.16829,129.9598,6317.989438
57,65952.12,52.66447,194.9581,4724.802444
77,26354.71,58.238,192.4567,4945.69374
82,59816,54.77909,200.1185,5285.025958
50,16168.56,71.16283,192.4404,6395.482406
27,23515.27,58.27269,160.0013,5078.029461
36,21961.36,68.41303,142.4526,6548.739039
24,58210.13,44.75355,169.9741,4019.765436
56,61316.31,56.20194,149.9621,4923.50439
83,6921.31,46.60224,107.4958,4279.718136
73,18453.27,67.71178,114.9728,5635.888386
59,20073.23,69.67895,212.6228,6746.166459
39,7772.71,69.28827,177.6508,6319.297112
87,100352.4,58.66502,114.9838,4810.255665
23,68000.49,57.94445,232.6707,5528.483995
51,8324.79,52.54837,79.97886,4411.074803
77,44323.22,69.96694,149.9845,6101.954062
85,1563.64,60.37982,215.1591,5910.719593
43,20707.68,66.17964,124.9607,5988.164218
53,70622.1,55.24695,149.9776,4815.434176
59,36343.28,56.63276,114.9838,4910.178894
69,40954.06,56.53361,114.9509,5216.869795
63,46959.04,46.82488,162.4538,4506.056002
29,45911.55,54.62225,104.9629,4828.23036
52,36230.91,66.32483,149.9928,6060.021953
80,13467.9,70.28188,137.4684,5954.517973
36,38900.92,39.54414,149.9707,3898.98615
70,105022.5,55.47474,157.4698,4551.763964
42,95075.46,56.12583,134.9509,4796.917237
24,18934.36,61.77794,212.6228,6305.881041
39,61815.08,69.8304,162.4653,6771.506746
55,23572.65,70.35146,114.9728,5931.909999
69,22004.51,52.70133,194.9699,4707.7319
22,32064.16,66.69393,277.6513,6413.546906
85,26719.24,56.51994,182.4433,5281.851852
85,20302.73,47.22872,172.4555,4284.947558
30,11251.45,60.6298,159.9349,5581.379706
78,102806.5,68.37603,134.9509,5744.210121
54,30332.37,69.36054,132.4798,6605.569716
51,46309.38,65.61605,112.4844,5769.255809
36,28434.15,49.60721,117.4392,4762.552792
22,24461.27,63.43072,149.9776,5679.986847
32,26525.07,61.51035,227.4754,5684.35373
40,81454.54,45.09378,222.6143,4723.125316
27,10522.04,69.37615,200.1185,6661.40216
29,45501.77,63.26277,172.4555,5967.054532
40,91951.17,58.96627,134.9509,5046.281771
24,28922.97,65.29336,197.4876,5993.021537
47,68899.06,67.28766,182.4833,5764.291132
27,30943.33,57.91581,230.1344,5470.490324
23,68699.53,63.18965,149.9621,5542.688477
26,16917.78,67.6047,232.6415,6160.398795
73,88197.14,65.4571,202.6829,5952.590424
28,4348.83,47.50976,222.6654,4677.936927
57,27358.17,50.69944,275.1336,4913.037126
82,45442.15,57.16208,114.9658,4939.508383
41,18012.16,71.66334,172.4579,6319.032596
32,84409.23,64.19903,105.011,5517.467178
42,63482.69,48.95603,107.482,4556.968246
79,27920.91,47.94402,124.9607,4427.447401
41,2447.86,36.05308,242.6573,3888.542928
26,43750.13,67.18986,104.9781,6191.373013
43,28208.48,62.27397,192.4404,5560.7204
73,23361.98,62.38889,142.4689,5746.454782
23,13467.7,67.27106,245.1457,6447.175354
81,7977.38,58.42303,124.9607,5310.301812
42,9039.85,58.94486,245.147,6115.579407
65,28627.89,71.88705,182.447,6269.306466
68,13970.62,44.09777,162.4827,3869.872224
64,30067.59,70.62164,242.6106,6772.978906
47,52288.11,63.92945,172.4579,5727.232268
25,27034.63,59.46448,94.97283,5530.990602
65,42345.21,70.56628,172.4705,6520.292051
25,12346.69,56.08957,114.9728,4840.964036
67,13077.96,69.30257,172.4624,6008.369934
32,20447.16,64.60955,82.49655,5598.408561
74,12778.1,63.00351,157.4698,5268.611353
65,9001.05,64.81359,220.1149,6246.864694
82,12145.15,54.22687,255.1417,4942.653192
48,4998.9,62.21334,162.4653,5994.735404
54,35629.29,63.31259,127.4783,5874.668217
68,56074.77,60.52991,194.9768,5214.429658
24,13209.19,49.22913,265.147,4794.822207
37,20621.67,68.69263,177.6508,6246.264685
61,31456.21,50.20686,179.9656,4243.622875
33,31292.07,63.5434,277.6375,5991.45754
79,50822.04,52.07024,92.45514,4611.303594
39,10269.12,67.99211,129.9778,6251.354682
42,14802.57,68.19039,194.9581,6308.688863
58,14611.28,66.78366,167.4847,6356.486114
59,32714.76,54.35016,117.5152,4756.034607
48,66220.67,62.9411,115.0021,5481.191737
31,2682.63,55.20008,182.4833,4826.319401
57,9136.47,63.47945,222.6281,6223.9084
75,13830.68,70.6626,220.1478,6284.162335
58,13090.39,46.80924,147.4783,3951.955674
66,26992.77,61.99036,137.4978,5345.910452
82,86574.82,63.86174,125.0073,5280.455768
36,46932.29,69.02601,149.9621,6000.793836
46,59865.13,58.43007,154.9919,5770.387227
68,27289.75,68.93162,164.967,6623.719418
55,30938.57,69.026,187.6094,6768.348896
47,131680.1,58.36624,182.49,5321.727773
18,29377.52,42.05546,157.4698,3868.983397
84,33896.9,55.08862,149.9447,5187.833012
86,18543.4,36.44011,137.4686,3145.639435
32,18213.56,50.07627,147.4738,4573.084997
24,5911.67,42.10529,124.9643,3596.735771
63,106634.6,60.75598,184.9797,5788.90717
72,21574.46,41.60875,220.1615,4086.565
20,17631.83,68.46483,174.9882,6540.061159
47,57748.04,66.69757,242.6326,6245.097339
54,52047.27,66.50887,220.1323,6052.322466
80,70453.29,47.34607,152.466,4051.99766
67,52212.6,60.17035,149.9845,5352.745495
72,40181.23,52.42844,162.4689,4489.316917
33,25212.48,68.50196,140.0013,6515.441262
19,76525.77,67.57419,154.9618,6632.42053
44,39240.76,63.88777,162.5299,5580.693234
76,57236.92,62.09662,162.4608,5812.281035
21,20725.92,66.03293,129.9926,5832.81909
24,26217.35,48.02057,127.4421,4619.488116
85,16280.67,61.43691,159.9349,5436.403424
53,44344.5,70.04054,192.4404,6225.879093
18,33751.2,58.54873,149.9621,5271.168703
33,29438.79,50.48601,182.4538,4460.120921
70,40030.35,65.18605,164.9715,6109.837555
18,24495.35,64.20616,112.4551,5392.197566
53,12101.41,48.30622,172.4441,4237.980107
83,53461.53,61.63974,197.4702,5869.727078
29,40165.02,45.58687,184.967,4178.995617
76,47557.16,67.09106,232.6707,6134.954553
86,9637.9,51.0221,175.1331,4778.015995
33,86416.45,61.76772,142.4827,5876.740785
24,25042.36,71.7248,192.4885,6243.997319
28,1593.63,60.03811,174.9768,6004.110633
18,10979.96,61.51052,172.4579,5685.67988
73,13313.87,68.2985,220.1185,6008.789959
37,44584.01,48.79525,210.1051,5048.197523
73,13378.66,57.38041,207.4974,5141.242839
75,40248.81,66.34669,232.6378,6377.789045
68,55409.09,40.94814,225.132,4444.680517
87,23775.65,50.46332,134.9509,4195.472287
27,21907.65,52.35716,144.9607,4638.39887
57,55499.61,68.5356,117.5015,5854.161999
52,67205.55,42.25776,142.4827,4390.483323
45,6313.21,52.36613,190.127,5326.555997
18,23069.81,56.24027,162.4526,5182.334759
22,24014.24,55.90137,152.4798,5071.038201
46,31612.9,44.49898,129.9483,4321.771592
27,40293.84,45.7211,207.4754,4676.648543
69,37477.74,40.77723,142.5007,4121.283443
71,27376.4,62.83437,140.0049,5239.916322
34,2131.46,68.66575,137.4836,6327.240839
57,60943.41,56.7924,117.4858,5184.100141
75,17193.14,60.20473,152.4441,5615.851877
79,8197.24,69.93388,242.6281,6328.715655
76,68046.98,69.76328,182.4762,6285.098359
66,16226.95,59.96515,169.9447,5263.711526
38,26129.71,45.62317,162.4676,4570.378779
65,16403.11,67.1217,172.4742,5808.42996
81,15935.25,49.50927,104.9781,4654.692645
36,57501.66,58.62812,162.4526,5411.328838
26,50556,66.94572,179.9476,5873.574766
22,30630.9,62.46678,162.447,6021.120111
49,29261.45,71.52189,184.961,6735.098237
88,30819.18,69.87194,124.9607,6112.379667
52,50181.69,54.60066,137.4616,4829.62672
40,115239.5,48.95286,102.4746,4246.521336
35,19755.4,66.58949,92.45514,6058.310861
87,38556.54,63.40077,172.4705,5922.604676
49,61396.06,61.28932,164.9785,5940.643763
83,14571.81,68.15887,152.4441,6179.798997
40,25993.77,56.95876,235.1555,5845.571509
72,27744.81,62.77848,159.9349,5449.543139
51,42934.29,64.54916,214.9663,5753.65882
81,34424.64,55.42423,107.4958,5214.554943
68,121118.5,64.61204,152.4441,6030.712542
49,39126.86,67.15389,114.9658,5691.770997
42,8817.04,56.42112,222.6326,5693.54601
36,16327.69,64.16811,142.4713,6028.840796
82,44373.59,67.49275,127.4421,6107.121136
24,23800.51,67.99357,159.9476,6327.983433
24,5625.39,61.72696,200.1185,6060.749169
53,28119.92,50.36108,162.4526,4538.800188
22,44598.46,49.04885,159.9875,4432.458176
63,24767.05,63.41331,267.6427,6297.599869
36,36890.17,57.54902,255.1336,5971.138391
88,38674.2,50.22175,204.961,4561.520294
69,13944.19,53.66326,197.484,5435.229637
39,57290.83,40.35081,230.1344,4038.962601
82,22121.83,67.73428,149.9598,5767.903799
39,55044,55.76068,127.4421,5256.017788
88,29803.1,68.24302,187.4847,6056.563368
64,28409.36,56.736,139.9512,5176.004699
49,5666.72,43.51717,147.4421,3812.770109
30,35026.08,58.6209,112.4844,5059.515014
29,16759.04,56.86301,172.4404,5669.10693
47,167846,62.6686,184.9797,5901.89928
64,39291.83,47.65726,157.4698,4115.596496
41,102609.3,58.26304,92.5018,4997.254175
67,21294.02,64.7292,182.497,5652.192603
89,45697.72,49.28233,95.01949,4179.222967
52,22036.29,60.15262,112.4551,5092.44112
65,132149.5,47.34761,257.6549,4665.041877
34,113595.2,63.66258,235.1372,6396.483969
70,41978.12,58.41511,154.9919,5454.264521
71,82500.7,71.01166,152.4579,6580.770491
79,38645.01,64.37976,149.9447,5980.037893
29,52658.25,65.48954,159.9656,6287.497445
62,38157.4,59.16267,267.6647,5544.854265
69,51826.63,71.73306,204.961,6396.472998
56,12490.92,66.95572,220.1185,6016.072225
18,14551.81,57.50554,204.9797,5133.478559
62,24503.38,49.40477,142.4526,4875.213905
79,45578.06,59.97525,127.4586,5135.332591
66,17812.53,55.40938,149.9776,4847.690335
59,2131.71,56.84855,192.4404,5047.446061
63,28635.7,67.89181,184.9647,6054.489807
89,25195.84,44.75964,127.4601,4170.169733
77,69959.26,65.79896,199.9902,6269.18922
54,54835.61,50.07284,235.1555,5249.968921
44,51321.51,59.81234,104.9629,5111.961455
58,129787.2,57.1124,112.4551,4792.875751
59,54797.32,63.99841,172.4885,5909.655057
65,39713.66,60.16638,149.9598,5203.543626
40,38060.22,68.96601,149.9928,6254.208798
40,57602.95,55.66796,175.0211,5105.294837
62,39021.86,60.78156,222.6281,6017.240403
43,25767.04,56.56567,154.9618,5436.225993
57,20664.99,62.36767,242.6106,6211.970512
33,27751.19,55.28091,169.9671,4998.892491
65,8565.31,64.10363,137.5165,5473.406858
27,13080.72,61.53705,149.9447,5841.516274
41,26235.49,68.33092,159.9875,5775.455429
33,20782.65,68.87727,184.9785,6139.778068
57,12457.29,67.20609,127.4601,6350.509594
21,11464.09,56.53318,255.1555,5490.285527
27,103510.7,63.67919,127.4601,5831.318891
27,79197.42,71.65389,129.9621,6745.232916
84,105193.1,44.55455,162.4827,3998.697285
57,64728.95,47.98288,157.4836,4143.62851
58,12883.78,56.37649,104.9643,5088.824488
36,17563.99,66.98487,94.97283,6234.269377
84,80205.9,50.56974,222.6609,4729.989422
35,42964.38,65.9038,182.4538,5840.003407
58,15095.8,60.36546,142.4713,5799.053123
46,53833.45,51.34296,232.6228,4965.237046
89,19533.69,62.83833,222.6281,6066.459973
88,18474.89,58.52876,184.967,5045.986552
38,78123.58,56.01033,162.5119,5190.911924
37,28045.78,70.67111,210.1518,6557.61015
27,19293.1,70.98518,277.6375,6651.677415
51,7391.15,62.54758,220.1185,5640.487005
48,30546.19,70.80297,125.0073,5991.463291
79,8271.97,45.50676,139.9512,4206.724875
49,18556.35,58.79896,235.1591,5547.293219
76,50491.3,62.58644,182.4538,5372.192462
41,644.32,68.14401,159.9794,6386.315071
83,11150.32,67.85251,129.9621,6172.3134
23,38682.52,61.20259,187.4673,6031.527231
85,33436.08,62.39033,202.4433,5349.364775
36,57023.3,66.57674,204.9496,6217.615271
41,95657.24,56.97688,192.4705,5154.285324
71,14975.47,66.28837,210.138,6022.470272
53,36196.63,65.1302,197.484,6468.116177
82,35180.11,63.08784,152.4952,5485.07682
82,58102.4,68.6808,114.9838,5729.606483
85,51126.59,62.43544,184.9496,5823.280926
83,89224.24,44.16108,175.0211,3984.440452
77,50595.25,45.82823,214.9663,4165.246664
69,52745.63,65.38502,192.4885,5546.205773
42,18640.62,47.67411,127.4958,4088.474484
29,27890.61,69.80788,277.6375,6548.654854
49,14235.87,56.73689,149.9621,5006.557282
57,20757.95,51.63534,207.6094,4769.420216
82,66851.03,70.16722,159.9476,6377.495823
29,20544.64,65.68601,107.4806,5779.189603
37,80501.9,50.24709,112.4551,4216.911911
31,28218.54,63.97947,190.127,6246.190895
27,26644.15,71.25102,172.4579,6515.85714
57,60163.56,71.56158,164.9889,6243.772617
48,84378.57,54.03406,127.4738,5135.275111
64,22293.87,56.7422,147.4421,4881.833739
77,56567.94,62.47951,175.0211,5422.798976
73,14325.51,60.20609,92.45514,5379.896069
31,30533.21,46.00587,137.4684,4187.61619
88,123206.3,62.8196,172.4848,5593.760801
77,4007.53,55.17028,222.6362,4964.396722
33,19016.55,51.06149,164.9785,5144.987347
32,109866,57.59524,200.1323,5899.937578
72,33920.51,57.87341,220.1149,5655.25061
65,17286.64,60.43351,202.65,5976.368221
85,15771.28,70.37667,210.127,6179.8226
21,12166.43,42.94126,255.1555,4345.808076
64,26295.5,67.13541,225.1457,6684.346075
36,30011.53,66.86003,235.1417,6572.882898
50,41169.83,65.33266,172.4705,6192.141187
44,3345.65,53.5771,137.4616,4751.270751
76,27737.13,45.16619,212.6415,4680.021701
55,27392.87,66.81556,147.4783,5683.351672
49,13638.46,63.18349,184.9785,5651.568466
88,55285.5,63.78741,149.9378,5939.401407
26,22788.17,55.20546,262.6106,5267.957878
58,17580.86,65.69406,94.97283,5933.23425
23,31468.83,46.1155,194.9699,4380.489566
83,36394.84,62.50904,112.4551,5009.242921
80,14392.29,55.66379,139.9861,4909.784465
65,34337.25,67.09465,169.9447,5758.811211
48,50305.65,49.35209,139.983,4827.605046
21,14377.81,63.32675,252.6378,5955.463381
44,17781.1,71.61196,119.9568,6676.117614
40,50058.12,48.82198,152.4555,4853.390396
48,6013.43,66.85047,149.9621,5791.466648
58,69697.68,57.78133,162.497,5649.03958
78,20797.96,48.16091,139.9861,4332.356783
65,8103.04,61.93975,172.4624,5534.772119
66,72212.97,52.40318,230.1051,4866.033533
88,26118.87,50.47035,212.6228,5185.798642
45,15279.99,64.49909,149.9778,5645.047981
55,54172.57,56.12428,137.4392,4866.05903
18,31397.21,51.98679,162.4713,4723.305276
73,33016.71,51.4203,159.983,4399.187338
81,38768.11,57.04917,104.9629,4856.597445
71,38323.22,71.44432,202.4433,6321.838223
34,98376.58,66.2885,114.9728,5616.349749
38,21714.62,67.37641,104.9643,6158.129487
52,16085.27,50.62647,192.4404,4576.841874
64,66710.72,69.15975,127.4421,6189.656421
60,12115.07,64.34541,197.6288,5925.795152
88,51856.16,67.93831,202.65,6515.886968
74,64898.67,47.56406,207.4673,4364.095122
46,24939.72,55.70975,182.497,4899.723365
81,51471.68,56.64842,147.4564,5289.66919
24,120864.5,63.52047,182.447,5789.828433
41,22856.17,66.88132,172.4579,5927.204235
76,90643.01,51.95172,139.9512,4888.502724
56,11160.15,63.73429,232.6378,6334.652427
34,28502.49,59.55192,129.9915,5800.854441
19,72149.15,66.97309,127.4738,6269.834827
33,36311.55,54.67507,162.4689,4770.483341
33,26041.24,49.64838,192.4404,4558.993397
56,85403.93,49.21371,152.4441,4808.350315
53,56932.4,68.59602,159.9512,5770.359583
80,28826.4,51.42362,104.9629,4522.06926
39,49512.78,69.50311,184.9853,6201.748972
57,36867.42,59.51823,139.9349,5583.509795
28,91141.47,66.67672,137.4616,5846.298734
57,75507.18,59.00106,240.1149,5367.063694
82,14664.53,70.03292,169.9741,6044.796713
77,32364.17,44.61375,169.9447,3939.000784
75,52982,68.22903,144.9607,5699.245355
59,119415.5,64.80406,162.4818,5821.56031
19,38365.83,45.28275,207.6094,4357.22211
74,29877.9,69.83346,174.9755,6166.889012
82,36514.64,64.29998,232.6378,6217.92046
40,21043.89,58.86869,152.5104,5686.767897
84,32666.7,59.33259,112.4551,4930.400921
78,7234.69,60.63668,229.9931,5444.798489
32,25575.05,68.60055,182.4833,6003.332389
28,10715.15,65.2477,152.4624,6279.052879
77,49081.31,49.22663,277.6375,4674.111818
30,27770.71,71.20584,207.6094,6492.293148
34,40076.2,67.57266,159.9794,6280.164053
38,11182.43,66.66711,222.6143,6466.569641
31,99873.57,55.76858,187.6422,5150.603073
68,50268.03,61.64252,277.6513,5879.612124
19,75687.95,70.25446,164.9853,6988.657427
79,104558,54.7248,139.9979,4756.821939
71,43527.2,60.59761,149.9778,5147.770743
45,15818.64,63.00356,129.9778,5843.648096
21,24482.09,46.8684,127.4421,4647.988168
