"","Churn","Techie","Phone","Multiple","OnlineBackup","DeviceProtection","StreamingTV","StreamingMovies","Tenure","ContractMonth-to-month","ContractOne year","ContractTwo Year","InternetServiceDSL","InternetServiceFiber Optic","InternetServiceNone","PaymentMethodBank Transfer(automatic)","PaymentMethodCredit Card (automatic)","PaymentMethodElectronic Check","PaymentMethodMailed Check"
"604","Yes",1,1,1,1,0,0,1,10.59517,1,0,0,1,0,0,1,0,0,0
"605","Yes",0,1,1,1,1,0,0,10.31129,1,0,0,0,1,0,0,1,0,0
"606","No",0,1,0,1,0,0,1,7.53282,0,1,0,1,0,0,1,0,0,0
"607","No",0,0,0,1,0,0,0,23.77384,1,0,0,1,0,0,1,0,0,0
"608","Yes",0,1,1,1,0,1,1,3.213888,0,0,1,1,0,0,0,0,0,1
"609","No",0,1,0,1,1,0,0,8.220002,1,0,0,0,1,0,0,0,0,1
"610","No",0,1,1,0,0,1,1,8.718999,0,1,0,0,1,0,1,0,0,0
"611","No",0,1,1,1,0,0,0,12.03278,0,0,1,0,1,0,0,0,1,0
"612","Yes",0,1,1,0,0,0,1,7.713222,1,0,0,0,0,1,1,0,0,0
"613","No",0,1,1,0,1,0,0,7.194486,0,0,1,0,1,0,1,0,0,0
"614","No",0,1,0,0,0,1,0,5.664193,0,0,1,0,1,0,0,0,0,1
"615","Yes",0,1,0,0,0,1,1,4.123006,0,0,1,1,0,0,1,0,0,0
"616","Yes",0,1,1,0,1,0,1,1.597599,1,0,0,0,1,0,1,0,0,0
"617","Yes",0,1,1,1,0,0,1,9.254257,1,0,0,1,0,0,0,0,0,1
"618","Yes",0,1,1,0,0,1,1,13.262,1,0,0,0,0,1,0,0,0,1
"619","No",1,1,1,0,1,0,0,5.623623,0,1,0,1,0,0,1,0,0,0
"620","No",0,1,0,0,0,0,1,16.27138,1,0,0,0,1,0,1,0,0,0
"621","Yes",0,1,1,1,0,0,1,5.714934,0,1,0,1,0,0,0,0,0,1
"622","No",0,1,0,0,1,1,0,1.875298,1,0,0,0,1,0,1,0,0,0
"623","No",0,1,0,1,0,0,1,5.998405,1,0,0,0,1,0,1,0,0,0
"624","No",0,0,0,1,0,0,0,3.052755,1,0,0,0,1,0,0,0,1,0
"625","No",0,1,0,1,1,1,0,4.532646,0,0,1,0,0,1,0,0,0,1
"626","No",0,1,0,1,1,0,0,4.870047,1,0,0,0,0,1,0,0,1,0
"627","No",0,1,0,0,0,1,1,9.688639,0,1,0,0,1,0,0,0,1,0
"628","Yes",1,1,1,1,0,0,1,15.51348,0,0,1,1,0,0,0,0,1,0
"629","Yes",0,1,1,0,0,1,1,7.035161,1,0,0,0,0,1,0,0,1,0
"630","No",1,1,1,1,1,0,0,15.84051,0,1,0,0,0,1,1,0,0,0
"631","Yes",0,1,1,0,0,0,1,13.02762,1,0,0,0,1,0,0,0,0,1
"632","Yes",0,1,0,1,0,0,1,6.645392,1,0,0,0,0,1,0,1,0,0
"633","No",0,1,0,1,0,0,0,3.352593,1,0,0,0,1,0,0,0,1,0
"634","No",0,1,0,0,0,0,0,11.07503,1,0,0,1,0,0,0,0,0,1
"635","No",0,1,1,1,0,1,0,7.603445,0,0,1,0,1,0,0,0,1,0
"636","Yes",0,1,1,1,1,1,1,2.645653,1,0,0,0,0,1,1,0,0,0
"637","No",0,1,0,0,1,1,0,5.705684,0,0,1,1,0,0,0,0,0,1
"638","No",0,1,1,0,1,0,0,14.56261,0,0,1,0,1,0,0,0,0,1
"639","No",0,1,1,0,1,1,0,2.326806,0,0,1,0,1,0,0,0,0,1
"640","Yes",0,1,1,0,0,1,1,1.786765,0,0,1,1,0,0,0,1,0,0
"641","No",0,1,0,0,0,1,0,10.00078,1,0,0,0,1,0,1,0,0,0
"642","No",0,1,1,0,0,0,0,7.602068,0,1,0,0,0,1,0,0,0,1
"643","No",0,1,0,1,0,1,1,8.301576,0,1,0,0,1,0,0,1,0,0
"644","Yes",0,1,0,1,0,0,1,7.891654,1,0,0,0,1,0,0,0,1,0
"645","No",0,1,0,1,0,1,0,11.85169,1,0,0,0,1,0,0,0,1,0
"646","Yes",1,1,1,1,0,0,0,4.767276,0,0,1,1,0,0,0,0,0,1
"647","Yes",0,1,0,0,0,1,1,10.3665,1,0,0,0,1,0,0,0,1,0
"648","Yes",0,1,0,0,0,0,0,9.060745,1,0,0,1,0,0,0,1,0,0
"649","No",0,1,0,1,1,1,0,9.091454,1,0,0,0,1,0,1,0,0,0
"650","Yes",0,1,0,0,0,1,0,12.15758,1,0,0,1,0,0,0,0,1,0
"651","Yes",1,1,0,1,0,1,1,3.409799,1,0,0,0,1,0,0,1,0,0
"652","Yes",0,1,1,1,1,1,0,7.557333,0,0,1,0,1,0,0,0,1,0
"653","Yes",1,1,1,0,1,1,1,5.996824,1,0,0,0,1,0,0,1,0,0
"654","Yes",0,1,1,0,1,0,0,4.116596,1,0,0,0,1,0,0,1,0,0
"655","Yes",0,1,1,0,0,1,0,14.17544,0,1,0,0,0,1,0,1,0,0
"656","No",0,1,1,1,1,0,0,9.29979,1,0,0,0,1,0,1,0,0,0
"657","No",0,1,1,0,1,0,1,9.39804,1,0,0,0,1,0,0,0,1,0
"658","Yes",0,1,1,1,1,1,1,5.685414,0,0,1,1,0,0,0,1,0,0
"659","No",0,1,1,0,1,1,0,7.158287,0,1,0,1,0,0,0,0,1,0
"660","No",0,1,0,1,1,0,0,4.193947,0,0,1,1,0,0,0,0,1,0
"661","No",0,1,0,0,1,1,0,1.776605,0,0,1,0,1,0,0,0,0,1
"662","No",0,1,0,0,0,1,0,4.762508,0,1,0,0,0,1,0,0,1,0
"663","No",0,1,0,0,0,1,0,8.612943,1,0,0,0,1,0,0,0,0,1
"664","No",0,0,1,1,0,1,0,19.19435,0,0,1,0,1,0,0,0,1,0
"665","No",0,1,0,0,0,0,1,9.62756,1,0,0,0,0,1,0,0,1,0
"666","Yes",0,1,0,0,1,1,1,5.360574,0,0,1,1,0,0,0,0,0,1
"667","Yes",0,1,1,1,0,1,1,8.977196,1,0,0,1,0,0,0,0,1,0
"668","Yes",0,1,1,0,1,0,1,7.732188,1,0,0,0,1,0,0,0,0,1
"669","No",0,1,0,1,1,0,1,14.12424,0,0,1,0,0,1,1,0,0,0
"670","No",0,1,0,0,0,0,1,27.12312,0,0,1,0,1,0,0,1,0,0
"671","No",0,1,1,1,1,0,0,6.523366,1,0,0,0,0,1,0,0,1,0
"672","No",0,1,0,0,1,1,0,5.318865,0,1,0,1,0,0,0,0,0,1
"673","No",0,1,0,0,1,1,0,4.529842,0,0,1,0,0,1,0,0,1,0
"674","Yes",0,1,1,1,1,1,0,15.71625,0,1,0,1,0,0,1,0,0,0
"675","Yes",0,1,1,0,1,0,1,13.163,1,0,0,1,0,0,0,0,1,0
"676","No",0,1,1,0,1,0,0,1.740498,0,1,0,0,1,0,0,0,1,0
"677","No",0,1,1,0,0,0,1,6.896176,1,0,0,0,1,0,0,0,1,0
"678","No",0,1,0,0,1,0,0,5.73054,1,0,0,0,0,1,0,0,0,1
"679","No",0,1,1,1,0,0,0,22.97518,0,1,0,0,1,0,0,0,1,0
"680","No",0,1,1,0,0,0,0,3.084418,1,0,0,0,1,0,0,1,0,0
"681","Yes",1,1,0,1,0,1,0,5.186633,0,0,1,1,0,0,0,0,1,0
"682","No",0,1,1,0,0,0,1,17.35639,1,0,0,1,0,0,0,0,1,0
"683","No",0,1,0,1,1,0,1,4.733989,0,1,0,0,1,0,0,0,1,0
"684","No",0,1,1,1,0,1,0,7.281658,0,1,0,1,0,0,0,1,0,0
"685","Yes",0,1,0,0,1,1,0,7.138798,0,0,1,1,0,0,0,0,1,0
"686","No",0,0,0,1,1,1,0,9.396957,0,1,0,1,0,0,0,0,1,0
"687","No",0,1,1,0,1,0,0,10.8378,0,1,0,0,0,1,0,0,0,1
"688","Yes",0,1,0,0,0,1,1,7.303501,1,0,0,1,0,0,0,0,1,0
"689","Yes",0,1,1,1,1,0,0,5.72421,1,0,0,1,0,0,0,0,0,1
"690","No",0,1,0,1,0,1,1,2.317456,0,1,0,0,0,1,0,0,0,1
"691","Yes",0,0,1,1,1,0,0,14.75827,1,0,0,0,1,0,1,0,0,0
"692","No",0,1,0,1,0,0,0,9.534696,0,1,0,0,1,0,0,0,1,0
"693","Yes",0,0,1,0,1,1,1,20.89442,1,0,0,0,0,1,1,0,0,0
"694","Yes",0,1,1,1,0,0,0,7.565171,1,0,0,1,0,0,0,0,0,1
"695","No",0,1,1,0,0,0,0,7.567398,1,0,0,1,0,0,0,0,1,0
"696","Yes",1,0,0,1,1,1,1,1.110729,1,0,0,0,0,1,0,1,0,0
"697","No",0,1,0,0,0,0,1,23.28091,0,0,1,0,0,1,0,1,0,0
"698","No",0,1,0,0,1,1,0,2.149118,0,1,0,0,0,1,0,0,1,0
"699","No",0,1,0,1,1,0,0,7.571234,0,0,1,0,1,0,0,0,0,1
"700","No",0,1,0,0,0,0,1,8.83974,0,1,0,0,1,0,0,1,0,0
"701","Yes",0,1,0,1,1,1,0,12.38916,1,0,0,1,0,0,0,0,1,0
"702","No",0,1,1,0,1,0,0,23.75492,0,1,0,0,1,0,0,0,0,1
"703","No",0,1,0,0,0,0,1,28.31146,0,0,1,0,0,1,0,0,1,0
"704","No",0,1,1,1,1,0,0,10.55165,1,0,0,1,0,0,1,0,0,0
"705","Yes",0,1,1,1,0,0,0,9.321719,1,0,0,1,0,0,0,0,1,0
"706","No",0,1,1,1,0,0,1,3.911083,0,0,1,0,0,1,0,1,0,0
"707","No",0,1,0,0,0,0,1,2.277916,0,0,1,0,1,0,0,0,0,1
"708","Yes",0,1,0,1,0,1,0,8.808902,1,0,0,0,1,0,0,1,0,0
"709","No",0,0,1,0,0,1,0,9.447103,0,0,1,0,0,1,0,1,0,0
"710","No",0,0,0,0,1,1,0,1.671807,0,1,0,0,0,1,0,0,1,0
"711","No",1,1,0,0,1,0,1,12.75835,0,0,1,1,0,0,0,1,0,0
"712","No",0,1,0,0,0,0,0,7.116216,1,0,0,0,1,0,0,1,0,0
"713","Yes",0,1,1,1,0,1,1,5.315954,1,0,0,0,0,1,1,0,0,0
"714","No",1,0,1,0,1,0,1,13.05964,0,0,1,1,0,0,0,1,0,0
"715","No",0,1,0,1,0,0,0,17.02059,1,0,0,0,1,0,0,1,0,0
"716","Yes",1,1,1,0,0,1,1,2.657783,0,1,0,0,1,0,0,0,1,0
"717","No",1,1,1,0,0,1,0,7.374499,0,0,1,0,1,0,0,1,0,0
"718","No",0,1,1,0,0,1,0,20.7012,0,1,0,0,1,0,0,0,1,0
"719","Yes",0,1,0,0,0,0,1,7.646165,1,0,0,0,0,1,0,0,0,1
"720","No",0,1,0,0,0,1,0,7.704545,0,0,1,1,0,0,0,0,0,1
"721","Yes",0,1,1,0,1,1,0,1.24728,1,0,0,0,1,0,0,1,0,0
"722","No",0,1,1,0,0,0,1,6.864699,0,1,0,1,0,0,0,1,0,0
"723","No",1,1,1,0,0,0,0,15.58596,0,0,1,1,0,0,0,0,1,0
"724","Yes",0,1,0,0,1,1,1,2.002856,1,0,0,0,1,0,0,1,0,0
"725","Yes",1,1,1,1,0,1,0,12.00591,1,0,0,0,1,0,1,0,0,0
"726","No",0,1,0,0,0,1,0,2.110607,1,0,0,0,0,1,1,0,0,0
"727","No",1,1,1,0,0,0,1,17.78769,1,0,0,0,0,1,0,1,0,0
"728","Yes",0,1,1,1,1,0,1,6.209949,1,0,0,1,0,0,0,1,0,0
"729","Yes",0,1,0,1,1,1,1,7.413447,1,0,0,0,1,0,0,0,0,1
"730","Yes",0,1,0,1,0,1,1,7.852216,1,0,0,0,0,1,0,0,1,0
"731","Yes",0,1,1,0,0,1,1,2.504861,1,0,0,0,1,0,0,0,1,0
"732","No",1,1,0,0,0,0,0,34.49234,1,0,0,1,0,0,0,0,1,0
"733","No",0,1,0,0,0,1,0,6.072026,1,0,0,1,0,0,1,0,0,0
"734","No",0,1,1,1,0,0,0,16.22349,0,0,1,0,1,0,1,0,0,0
"735","No",0,1,0,0,0,0,0,6.101406,1,0,0,1,0,0,0,0,0,1
"736","No",0,1,0,1,0,1,0,2.664026,0,1,0,0,1,0,0,1,0,0
"737","Yes",0,1,1,1,1,0,1,31.44123,1,0,0,0,1,0,0,0,1,0
"738","No",0,1,0,0,0,0,0,7.097053,1,0,0,0,1,0,1,0,0,0
"739","No",0,0,1,1,1,1,0,4.570915,0,1,0,1,0,0,0,1,0,0
"740","Yes",0,1,1,0,1,1,1,3.590398,1,0,0,0,1,0,0,0,1,0
"741","No",0,1,0,1,1,0,0,1.005104,0,0,1,0,0,1,0,1,0,0
"742","Yes",0,1,0,1,1,0,1,6.165028,0,1,0,0,1,0,0,0,1,0
"743","No",0,1,0,0,0,1,0,15.39326,0,1,0,1,0,0,0,1,0,0
"744","No",0,1,0,1,1,0,0,8.752114,0,0,1,0,1,0,0,0,0,1
"745","No",1,1,1,0,1,0,1,14.55,0,0,1,1,0,0,0,0,1,0
"746","No",0,1,1,1,1,0,0,11.00328,0,0,1,0,1,0,0,0,1,0
"747","No",0,1,1,1,1,0,1,4.629362,0,1,0,0,0,1,1,0,0,0
"748","Yes",0,1,1,0,1,1,0,9.197686,1,0,0,1,0,0,0,0,0,1
"749","No",0,1,0,1,1,1,1,32.73358,1,0,0,0,1,0,0,0,1,0
"750","No",0,1,0,0,0,0,0,7.778058,0,0,1,0,1,0,0,0,1,0
"751","No",1,1,0,0,1,0,0,13.10595,0,1,0,0,0,1,1,0,0,0
"752","Yes",0,1,0,0,0,1,1,7.626943,0,0,1,0,1,0,0,0,1,0
"753","Yes",0,1,1,0,1,0,1,2.142469,1,0,0,1,0,0,0,0,1,0
"754","Yes",0,1,1,0,0,1,1,7.233075,1,0,0,0,1,0,0,0,1,0
"755","Yes",0,1,0,1,1,1,1,13.41057,1,0,0,0,0,1,1,0,0,0
"756","Yes",0,1,0,1,1,0,0,13.25185,1,0,0,1,0,0,0,0,0,1
"757","Yes",0,1,0,1,0,1,1,3.08219,0,0,1,1,0,0,0,0,1,0
"758","No",0,1,0,0,1,0,0,10.70081,1,0,0,1,0,0,1,0,0,0
"759","Yes",1,1,1,0,0,1,0,7.890442,1,0,0,1,0,0,1,0,0,0
"760","Yes",1,0,0,0,1,1,1,4.198245,1,0,0,0,1,0,0,1,0,0
"761","No",0,1,0,0,0,0,1,15.37432,0,0,1,1,0,0,0,0,0,1
"762","No",0,1,0,0,0,0,1,5.595446,1,0,0,0,1,0,0,1,0,0
"763","No",0,1,0,0,0,1,1,2.366635,1,0,0,0,1,0,0,1,0,0
"764","Yes",0,1,0,1,1,1,1,14.16299,0,0,1,0,0,1,0,0,1,0
"765","Yes",1,1,0,1,0,1,0,2.438513,1,0,0,0,0,1,0,0,1,0
"766","Yes",0,1,0,1,0,1,1,21.51433,1,0,0,0,1,0,0,0,0,1
"767","No",0,1,0,1,0,0,0,2.235315,0,0,1,0,1,0,0,0,0,1
"768","No",0,1,0,1,1,0,0,7.235576,0,0,1,0,1,0,0,0,0,1
"769","Yes",0,0,1,1,1,0,0,8.334589,1,0,0,1,0,0,0,1,0,0
"770","No",0,0,1,1,1,0,0,15.19686,1,0,0,1,0,0,0,0,1,0
"771","Yes",0,1,0,1,1,0,1,16.96026,1,0,0,0,1,0,1,0,0,0
"772","Yes",0,1,0,1,0,1,0,1.616979,1,0,0,1,0,0,0,0,1,0
"773","No",0,1,1,0,0,1,0,3.983529,0,0,1,0,1,0,1,0,0,0
"774","No",1,1,0,0,1,0,0,25.43027,1,0,0,0,1,0,1,0,0,0
"775","Yes",0,1,1,0,1,0,1,1.25577,0,0,1,1,0,0,1,0,0,0
"776","Yes",1,1,0,1,1,1,0,12.98383,1,0,0,0,1,0,1,0,0,0
"777","No",0,1,1,1,0,0,0,15.09343,0,1,0,0,0,1,0,0,1,0
"778","Yes",0,1,1,1,1,1,1,14.71579,0,1,0,0,0,1,0,0,0,1
"779","Yes",0,1,1,1,1,1,1,13.48223,1,0,0,0,1,0,0,0,1,0
"780","Yes",0,0,1,1,0,1,1,11.44954,1,0,0,0,1,0,0,1,0,0
"781","No",0,1,0,0,0,0,0,6.811035,1,0,0,0,0,1,0,0,0,1
"782","No",0,1,0,1,0,0,1,11.69113,0,0,1,1,0,0,0,0,0,1
"783","Yes",1,1,1,1,0,1,1,16.53338,0,0,1,0,1,0,0,1,0,0
"784","Yes",0,1,1,0,1,0,0,1.964781,0,1,0,1,0,0,0,0,1,0
"785","No",0,1,0,1,1,0,0,11.37064,0,0,1,0,1,0,0,0,1,0
"786","Yes",0,1,1,1,0,0,0,4.91638,1,0,0,1,0,0,0,0,0,1
"787","No",1,1,0,0,1,0,1,3.211508,0,1,0,0,1,0,0,0,1,0
"788","No",0,1,1,0,1,0,0,11.88029,0,0,1,0,1,0,1,0,0,0
"789","No",0,1,1,1,0,1,0,17.92442,1,0,0,0,1,0,0,0,1,0
"790","No",0,1,0,1,1,1,1,11.94952,0,1,0,0,1,0,1,0,0,0
"791","No",0,1,0,0,1,0,1,15.15905,1,0,0,0,1,0,1,0,0,0
"792","Yes",1,1,1,1,1,0,0,2.54657,1,0,0,0,1,0,0,0,0,1
"793","No",0,1,1,1,0,0,1,12.50526,0,0,1,0,1,0,0,0,0,1
"794","No",0,1,1,0,0,1,0,6.580765,0,1,0,1,0,0,1,0,0,0
"795","Yes",0,1,1,0,1,0,1,17.25428,1,0,0,0,0,1,0,0,0,1
"796","No",0,1,0,1,1,0,0,18.03946,1,0,0,1,0,0,0,0,1,0
"797","Yes",0,1,1,1,0,1,1,22.13831,1,0,0,0,0,1,0,0,1,0
"798","No",0,1,0,0,0,1,0,24.94225,1,0,0,0,1,0,0,1,0,0
"799","Yes",1,1,1,0,1,0,0,5.877819,1,0,0,1,0,0,0,1,0,0
"800","No",0,1,1,0,1,0,1,17.62624,0,0,1,0,0,1,0,0,1,0
"801","No",0,1,0,0,0,0,0,5.131207,1,0,0,1,0,0,0,0,0,1
"802","Yes",0,1,1,0,1,1,0,10.91791,1,0,0,0,1,0,0,0,0,1
"803","No",0,1,0,1,0,0,0,10.31681,0,1,0,0,0,1,0,0,1,0
"804","Yes",0,1,1,1,0,1,1,1.60558,0,0,1,0,0,1,0,0,0,1
"805","No",0,1,1,0,0,1,0,26.10713,1,0,0,0,0,1,0,1,0,0
"806","Yes",0,1,1,0,0,1,1,7.27652,1,0,0,0,1,0,0,0,0,1
"807","No",0,1,0,1,0,0,1,4.61822,0,0,1,0,1,0,0,0,0,1
"808","Yes",1,0,1,0,0,1,1,9.664222,1,0,0,0,1,0,0,0,1,0
"809","Yes",0,1,0,0,0,0,1,11.59641,1,0,0,0,1,0,0,0,1,0
"810","Yes",0,1,1,1,1,0,1,5.540815,1,0,0,1,0,0,0,0,0,1
"811","No",0,1,0,0,1,0,1,5.527407,0,1,0,0,1,0,0,0,0,1
"812","Yes",0,1,1,1,0,1,0,8.11277,1,0,0,0,0,1,0,0,1,0
"813","Yes",0,0,1,1,1,1,0,4.192662,1,0,0,0,1,0,0,0,1,0
"814","No",0,1,0,0,1,0,1,5.129202,1,0,0,0,0,1,0,0,1,0
"815","No",0,1,0,0,0,1,0,3.817742,0,0,1,0,1,0,1,0,0,0
"816","No",0,0,1,0,0,0,1,13.33556,0,1,0,0,1,0,0,0,1,0
"817","Yes",0,1,1,0,0,0,1,2.011058,0,1,0,1,0,0,1,0,0,0
"818","Yes",0,1,0,1,1,0,1,12.48694,1,0,0,1,0,0,0,0,1,0
"819","No",0,1,0,0,1,1,1,8.870031,0,0,1,0,1,0,0,1,0,0
"820","Yes",0,1,1,1,0,0,1,9.022068,1,0,0,0,1,0,0,1,0,0
"821","No",0,1,0,0,1,1,0,23.81965,0,0,1,0,1,0,0,0,0,1
"822","Yes",0,1,0,0,0,1,0,1.31809,1,0,0,0,0,1,1,0,0,0
"823","No",0,0,0,1,0,1,0,3.381603,1,0,0,0,1,0,1,0,0,0
"824","No",0,0,0,0,1,0,0,11.32392,1,0,0,0,1,0,1,0,0,0
"825","Yes",0,1,1,0,1,0,1,1.52349,1,0,0,1,0,0,0,1,0,0
"826","No",0,1,0,1,1,0,1,10.15451,0,0,1,0,0,1,0,0,1,0
"827","Yes",0,1,1,0,1,1,1,6.418936,0,1,0,0,1,0,0,0,0,1
"828","No",1,1,1,1,1,0,0,22.05456,1,0,0,1,0,0,0,0,0,1
"829","Yes",0,1,1,1,0,1,1,19.56071,0,0,1,1,0,0,0,0,1,0
"830","No",0,0,0,1,1,0,0,5.458881,0,1,0,1,0,0,0,0,1,0
"831","Yes",0,1,1,0,1,1,1,18.601,1,0,0,0,0,1,0,0,1,0
"832","No",0,1,0,1,0,0,1,9.274687,1,0,0,0,1,0,0,0,0,1
"833","No",0,1,1,0,1,1,0,8.172776,0,1,0,0,1,0,1,0,0,0
"834","No",0,1,0,1,0,1,0,19.9534,1,0,0,0,0,1,0,1,0,0
"835","Yes",0,1,1,0,1,1,1,4.51753,1,0,0,0,1,0,0,0,1,0
"836","Yes",0,1,0,0,0,1,1,1.946824,1,0,0,0,1,0,0,0,1,0
"837","No",0,1,0,0,1,1,0,12.70316,1,0,0,0,1,0,0,0,1,0
"838","Yes",0,0,0,0,1,1,1,15.10828,1,0,0,0,0,1,0,0,1,0
"839","Yes",0,0,0,0,1,0,1,17.95225,1,0,0,1,0,0,1,0,0,0
"840","Yes",0,1,0,0,1,1,1,5.402848,1,0,0,1,0,0,1,0,0,0
"841","No",0,1,0,1,0,1,0,31.81602,0,1,0,0,0,1,0,0,0,1
"842","Yes",0,0,1,0,1,0,1,9.975367,1,0,0,1,0,0,0,0,0,1
"843","Yes",0,1,0,1,0,1,1,1.358678,1,0,0,0,1,0,0,0,1,0
"844","Yes",1,1,1,0,1,1,1,19.04207,0,1,0,0,1,0,0,1,0,0
"845","Yes",0,1,1,0,1,1,0,11.07238,0,1,0,1,0,0,0,0,1,0
"846","Yes",0,1,0,1,0,1,1,11.86797,0,1,0,0,1,0,0,1,0,0
"847","Yes",0,1,0,0,1,1,1,19.30476,1,0,0,1,0,0,0,0,1,0
"848","No",1,1,1,0,0,0,0,6.91807,1,0,0,0,1,0,1,0,0,0
"849","Yes",0,1,1,1,0,1,0,6.31339,1,0,0,1,0,0,0,0,1,0
"850","Yes",0,0,1,1,1,1,0,21.50913,1,0,0,0,1,0,1,0,0,0
"851","No",0,1,0,0,1,0,0,20.88324,0,1,0,0,0,1,1,0,0,0
"852","Yes",1,1,1,1,1,0,1,1.925345,0,1,0,1,0,0,0,0,1,0
"853","No",1,1,1,1,1,0,0,4.225661,0,1,0,0,1,0,1,0,0,0
"854","No",0,1,0,0,1,0,0,3.794103,1,0,0,0,0,1,0,0,0,1
"855","No",0,1,0,0,0,0,1,10.35635,1,0,0,0,1,0,1,0,0,0
"856","Yes",1,1,0,0,0,0,1,6.979961,1,0,0,0,1,0,0,0,1,0
"857","No",0,1,0,1,0,0,1,3.318059,1,0,0,0,0,1,0,0,1,0
"858","Yes",1,1,1,0,1,1,1,15.1242,1,0,0,0,1,0,1,0,0,0
"859","No",1,1,0,1,0,1,0,1.970645,0,0,1,1,0,0,0,0,1,0
"860","Yes",0,1,0,1,0,1,0,5.147213,1,0,0,1,0,0,0,1,0,0
"861","No",0,1,0,0,0,0,0,8.454096,1,0,0,1,0,0,0,1,0,0
"862","No",0,1,1,1,0,1,0,14.47965,1,0,0,0,1,0,1,0,0,0
"863","No",1,1,0,0,1,0,1,1.210715,0,1,0,0,1,0,0,1,0,0
"864","Yes",0,1,0,1,1,1,1,6.736871,1,0,0,1,0,0,0,0,0,1
"865","Yes",1,1,0,0,0,0,1,3.033312,0,1,0,0,1,0,0,1,0,0
"866","Yes",0,0,0,0,1,1,1,1.871066,1,0,0,1,0,0,0,0,0,1
"867","Yes",0,1,0,1,1,1,1,6.403708,1,0,0,1,0,0,0,0,1,0
"868","No",0,1,1,0,0,0,1,15.85774,1,0,0,0,0,1,0,0,1,0
"869","Yes",0,1,0,0,1,1,0,4.419844,0,0,1,0,1,0,0,0,1,0
"870","Yes",0,1,1,0,0,0,1,8.902965,1,0,0,1,0,0,0,0,0,1
"871","Yes",0,1,1,0,0,1,0,2.820837,1,0,0,0,1,0,0,0,1,0
"872","Yes",0,0,1,0,0,0,1,11.94283,1,0,0,0,1,0,0,1,0,0
"873","No",0,1,0,0,0,1,1,15.73713,0,0,1,0,0,1,0,0,0,1
"874","Yes",0,1,0,0,1,1,1,6.831686,0,0,1,0,1,0,0,1,0,0
"875","Yes",1,1,1,0,0,0,0,12.2964,1,0,0,1,0,0,0,1,0,0
"876","Yes",0,1,1,1,1,0,1,5.123883,0,0,1,1,0,0,0,0,1,0
"877","No",0,1,0,0,0,1,0,7.470963,0,1,0,1,0,0,0,1,0,0
"878","Yes",0,1,1,1,0,1,1,5.379951,0,0,1,1,0,0,1,0,0,0
"879","Yes",0,1,0,1,1,1,0,8.387889,1,0,0,0,1,0,0,0,0,1
"880","No",0,1,0,1,0,1,0,8.652909,0,1,0,1,0,0,0,0,1,0
"881","Yes",0,1,1,1,0,1,1,7.957264,1,0,0,0,0,1,0,0,0,1
"882","Yes",0,1,1,1,1,1,0,18.07558,1,0,0,0,0,1,1,0,0,0
"883","Yes",0,1,0,1,1,1,1,3.11391,0,0,1,1,0,0,1,0,0,0
"884","No",0,1,0,1,0,1,1,22.05688,0,1,0,0,0,1,0,0,1,0
"885","No",1,1,1,1,0,1,0,10.35346,0,1,0,1,0,0,1,0,0,0
"886","No",0,1,0,1,0,0,0,6.506483,0,1,0,0,1,0,0,0,1,0
"887","Yes",0,1,0,1,1,0,1,6.214398,1,0,0,1,0,0,0,0,1,0
"888","Yes",1,1,1,0,1,0,0,3.367303,1,0,0,0,1,0,0,0,1,0
"889","Yes",0,1,0,1,0,0,0,3.071976,1,0,0,0,0,1,0,0,0,1
"890","No",0,1,0,1,1,0,1,21.07565,0,1,0,1,0,0,1,0,0,0
"891","No",0,1,1,1,1,0,0,3.896108,1,0,0,0,1,0,0,0,1,0
"892","Yes",0,1,1,1,1,1,1,6.564797,0,0,1,1,0,0,1,0,0,0
"893","Yes",0,1,1,0,0,0,1,13.72738,1,0,0,1,0,0,1,0,0,0
"894","No",0,1,1,0,0,1,0,4.899337,0,0,1,1,0,0,0,0,0,1
"895","No",0,1,0,0,1,1,1,14.41788,0,0,1,0,1,0,1,0,0,0
"896","No",0,1,0,1,1,1,0,6.2061,0,0,1,0,1,0,0,0,0,1
"897","No",0,1,1,0,0,0,0,2.507107,0,0,1,0,1,0,0,0,1,0
"898","No",0,1,1,1,0,0,1,10.35845,0,0,1,0,0,1,0,1,0,0
"899","Yes",1,1,1,0,1,0,1,16.58054,1,0,0,0,0,1,0,0,0,1
"900","Yes",1,1,1,1,0,0,0,9.613541,1,0,0,0,0,1,0,0,1,0
"901","No",0,1,1,0,1,0,0,3.27379,0,1,0,1,0,0,0,0,1,0
"902","Yes",1,1,1,1,1,1,0,8.828042,1,0,0,1,0,0,1,0,0,0
"903","Yes",0,0,0,0,0,1,1,12.65954,0,1,0,1,0,0,0,0,0,1
"904","Yes",0,1,1,1,0,1,1,15.61752,0,0,1,1,0,0,0,1,0,0
"905","Yes",0,1,0,0,0,1,1,7.276075,1,0,0,0,1,0,0,1,0,0
"906","Yes",0,0,1,0,0,0,1,8.542338,1,0,0,1,0,0,0,0,1,0
"907","No",0,0,0,0,0,0,0,10.13859,1,0,0,0,0,1,0,0,0,1
"908","Yes",0,1,0,1,1,1,1,1.712499,0,1,0,0,1,0,0,1,0,0
"909","No",0,1,1,1,0,1,0,18.34508,0,0,1,1,0,0,0,0,1,0
"910","No",0,1,1,1,0,0,0,5.833919,1,0,0,1,0,0,0,0,1,0
