"","Churn","Techie","Phone","Multiple","OnlineBackup","DeviceProtection","StreamingTV","StreamingMovies","Tenure","ContractMonth-to-month","ContractOne year","ContractTwo Year","InternetServiceDSL","InternetServiceFiber Optic","InternetServiceNone","PaymentMethodBank Transfer(automatic)","PaymentMethodCredit Card (automatic)","PaymentMethodElectronic Check","PaymentMethodMailed Check"
"4959","Yes",0,0,1,1,1,1,1,10.70911,0,0,1,1,0,0,1,0,0,0
"4960","No",0,1,0,0,1,0,1,18.83056,1,0,0,0,0,1,0,0,1,0
"4961","Yes",0,0,1,0,1,1,1,10.90429,1,0,0,0,0,1,0,0,0,1
"4962","Yes",0,1,1,1,0,0,0,5.461422,1,0,0,1,0,0,0,0,1,0
"4963","Yes",0,1,0,1,0,1,1,12.39101,1,0,0,1,0,0,0,0,1,0
"4964","Yes",0,1,1,1,1,1,0,7.91568,1,0,0,1,0,0,0,0,0,1
"4965","Yes",0,1,1,0,0,1,0,6.306379,1,0,0,1,0,0,0,0,1,0
"4966","Yes",0,1,1,1,1,1,1,8.05975,1,0,0,1,0,0,1,0,0,0
"4967","Yes",1,1,1,1,0,0,1,19.34604,1,0,0,1,0,0,1,0,0,0
"4968","Yes",0,1,1,1,0,0,1,2.397122,1,0,0,0,0,1,0,0,1,0
"4969","No",0,1,0,1,1,1,0,5.533306,0,1,0,0,1,0,1,0,0,0
"4970","No",0,1,0,0,1,1,0,2.745106,0,1,0,0,0,1,1,0,0,0
"4971","No",0,1,1,1,1,0,0,2.348386,1,0,0,1,0,0,0,0,1,0
"4972","Yes",0,1,1,0,0,1,1,14.74826,0,1,0,1,0,0,0,0,1,0
"4973","No",0,1,0,0,0,0,1,8.802664,1,0,0,1,0,0,0,0,1,0
"4974","Yes",0,1,1,1,0,1,0,11.94546,1,0,0,0,1,0,0,0,0,1
"4975","No",0,1,1,0,1,0,0,11.54316,0,1,0,1,0,0,1,0,0,0
"4976","No",0,1,0,1,1,0,0,9.900255,1,0,0,0,0,1,1,0,0,0
"4977","Yes",0,1,1,0,0,1,1,8.930383,1,0,0,0,1,0,0,1,0,0
"4978","Yes",0,1,1,1,1,1,1,6.62916,1,0,0,0,1,0,0,1,0,0
"4979","Yes",0,1,1,1,0,1,1,8.004483,1,0,0,0,1,0,0,0,1,0
"4980","Yes",0,1,1,0,0,1,1,8.618298,1,0,0,0,1,0,0,1,0,0
"4981","No",0,1,0,1,0,0,1,2.146247,0,0,1,1,0,0,0,0,0,1
"4982","No",1,1,0,0,0,0,0,9.836442,0,0,1,0,0,1,0,1,0,0
"4983","No",0,1,0,1,0,0,0,2.63695,0,0,1,0,1,0,0,0,0,1
"4984","No",0,1,0,1,0,0,1,16.60248,1,0,0,0,1,0,0,1,0,0
"4985","No",1,1,1,0,0,0,0,9.309073,0,1,0,1,0,0,0,0,0,1
"4986","Yes",0,1,0,0,0,1,1,19.9897,1,0,0,1,0,0,1,0,0,0
"4987","No",0,1,0,1,1,0,0,8.599092,1,0,0,0,0,1,0,0,1,0
"4988","Yes",0,1,0,1,0,1,1,13.288,1,0,0,0,1,0,0,0,0,1
"4989","Yes",0,1,1,1,0,1,1,6.487239,0,0,1,0,0,1,0,0,0,1
"4990","No",0,1,0,1,0,1,1,6.984409,1,0,0,0,0,1,1,0,0,0
"4991","Yes",1,1,0,1,1,0,1,15.59169,1,0,0,0,0,1,0,0,0,1
"4992","No",0,1,0,0,0,0,1,13.02184,0,1,0,0,0,1,0,1,0,0
"4993","No",0,1,0,1,0,0,1,8.268405,0,0,1,0,0,1,0,0,1,0
"4994","No",0,1,0,1,0,1,1,19.01406,0,0,1,0,1,0,1,0,0,0
"4995","No",0,1,1,0,1,1,0,14.67731,1,0,0,0,0,1,0,1,0,0
"4996","Yes",0,1,1,1,0,0,1,9.035721,1,0,0,0,0,1,0,0,1,0
"4997","Yes",0,1,1,1,1,0,1,7.989206,1,0,0,0,0,1,0,0,0,1
"4998","No",0,1,0,1,1,0,0,8.330395,0,0,1,0,1,0,0,0,0,1
"4999","No",0,1,1,1,1,0,0,6.482702,0,0,1,1,0,0,0,1,0,0
"5000","No",0,1,1,0,0,1,0,5.368306,0,1,0,0,1,0,1,0,0,0
"5001","No",1,1,1,1,0,0,0,41.88907,1,0,0,0,1,0,0,0,0,1
"5002","No",0,1,1,1,1,1,0,54.04107,1,0,0,1,0,0,1,0,0,0
"5003","No",1,1,1,1,0,0,1,61.5999,1,0,0,0,0,1,0,0,0,1
"5004","No",0,1,0,0,0,1,0,44.72802,1,0,0,0,1,0,0,1,0,0
"5005","No",1,1,1,1,0,0,0,58.30317,0,0,1,0,1,0,1,0,0,0
"5006","No",0,1,1,0,0,1,0,38.69991,0,0,1,1,0,0,1,0,0,0
"5007","No",1,1,0,1,0,0,0,69.33909,1,0,0,1,0,0,0,0,1,0
"5008","No",0,1,0,0,0,1,0,70.51996,0,1,0,0,1,0,1,0,0,0
"5009","No",0,1,0,0,0,0,1,63.47384,0,0,1,1,0,0,0,0,0,1
"5010","No",0,1,1,0,1,1,0,70.19733,1,0,0,1,0,0,0,0,1,0
"5011","No",0,1,0,1,1,0,1,63.77246,0,1,0,0,0,1,0,0,1,0
"5012","No",0,1,1,0,0,1,0,66.44552,0,1,0,0,1,0,1,0,0,0
"5013","No",0,1,0,1,1,0,0,50.73425,0,1,0,1,0,0,0,0,1,0
"5014","No",0,1,0,1,1,1,0,66.89524,1,0,0,0,1,0,0,1,0,0
"5015","No",0,1,0,1,0,0,1,71.66705,1,0,0,1,0,0,0,0,0,1
"5016","No",0,1,0,0,1,0,1,63.14574,1,0,0,0,0,1,0,1,0,0
"5017","No",0,1,1,1,0,1,0,55.11148,0,1,0,0,0,1,0,0,0,1
"5018","No",0,1,0,0,0,1,1,66.50412,1,0,0,1,0,0,1,0,0,0
"5019","No",0,1,0,1,1,1,1,67.15579,1,0,0,0,1,0,1,0,0,0
"5020","No",0,1,0,0,0,0,0,60.46946,1,0,0,1,0,0,0,1,0,0
"5021","No",0,1,0,0,0,0,1,65.57643,0,1,0,1,0,0,1,0,0,0
"5022","No",0,1,0,1,0,0,1,71.09621,1,0,0,1,0,0,1,0,0,0
"5023","No",0,1,1,0,0,0,1,68.7729,1,0,0,1,0,0,1,0,0,0
"5024","No",1,1,0,0,1,0,1,56.63931,0,1,0,0,0,1,0,0,0,1
"5025","No",0,1,1,0,0,1,1,56.30647,0,1,0,0,1,0,0,1,0,0
"5026","No",0,1,0,1,0,1,0,60.14645,0,1,0,0,1,0,0,0,1,0
"5027","No",0,1,0,0,1,0,1,45.4868,0,1,0,0,1,0,0,0,0,1
"5028","No",0,0,0,1,0,0,1,55.87684,1,0,0,0,0,1,1,0,0,0
"5029","No",0,1,0,1,1,0,1,64.71488,1,0,0,0,1,0,0,0,0,1
"5030","No",0,1,1,1,0,0,1,66.77924,0,0,1,1,0,0,0,0,0,1
"5031","No",0,1,0,1,0,0,1,42.19555,1,0,0,1,0,0,0,0,0,1
"5032","No",0,1,0,1,0,0,1,67.11782,0,1,0,0,0,1,0,1,0,0
"5033","No",0,1,1,0,0,0,0,71.7083,0,0,1,0,1,0,0,0,0,1
"5034","No",0,1,0,0,0,1,1,64.01205,0,0,1,0,0,1,1,0,0,0
"5035","No",0,1,0,0,1,1,1,64.9788,0,1,0,1,0,0,1,0,0,0
"5036","No",0,1,1,1,0,0,0,71.106,0,0,1,0,1,0,0,0,1,0
"5037","No",0,1,0,1,1,0,1,62.48639,0,0,1,1,0,0,0,0,0,1
"5038","No",1,1,1,1,1,0,1,48.57163,0,0,1,0,0,1,0,0,0,1
"5039","No",0,1,1,0,1,0,1,44.98551,0,1,0,0,1,0,0,1,0,0
"5040","No",0,1,0,1,0,1,1,70.79968,0,0,1,1,0,0,0,0,1,0
"5041","No",0,1,0,0,1,1,0,70.47897,0,1,0,0,1,0,1,0,0,0
"5042","No",0,1,1,0,1,1,1,64.30623,0,0,1,0,1,0,1,0,0,0
"5043","No",0,1,0,1,1,1,0,65.90363,1,0,0,0,1,0,0,0,1,0
"5044","No",0,1,1,0,1,1,1,64.01652,0,0,1,0,1,0,0,0,1,0
"5045","No",0,1,1,0,1,0,0,71.37293,1,0,0,0,0,1,0,0,1,0
"5046","No",0,1,0,0,0,1,1,69.26833,1,0,0,0,1,0,0,0,1,0
"5047","No",0,1,1,0,1,1,1,56.3686,0,0,1,0,1,0,0,0,1,0
"5048","No",1,1,0,1,1,1,1,67.47739,0,0,1,0,1,0,0,1,0,0
"5049","No",0,1,1,0,1,0,1,65.4294,1,0,0,0,0,1,0,0,1,0
"5050","No",0,1,0,0,0,1,0,70.09214,0,1,0,0,1,0,0,0,0,1
"5051","No",0,0,1,1,0,0,0,61.78014,0,1,0,1,0,0,1,0,0,0
"5052","No",0,0,0,0,1,0,0,66.59755,1,0,0,0,1,0,1,0,0,0
"5053","No",0,0,0,0,1,0,1,65.15989,0,0,1,0,1,0,1,0,0,0
"5054","No",1,1,0,0,1,1,1,71.53343,0,0,1,0,1,0,0,0,1,0
"5055","No",1,1,1,1,1,1,0,56.23842,1,0,0,1,0,0,0,1,0,0
"5056","No",0,0,1,0,0,1,1,69.87041,0,1,0,1,0,0,0,0,1,0
"5057","No",0,1,0,0,0,0,1,62.9209,1,0,0,0,1,0,0,0,1,0
"5058","No",0,1,0,0,0,0,0,60.56995,0,1,0,0,1,0,0,0,0,1
"5059","No",0,1,0,0,0,1,1,71.66261,1,0,0,0,1,0,0,0,0,1
"5060","No",1,1,1,0,0,0,1,62.43987,0,1,0,0,1,0,0,0,1,0
"5061","No",1,1,0,0,0,0,1,69.03413,0,1,0,1,0,0,0,0,1,0
"5062","No",0,1,1,0,1,0,1,51.20818,1,0,0,1,0,0,0,1,0,0
"5063","No",0,1,1,0,1,0,1,69.07545,1,0,0,1,0,0,0,0,0,1
"5064","No",0,1,0,0,1,1,0,70.34008,0,1,0,0,0,1,0,0,0,1
"5065","No",1,1,0,0,1,0,1,69.2139,0,0,1,0,1,0,1,0,0,0
"5066","No",0,1,1,1,0,1,0,61.32409,1,0,0,0,0,1,1,0,0,0
"5067","Yes",0,1,1,0,1,1,1,42.74672,1,0,0,1,0,0,0,0,0,1
"5068","No",0,1,1,1,1,1,1,64.09564,0,1,0,0,1,0,0,0,0,1
"5069","No",0,1,0,0,0,1,1,58.75447,1,0,0,1,0,0,0,0,1,0
"5070","No",0,1,0,0,0,1,0,70.38153,1,0,0,0,0,1,0,1,0,0
"5071","No",0,1,0,1,0,0,1,66.95875,0,1,0,1,0,0,0,0,0,1
"5072","No",1,1,1,1,0,1,1,64.15566,1,0,0,0,1,0,0,1,0,0
"5073","No",0,1,0,0,1,1,0,68.22296,1,0,0,1,0,0,0,1,0,0
"5074","No",0,1,0,1,0,0,0,66.50929,0,1,0,0,1,0,1,0,0,0
"5075","No",0,1,0,1,0,0,0,57.84605,1,0,0,1,0,0,0,0,0,1
"5076","No",0,1,1,1,0,0,0,64.38126,0,0,1,1,0,0,1,0,0,0
"5077","No",0,1,0,0,0,1,0,56.35343,1,0,0,0,1,0,1,0,0,0
"5078","Yes",0,1,1,1,0,1,1,59.61465,1,0,0,1,0,0,0,1,0,0
"5079","No",1,0,1,0,0,1,0,64.08432,1,0,0,0,1,0,0,0,1,0
"5080","No",0,1,0,1,1,0,1,61.98982,0,0,1,0,1,0,1,0,0,0
"5081","No",0,1,0,0,0,0,1,61.79462,0,0,1,0,1,0,0,0,1,0
"5082","No",0,1,0,1,1,1,0,57.04429,1,0,0,1,0,0,0,0,0,1
"5083","No",0,1,0,0,0,0,1,58.43587,1,0,0,0,1,0,0,0,1,0
"5084","No",0,1,1,1,1,0,0,70.49957,1,0,0,1,0,0,0,0,0,1
"5085","No",1,1,0,0,1,1,0,58.04694,0,0,1,0,1,0,0,1,0,0
"5086","No",0,1,1,0,0,1,0,48.1707,1,0,0,0,0,1,0,0,1,0
"5087","No",0,1,0,0,0,0,1,66.75709,1,0,0,0,1,0,0,0,0,1
"5088","No",1,1,0,1,0,1,1,57.50724,1,0,0,0,1,0,1,0,0,0
"5089","No",0,1,1,1,1,1,0,54.14957,1,0,0,0,0,1,1,0,0,0
"5090","No",0,1,1,0,1,0,1,70.42389,0,0,1,0,1,0,0,0,0,1
"5091","No",0,1,1,1,0,1,1,51.31462,0,1,0,1,0,0,0,1,0,0
"5092","No",0,1,1,0,0,1,0,63.24314,0,1,0,0,0,1,0,1,0,0
"5093","No",0,1,1,1,0,1,1,52.76082,0,1,0,0,0,1,0,1,0,0
"5094","No",0,1,0,1,1,0,1,67.04233,0,0,1,0,1,0,0,0,0,1
"5095","No",0,1,0,1,1,1,1,61.57078,0,1,0,1,0,0,1,0,0,0
"5096","No",0,1,0,0,1,0,0,67.56096,0,0,1,0,0,1,0,0,1,0
"5097","No",0,1,0,0,0,0,0,55.34066,1,0,0,0,1,0,0,0,1,0
"5098","No",0,1,0,0,0,0,1,62.61777,0,0,1,1,0,0,0,1,0,0
"5099","No",1,1,1,1,1,0,1,70.33634,1,0,0,0,0,1,1,0,0,0
"5100","No",0,1,1,1,1,0,0,66.89101,0,1,0,1,0,0,0,1,0,0
"5101","Yes",0,1,1,0,0,1,1,47.92804,1,0,0,0,1,0,1,0,0,0
"5102","No",0,1,1,0,0,0,0,69.46803,0,1,0,0,0,1,0,0,1,0
"5103","Yes",0,1,0,1,1,1,1,61.62341,1,0,0,1,0,0,0,0,1,0
"5104","No",1,1,0,1,1,1,0,58.51566,1,0,0,0,1,0,1,0,0,0
"5105","No",0,1,1,0,1,1,0,55.2092,1,0,0,0,1,0,0,0,0,1
"5106","No",1,0,1,0,0,0,0,50.85526,1,0,0,0,1,0,0,1,0,0
"5107","No",0,1,1,0,1,0,1,64.17623,0,0,1,0,1,0,0,0,1,0
"5108","No",0,1,1,0,1,0,1,42.36505,0,1,0,1,0,0,0,1,0,0
"5109","No",0,1,0,1,1,1,0,53.07379,0,1,0,1,0,0,1,0,0,0
"5110","No",0,1,0,0,0,0,1,42.73326,1,0,0,1,0,0,0,1,0,0
"5111","No",0,1,1,1,0,0,1,49.50734,1,0,0,0,1,0,0,0,1,0
"5112","No",0,1,0,0,0,1,0,53.40027,0,0,1,0,1,0,0,1,0,0
"5113","No",0,1,1,1,1,1,0,47.96609,0,0,1,1,0,0,1,0,0,0
"5114","No",0,0,1,1,0,1,0,52.88029,1,0,0,0,1,0,0,0,1,0
"5115","No",1,1,0,1,0,1,1,58.16576,0,0,1,0,1,0,1,0,0,0
"5116","No",0,1,0,0,1,1,1,56.61608,0,1,0,1,0,0,0,1,0,0
"5117","No",0,1,1,1,1,0,0,53.61316,0,1,0,0,0,1,0,0,0,1
"5118","No",0,1,1,1,1,0,0,68.05033,0,0,1,1,0,0,0,1,0,0
"5119","No",0,1,0,1,0,1,0,42.36211,0,1,0,0,0,1,0,0,1,0
"5120","No",0,1,0,1,1,0,0,69.86769,0,0,1,1,0,0,1,0,0,0
"5121","No",0,1,1,0,0,0,1,64.37387,1,0,0,0,1,0,0,1,0,0
"5122","No",0,1,0,0,1,0,0,62.76356,1,0,0,0,1,0,0,1,0,0
"5123","No",0,1,0,1,1,1,1,54.55822,1,0,0,1,0,0,1,0,0,0
"5124","No",0,1,0,1,1,0,0,69.71458,1,0,0,1,0,0,0,0,0,1
"5125","No",0,0,0,0,0,1,0,39.23416,1,0,0,0,1,0,0,0,0,1
"5126","No",0,1,0,0,0,0,1,44.0309,0,0,1,1,0,0,0,0,1,0
"5127","No",0,1,0,0,0,1,0,67.76579,0,0,1,0,1,0,1,0,0,0
"5128","No",0,1,0,0,1,1,0,60.94251,1,0,0,0,1,0,0,1,0,0
"5129","No",0,0,0,0,1,0,0,70.52235,1,0,0,0,1,0,0,0,0,1
"5130","No",1,1,1,0,1,0,0,67.18331,0,0,1,0,0,1,1,0,0,0
"5131","No",1,1,0,1,0,1,0,60.38138,1,0,0,0,1,0,0,0,0,1
"5132","No",0,1,0,0,1,1,1,67.94243,0,1,0,1,0,0,0,0,0,1
"5133","No",0,1,0,1,0,1,0,56.69146,0,0,1,0,1,0,0,0,0,1
"5134","No",0,1,1,0,1,0,1,68.00474,0,0,1,1,0,0,0,1,0,0
"5135","No",0,0,1,1,1,0,0,69.91306,1,0,0,1,0,0,0,1,0,0
"5136","No",0,0,1,0,1,1,1,64.1621,0,0,1,0,1,0,1,0,0,0
"5137","No",1,1,0,0,1,0,0,45.45067,1,0,0,0,0,1,0,0,0,1
"5138","No",0,1,0,1,0,1,0,43.29117,0,0,1,0,0,1,1,0,0,0
"5139","Yes",1,1,1,1,0,1,1,60.93197,1,0,0,1,0,0,0,0,1,0
"5140","No",0,1,1,0,0,1,1,58.83809,0,0,1,0,1,0,0,0,1,0
"5141","No",0,1,1,1,0,1,1,61.35427,1,0,0,0,1,0,1,0,0,0
"5142","No",1,1,0,1,0,1,1,51.21873,1,0,0,1,0,0,1,0,0,0
"5143","No",0,1,1,0,1,0,0,63.47674,1,0,0,1,0,0,0,1,0,0
"5144","No",0,1,1,1,0,1,0,66.45525,0,0,1,1,0,0,0,0,1,0
"5145","No",0,1,1,0,0,0,0,56.12834,1,0,0,0,1,0,0,0,1,0
"5146","No",0,1,1,0,1,1,0,63.656,0,0,1,0,1,0,0,0,1,0
"5147","No",0,1,0,0,1,0,0,62.70697,1,0,0,1,0,0,1,0,0,0
"5148","No",0,1,1,0,1,0,0,54.09422,0,0,1,0,1,0,0,1,0,0
"5149","No",0,1,0,0,1,1,0,58.89846,0,0,1,1,0,0,0,0,1,0
"5150","No",0,1,0,1,0,1,0,63.24097,0,0,1,0,1,0,1,0,0,0
"5151","No",0,1,0,0,1,1,1,71.36133,1,0,0,0,1,0,0,0,1,0
"5152","No",0,1,1,0,1,0,1,52.61686,1,0,0,0,1,0,1,0,0,0
"5153","No",0,1,0,1,1,0,0,60.28236,1,0,0,0,1,0,0,1,0,0
"5154","No",0,1,0,1,1,0,1,68.6711,1,0,0,0,1,0,0,1,0,0
"5155","No",0,1,0,0,1,1,0,65.82455,1,0,0,0,1,0,0,0,0,1
"5156","No",0,1,0,0,0,0,1,50.18296,0,0,1,0,0,1,0,0,1,0
"5157","No",0,1,0,1,0,1,1,71.51772,1,0,0,0,1,0,1,0,0,0
"5158","Yes",1,0,1,1,1,1,1,64.62378,1,0,0,1,0,0,0,0,0,1
"5159","No",0,1,1,0,0,1,1,68.76541,1,0,0,0,1,0,0,0,0,1
"5160","No",0,1,0,0,0,0,0,71.34414,1,0,0,1,0,0,0,0,1,0
"5161","Yes",0,1,1,0,0,1,1,49.26434,1,0,0,1,0,0,0,1,0,0
"5162","No",0,1,1,0,0,0,1,70.99222,1,0,0,1,0,0,1,0,0,0
"5163","No",0,1,1,1,1,0,1,46.28759,1,0,0,1,0,0,0,1,0,0
"5164","No",0,1,1,0,0,0,1,50.69979,1,0,0,1,0,0,0,0,0,1
"5165","No",1,1,0,0,0,1,1,70.59531,0,1,0,1,0,0,0,1,0,0
"5166","No",0,1,0,1,0,1,0,71.17531,1,0,0,0,1,0,0,0,1,0
"5167","No",0,1,1,0,0,1,0,59.67215,1,0,0,1,0,0,1,0,0,0
"5168","No",1,1,0,1,1,1,0,51.4346,0,1,0,0,1,0,1,0,0,0
"5169","No",0,1,1,1,0,0,1,58.67524,0,0,1,1,0,0,0,0,1,0
"5170","No",0,1,1,0,0,0,0,69.17356,0,1,0,0,1,0,0,0,1,0
"5171","No",1,1,0,0,0,1,0,63.70781,1,0,0,1,0,0,1,0,0,0
"5172","No",1,1,0,0,1,0,1,71.84774,1,0,0,0,0,1,0,0,1,0
"5173","No",0,1,0,1,1,0,0,52.55673,0,0,1,1,0,0,0,0,1,0
"5174","No",0,1,1,0,0,1,1,59.29981,0,1,0,0,1,0,0,1,0,0
"5175","No",0,1,1,0,0,1,0,58.04171,0,0,1,1,0,0,0,0,1,0
"5176","No",0,1,1,1,0,0,0,60.46007,0,1,0,0,1,0,0,1,0,0
"5177","No",0,0,0,1,1,0,0,66.76084,0,1,0,0,1,0,1,0,0,0
"5178","Yes",0,0,1,1,0,1,1,54.97784,0,0,1,0,1,0,0,0,0,1
"5179","No",0,0,0,1,0,1,1,65.82541,1,0,0,0,1,0,0,0,0,1
"5180","No",0,1,0,0,1,0,0,62.03303,0,1,0,0,1,0,0,1,0,0
"5181","No",0,1,0,0,0,0,1,71.57982,0,1,0,0,0,1,0,0,1,0
"5182","No",0,0,0,1,1,0,1,40.35625,1,0,0,0,0,1,0,0,1,0
"5183","No",0,1,0,0,0,0,1,66.13511,0,1,0,1,0,0,1,0,0,0
"5184","Yes",1,1,1,1,0,1,0,52.62121,1,0,0,1,0,0,0,0,1,0
"5185","No",0,1,1,0,0,1,0,53.96248,0,1,0,0,0,1,0,0,0,1
"5186","No",0,1,0,1,0,1,1,67.06371,0,1,0,0,0,1,0,0,1,0
"5187","No",0,1,0,1,1,0,1,44.25204,1,0,0,0,1,0,0,0,1,0
"5188","No",1,1,1,1,1,1,0,69.15198,1,0,0,1,0,0,0,0,1,0
"5189","No",1,0,0,1,1,0,0,63.68805,1,0,0,1,0,0,0,0,1,0
"5190","No",0,1,0,0,1,1,1,64.71872,0,0,1,0,0,1,0,0,0,1
"5191","No",1,1,0,0,1,0,0,45.27484,0,1,0,0,1,0,0,0,0,1
"5192","No",0,1,0,1,1,1,1,63.05897,0,0,1,0,1,0,0,0,1,0
"5193","No",0,1,0,0,0,0,1,66.61075,1,0,0,0,1,0,1,0,0,0
"5194","No",1,1,1,0,0,1,1,66.46762,0,0,1,1,0,0,0,0,0,1
"5195","No",0,0,0,1,1,1,1,67.24501,1,0,0,0,0,1,0,0,1,0
"5196","Yes",0,1,1,1,1,1,1,59.05164,1,0,0,0,0,1,0,0,1,0
"5197","No",0,1,1,1,0,1,1,58.54344,0,0,1,0,0,1,0,0,0,1
"5198","No",0,1,1,0,0,1,1,54.83336,1,0,0,0,1,0,0,1,0,0
"5199","No",1,1,1,1,1,1,1,67.20907,0,0,1,1,0,0,1,0,0,0
"5200","No",0,0,0,0,1,1,1,54.6947,0,0,1,1,0,0,0,0,1,0
"5201","No",0,0,0,0,0,0,1,42.22682,0,1,0,1,0,0,0,0,1,0
"5202","No",0,1,1,0,1,0,1,66.85703,1,0,0,0,1,0,0,0,1,0
"5203","No",1,1,1,1,1,0,0,61.73977,1,0,0,0,1,0,1,0,0,0
"5204","No",1,1,1,0,1,0,1,69.53069,1,0,0,0,1,0,0,1,0,0
"5205","No",0,1,0,0,0,0,0,63.74924,1,0,0,0,0,1,0,0,0,1
"5206","No",0,0,0,0,0,0,1,71.76842,0,1,0,1,0,0,1,0,0,0
"5207","No",0,1,1,1,0,0,1,69.05548,0,1,0,0,0,1,0,0,1,0
"5208","No",0,1,1,1,1,0,1,59.01526,0,1,0,0,0,1,0,0,0,1
"5209","No",0,1,1,1,1,1,0,71.55342,0,1,0,0,0,1,0,0,0,1
"5210","No",0,1,0,0,0,0,0,70.70127,0,0,1,0,0,1,1,0,0,0
"5211","No",0,1,0,0,1,1,1,47.20955,1,0,0,0,1,0,0,1,0,0
"5212","No",0,1,0,1,0,0,1,69.16302,1,0,0,1,0,0,0,0,0,1
"5213","No",0,1,0,1,0,1,1,69.34472,0,1,0,0,1,0,0,0,0,1
"5214","No",0,1,0,0,0,0,0,65.28334,0,0,1,0,1,0,0,0,0,1
"5215","No",0,1,1,0,1,1,0,56.51532,0,1,0,0,1,0,0,0,0,1
"5216","No",0,1,0,1,0,0,0,46.778,0,0,1,0,1,0,1,0,0,0
"5217","No",0,1,1,1,1,0,1,69.31083,1,0,0,0,1,0,0,0,1,0
"5218","No",0,1,0,1,0,0,1,71.03326,1,0,0,0,1,0,0,1,0,0
"5219","No",0,1,1,1,0,1,1,54.0433,0,0,1,0,1,0,0,0,1,0
"5220","No",0,1,1,1,1,0,0,69.28716,1,0,0,0,1,0,0,0,1,0
"5221","No",0,1,1,1,1,0,0,64.91343,1,0,0,0,0,1,0,0,0,1
"5222","No",0,0,0,1,0,1,1,55.2288,0,1,0,0,1,0,1,0,0,0
"5223","No",0,1,1,0,0,1,1,67.49846,0,0,1,0,1,0,0,0,0,1
"5224","No",0,1,0,0,1,1,0,66.09922,0,0,1,1,0,0,0,0,0,1
"5225","No",0,1,0,0,1,0,1,53.09491,1,0,0,1,0,0,0,1,0,0
"5226","No",1,1,0,1,1,1,0,60.89236,1,0,0,1,0,0,1,0,0,0
"5227","No",1,1,0,1,0,0,1,68.3703,0,0,1,0,1,0,0,0,1,0
"5228","No",0,1,0,0,0,0,1,49.67201,1,0,0,0,0,1,0,0,1,0
"5229","No",1,1,0,0,1,1,1,67.97011,0,0,1,0,1,0,1,0,0,0
"5230","No",1,1,0,0,0,1,1,56.99989,1,0,0,0,0,1,1,0,0,0
"5231","No",0,1,0,0,1,1,0,46.33817,1,0,0,0,1,0,0,1,0,0
"5232","No",1,1,0,1,1,1,0,60.16962,1,0,0,0,0,1,0,1,0,0
"5233","No",0,0,0,0,0,0,0,66.62742,0,0,1,0,1,0,0,0,1,0
"5234","No",1,1,1,1,1,0,0,65.28157,0,0,1,0,0,1,1,0,0,0
"5235","No",0,1,1,0,1,1,0,61.73934,0,0,1,0,0,1,0,1,0,0
"5236","No",0,1,0,0,0,0,0,71.52864,0,1,0,0,1,0,0,0,1,0
"5237","No",0,1,1,1,0,0,1,59.59391,0,1,0,0,0,1,0,0,0,1
"5238","No",0,1,1,1,1,1,0,50.09799,0,1,0,0,1,0,0,0,0,1
"5239","No",0,1,1,0,1,1,1,67.60865,0,0,1,0,1,0,0,0,1,0
"5240","Yes",0,1,1,0,0,1,1,66.08159,1,0,0,1,0,0,0,0,0,1
"5241","No",0,1,0,0,0,0,0,69.55373,0,0,1,1,0,0,0,0,1,0
"5242","No",1,1,0,1,1,1,0,48.92152,0,1,0,0,1,0,0,1,0,0
"5243","No",0,1,1,0,0,1,0,57.37611,1,0,0,1,0,0,0,0,0,1
"5244","No",1,1,1,0,1,1,0,71.30457,0,1,0,1,0,0,0,0,0,1
"5245","Yes",0,1,0,1,0,1,1,37.45999,1,0,0,1,0,0,0,0,1,0
"5246","No",0,1,0,1,1,1,1,69.22588,0,1,0,0,1,0,0,0,1,0
"5247","No",0,1,0,1,1,1,1,54.91169,0,1,0,1,0,0,0,1,0,0
"5248","No",0,1,0,0,0,0,1,59.99095,1,0,0,0,1,0,0,0,0,1
"5249","No",1,1,0,1,0,1,1,65.28829,0,1,0,1,0,0,0,1,0,0
"5250","No",1,0,1,0,1,0,1,53.91548,1,0,0,0,1,0,0,0,1,0
"5251","No",0,1,1,0,1,1,0,46.23768,1,0,0,0,1,0,0,0,1,0
"5252","No",0,1,1,0,1,1,1,68.94384,0,0,1,0,1,0,1,0,0,0
"5253","No",1,1,1,1,0,0,0,67.75237,0,1,0,0,1,0,0,1,0,0
"5254","No",1,1,0,0,0,0,1,67.55257,0,0,1,1,0,0,1,0,0,0
"5255","No",0,1,1,1,0,0,0,55.81582,0,1,0,0,1,0,0,0,1,0
"5256","No",0,1,0,1,0,0,0,57.95857,0,1,0,0,1,0,0,0,1,0
"5257","No",0,1,0,0,0,0,0,63.85242,0,0,1,0,1,0,0,0,0,1
"5258","Yes",0,1,1,1,1,1,1,54.11264,1,0,0,1,0,0,0,1,0,0
"5259","No",0,1,0,1,0,0,0,69.03829,1,0,0,1,0,0,0,0,0,1
"5260","No",0,1,1,0,0,0,1,56.90852,0,0,1,0,0,1,0,0,1,0
"5261","No",0,1,1,1,0,1,0,57.63594,1,0,0,1,0,0,0,1,0,0
"5262","No",0,1,1,0,0,1,0,70.54256,1,0,0,0,1,0,1,0,0,0
"5263","Yes",0,1,0,1,0,1,1,69.49734,1,0,0,1,0,0,0,0,1,0
