"","Churn","Techie","Phone","Multiple","OnlineBackup","DeviceProtection","StreamingTV","StreamingMovies","Tenure","ContractMonth-to-month","ContractOne year","ContractTwo Year","InternetServiceDSL","InternetServiceFiber Optic","InternetServiceNone","PaymentMethodBank Transfer(automatic)","PaymentMethodCredit Card (automatic)","PaymentMethodElectronic Check","PaymentMethodMailed Check"
"3817","No",1,1,1,1,1,0,0,-0.807332659922277,0,0,1,0,1,0,0,0,1,0
"3818","No",0,1,1,1,1,1,0,-1.03946424339482,0,0,1,0,1,0,0,0,0,1
"3819","Yes",0,1,1,0,1,1,1,-1.20059232676898,0,0,1,1,0,0,0,0,1,0
"3820","No",0,1,1,0,0,0,1,-0.815733350988748,0,0,1,1,0,0,0,0,0,1
"3821","Yes",0,1,0,0,1,0,1,-1.02830490817949,1,0,0,1,0,0,0,0,0,1
"3822","No",0,1,1,0,0,1,0,-1.13373199274542,0,0,1,1,0,0,0,0,1,0
"3823","No",0,1,1,1,1,0,1,-1.14230868460519,1,0,0,1,0,0,0,1,0,0
"3824","No",0,1,1,0,1,1,0,-0.473048385671466,0,0,1,1,0,0,0,0,1,0
"3825","No",0,1,1,1,0,1,0,-1.20626201798825,0,1,0,0,0,1,0,0,1,0
"3826","Yes",1,0,0,0,1,1,1,-1.03938335261337,0,1,0,1,0,0,0,0,0,1
"3827","No",0,0,1,0,0,0,0,-1.02979694412681,1,0,0,0,0,1,1,0,0,0
"3828","No",0,1,0,1,1,1,0,-0.655532921129759,0,1,0,1,0,0,0,0,1,0
"3829","No",1,0,0,0,1,1,0,-1.01977787017482,0,0,1,1,0,0,0,0,1,0
"3830","No",1,1,1,1,0,0,1,-0.714734081825349,0,0,1,0,1,0,0,0,0,1
"3831","No",1,1,0,1,0,0,0,-1.07337926347297,1,0,0,0,1,0,1,0,0,0
"3832","Yes",0,1,1,0,1,0,1,-0.976817263987627,0,1,0,1,0,0,0,0,1,0
"3833","Yes",1,1,0,1,1,1,1,-0.492962871651497,0,1,0,1,0,0,0,0,0,1
"3834","No",0,1,0,0,0,0,1,-0.759073499556086,1,0,0,0,0,1,1,0,0,0
"3835","No",0,1,1,1,1,1,0,-0.80578102422201,0,0,1,0,1,0,1,0,0,0
"3836","Yes",0,1,1,1,0,0,1,-0.785808299904704,1,0,0,0,1,0,0,0,1,0
"3837","No",0,1,0,1,1,0,1,-0.568856879396926,1,0,0,0,1,0,0,1,0,0
"3838","Yes",0,1,0,0,1,1,1,-1.11404773728314,0,1,0,0,1,0,0,0,1,0
"3839","Yes",0,1,1,0,0,0,0,-1.06417934577014,1,0,0,1,0,0,0,0,1,0
"3840","No",0,1,0,1,0,1,0,-1.10195174808234,0,0,1,0,1,0,0,0,1,0
"3841","Yes",0,1,0,0,0,0,0,-1.15659515381249,1,0,0,1,0,0,1,0,0,0
"3842","Yes",0,1,0,1,0,1,1,-1.09148344477418,0,0,1,0,1,0,0,0,1,0
"3843","Yes",0,1,0,0,1,1,1,-1.25538435371049,1,0,0,1,0,0,0,0,1,0
"3844","No",0,1,0,1,0,0,0,-0.186801663568383,1,0,0,1,0,0,0,0,0,1
"3845","No",0,1,1,1,0,1,0,-0.801116284674656,0,0,1,1,0,0,0,1,0,0
"3846","No",0,1,0,1,1,1,0,-0.331240303431899,1,0,0,1,0,0,1,0,0,0
"3847","Yes",1,1,1,1,0,0,1,-1.1590986837904,0,0,1,1,0,0,0,0,0,1
"3848","No",0,1,1,0,1,1,0,-0.181849514044865,1,0,0,0,1,0,1,0,0,0
"3849","No",0,1,0,1,0,0,0,-1.15235680209162,0,0,1,0,1,0,1,0,0,0
"3850","No",0,1,1,1,0,0,0,-0.852071048080453,1,0,0,0,1,0,1,0,0,0
"3851","No",0,1,0,1,0,0,1,-1.11067142640525,1,0,0,0,1,0,0,1,0,0
"3852","Yes",1,1,1,1,1,0,1,-1.07965728059705,0,0,1,1,0,0,1,0,0,0
"3853","No",0,1,1,0,1,1,0,-0.412060366900379,1,0,0,0,0,1,0,0,0,1
"3854","No",0,1,0,1,0,0,0,-1.06269377654729,0,1,0,0,1,0,1,0,0,0
"3855","No",0,1,1,0,0,0,0,-1.07543261866715,0,0,1,0,1,0,0,1,0,0
"3856","No",0,1,1,0,0,0,0,-0.627407585935934,1,0,0,0,1,0,1,0,0,0
"3857","No",0,1,1,1,0,0,0,-0.950615344425079,0,1,0,0,1,0,0,0,0,1
"3858","Yes",0,1,0,0,0,1,1,-0.735816359919058,1,0,0,0,0,1,0,0,1,0
"3859","No",1,1,1,0,1,0,0,-1.18067398344453,0,1,0,0,0,1,0,0,1,0
"3860","Yes",0,1,1,1,0,1,0,-0.809785855337249,1,0,0,0,1,0,0,0,1,0
"3861","Yes",1,1,1,1,1,0,1,-1.04421577319155,0,1,0,1,0,0,0,0,1,0
"3862","Yes",0,1,0,0,1,1,1,-0.950703647358545,0,1,0,0,1,0,1,0,0,0
"3863","No",1,1,1,1,0,0,0,-0.958223540299379,1,0,0,0,1,0,0,0,0,1
"3864","Yes",0,1,0,1,0,0,1,-0.976230266928413,1,0,0,0,0,1,0,0,0,1
"3865","Yes",0,0,0,0,1,1,1,-1.12336825372465,0,0,1,1,0,0,1,0,0,0
"3866","Yes",0,1,1,0,0,0,0,-0.678733713284617,1,0,0,1,0,0,1,0,0,0
"3867","Yes",0,1,1,0,1,0,0,-1.20051389409917,1,0,0,1,0,0,0,0,0,1
"3868","No",0,1,0,0,0,1,0,-1.19506721033114,1,0,0,0,0,1,0,0,1,0
"3869","No",0,1,0,0,0,0,1,-1.14637005228811,1,0,0,0,1,0,0,0,0,1
"3870","No",0,1,0,0,0,0,0,-0.945465524908743,0,1,0,0,0,1,0,0,1,0
"3871","No",1,0,0,1,1,0,0,-1.13248399055813,0,0,1,1,0,0,0,0,1,0
"3872","No",0,1,0,0,0,1,0,-1.15076084474766,1,0,0,1,0,0,0,0,1,0
"3873","Yes",0,1,1,0,0,1,1,-1.22058290075849,0,0,1,0,1,0,0,0,1,0
"3874","Yes",0,1,0,1,0,1,1,-1.10764552879567,0,0,1,0,0,1,1,0,0,0
"3875","Yes",0,1,0,0,1,0,1,-1.09030415626145,1,0,0,1,0,0,0,0,0,1
"3876","No",0,1,1,0,1,1,0,-1.10614521090299,0,0,1,1,0,0,0,0,0,1
"3877","Yes",0,1,1,1,1,0,1,-0.73225587975381,1,0,0,0,1,0,1,0,0,0
"3878","Yes",0,1,1,0,1,0,1,-1.11188683025051,1,0,0,0,1,0,1,0,0,0
"3879","Yes",1,1,0,1,0,0,0,-0.866375366959956,1,0,0,1,0,0,0,0,1,0
"3880","No",0,1,0,0,0,1,0,-1.06834312216562,0,0,1,1,0,0,0,0,0,1
"3881","No",1,1,0,0,0,1,0,-0.920599040673603,0,1,0,0,1,0,1,0,0,0
"3882","No",0,1,0,0,1,0,0,-1.01214864799173,0,0,1,1,0,0,0,1,0,0
"3883","No",0,1,1,1,0,1,0,-0.825281791104772,0,0,1,0,1,0,1,0,0,0
"3884","No",0,1,0,0,0,1,0,-1.23976555017816,1,0,0,0,0,1,0,0,1,0
"3885","No",0,1,0,0,1,0,1,-1.19884532791913,0,0,1,0,0,1,1,0,0,0
"3886","No",0,1,0,1,1,0,0,-1.22107838043056,0,1,0,1,0,0,0,0,1,0
"3887","Yes",1,0,1,0,1,0,1,-0.725719193651174,1,0,0,1,0,0,1,0,0,0
"3888","No",1,1,0,0,0,0,1,-0.977190027163292,0,0,1,0,1,0,0,0,0,1
"3889","Yes",1,1,0,0,1,1,1,-1.26361218280314,1,0,0,0,1,0,0,1,0,0
"3890","No",0,1,0,1,0,1,0,-1.22039094114809,0,1,0,0,1,0,1,0,0,0
"3891","Yes",0,1,1,0,0,1,0,-1.25370292971573,1,0,0,0,0,1,0,0,0,1
"3892","No",0,1,1,0,0,1,0,-1.25272736193216,0,0,1,1,0,0,1,0,0,0
"3893","No",0,1,0,0,0,1,0,-1.0752325661969,0,0,1,0,0,1,0,1,0,0
"3894","Yes",0,1,1,0,1,0,1,-1.22159167195773,1,0,0,1,0,0,0,0,0,1
"3895","No",0,0,1,0,1,1,0,-1.03047496695084,0,0,1,0,1,0,1,0,0,0
"3896","Yes",0,0,0,1,0,0,1,-1.17639505397308,1,0,0,0,1,0,1,0,0,0
"3897","No",0,1,0,1,1,0,1,-0.64077101531452,0,1,0,0,1,0,0,0,1,0
"3898","No",0,1,1,0,0,0,0,-0.987122273048801,0,1,0,0,1,0,0,0,1,0
"3899","Yes",1,1,1,0,1,1,1,-1.05082850948657,0,1,0,0,1,0,0,0,1,0
"3900","Yes",0,1,0,0,0,1,1,-0.445568210239927,1,0,0,0,1,0,1,0,0,0
"3901","No",0,1,0,0,1,1,1,-1.05755065065803,0,1,0,0,1,0,0,0,0,1
"3902","Yes",0,1,1,0,1,0,0,-1.08716261395357,1,0,0,0,0,1,1,0,0,0
"3903","Yes",0,1,1,1,0,0,1,-0.990886625211616,1,0,0,1,0,0,0,0,0,1
"3904","No",0,1,0,1,1,0,0,-1.04117240408079,1,0,0,0,1,0,0,0,1,0
"3905","No",1,1,0,1,0,1,0,-1.05619653368217,0,0,1,1,0,0,0,1,0,0
"3906","No",0,1,1,1,1,0,0,-0.885123573510392,1,0,0,0,1,0,0,0,1,0
"3907","No",0,1,0,1,0,0,0,-1.12434593926593,0,1,0,1,0,0,1,0,0,0
"3908","Yes",1,1,1,0,0,1,1,-1.14013847456544,0,1,0,0,0,1,0,0,1,0
"3909","Yes",0,0,0,1,0,1,1,-1.2036934804118,1,0,0,0,1,0,0,1,0,0
"3910","Yes",1,1,1,0,0,1,0,-0.940784183653555,1,0,0,0,1,0,1,0,0,0
"3911","Yes",0,1,0,1,1,0,1,-1.20912976447674,1,0,0,1,0,0,0,0,0,1
"3912","Yes",0,1,1,0,1,1,1,-0.504050467824085,1,0,0,0,0,1,1,0,0,0
"3913","Yes",0,1,1,0,1,1,0,-0.529408347484262,1,0,0,1,0,0,0,1,0,0
"3914","Yes",0,0,0,1,0,1,1,-1.0970792413759,1,0,0,0,1,0,1,0,0,0
"3915","Yes",0,1,1,0,1,1,1,-0.93899948115288,1,0,0,1,0,0,0,0,0,1
"3916","Yes",0,1,1,1,0,1,0,-1.07367189220922,0,0,1,0,1,0,0,0,1,0
"3917","Yes",1,1,1,1,1,0,0,-1.14299245562875,1,0,0,1,0,0,0,0,1,0
"3918","Yes",1,1,0,0,1,1,0,-0.874325278169075,1,0,0,1,0,0,0,1,0,0
"3919","Yes",1,1,0,0,0,0,1,-1.1120929334571,1,0,0,0,1,0,0,1,0,0
"3920","Yes",1,1,1,0,1,0,0,-0.921721074093708,1,0,0,0,1,0,0,0,0,1
"3921","Yes",1,1,0,0,1,1,0,-1.13017688260868,1,0,0,1,0,0,0,0,1,0
"3922","No",0,1,1,0,1,0,0,-1.19528378887502,1,0,0,0,1,0,0,0,0,1
"3923","Yes",0,1,0,0,1,1,1,-0.357318598887594,1,0,0,0,1,0,0,0,1,0
"3924","No",0,1,0,0,1,1,1,-1.1038375735141,0,0,1,0,0,1,0,0,1,0
"3925","Yes",0,1,1,0,0,0,1,-1.01433462776308,1,0,0,1,0,0,1,0,0,0
"3926","No",0,1,1,0,0,1,1,-0.770996097343636,0,0,1,0,1,0,0,0,1,0
"3927","Yes",0,1,1,1,0,1,0,-0.639444391371908,0,0,1,1,0,0,0,0,1,0
"3928","Yes",0,1,1,1,1,1,1,-1.18542831170683,0,0,1,0,1,0,0,0,1,0
"3929","Yes",0,1,1,0,0,1,1,-0.642629347713036,1,0,0,0,0,1,0,0,1,0
"3930","No",1,1,1,1,0,0,0,-0.948364924311711,0,0,1,0,1,0,0,1,0,0
"3931","Yes",0,1,1,0,0,1,1,-1.21158776266369,1,0,0,0,0,1,0,0,0,1
"3932","Yes",1,1,1,1,0,1,1,-1.06280643369453,1,0,0,0,1,0,0,0,1,0
"3933","No",0,1,1,1,1,0,0,-0.968476248308312,0,1,0,0,1,0,0,0,1,0
"3934","No",0,1,1,0,1,0,0,-0.870037953300947,0,1,0,1,0,0,0,0,1,0
"3935","No",0,1,1,0,1,0,0,-0.730983712438261,0,0,1,0,1,0,0,0,1,0
"3936","No",0,1,0,1,0,0,0,-0.841436500791345,1,0,0,0,0,1,0,1,0,0
"3937","No",0,1,1,0,0,0,0,-0.861268923659759,0,0,1,0,1,0,0,1,0,0
"3938","Yes",0,1,0,1,1,1,1,-0.905112559181612,0,0,1,0,1,0,0,0,1,0
"3939","Yes",0,1,1,1,1,0,1,-0.62182805068813,1,0,0,0,0,1,1,0,0,0
"3940","No",0,1,0,1,0,1,1,-1.16972018417927,0,1,0,0,1,0,0,1,0,0
"3941","No",0,1,1,0,0,0,0,-1.14692626622619,0,1,0,0,0,1,0,0,1,0
"3942","No",0,1,0,0,0,0,0,-0.980602150836897,1,0,0,0,1,0,0,0,1,0
"3943","Yes",0,0,0,0,0,0,1,-1.18526282406792,1,0,0,1,0,0,0,0,0,1
"3944","Yes",0,1,1,1,1,1,0,-1.14792191489099,1,0,0,0,1,0,0,1,0,0
"3945","Yes",0,1,1,0,1,0,0,-1.25604743877919,1,0,0,0,0,1,0,0,0,1
"3946","No",0,1,0,0,0,0,0,-1.16633634769806,1,0,0,0,1,0,0,1,0,0
"3947","Yes",1,1,0,0,1,0,0,-1.19516266069691,1,0,0,0,1,0,1,0,0,0
"3948","Yes",0,1,1,1,0,0,1,-0.921024104901509,0,1,0,0,1,0,0,0,0,1
"3949","No",0,0,0,1,1,0,0,-1.12668938945053,1,0,0,0,1,0,0,0,0,1
"3950","No",0,1,0,0,0,0,0,-1.125245040869,1,0,0,0,1,0,0,0,1,0
"3951","Yes",0,1,0,1,1,1,1,-0.567143764670577,0,1,0,1,0,0,1,0,0,0
"3952","No",0,1,1,1,0,0,1,-1.06428141412878,0,0,1,0,1,0,0,0,0,1
"3953","No",0,1,0,1,1,0,0,-0.873084499048291,0,0,1,0,0,1,0,0,1,0
"3954","Yes",0,0,1,1,1,1,1,-0.90069287445604,0,0,1,1,0,0,1,0,0,0
"3955","Yes",0,0,1,0,1,1,1,-0.89331173246291,1,0,0,0,0,1,0,0,0,1
"3956","Yes",0,1,1,1,0,0,0,-1.09914522748219,1,0,0,1,0,0,0,0,1,0
"3957","Yes",0,1,0,1,0,1,1,-0.837088290388793,1,0,0,1,0,0,0,0,1,0
"3958","Yes",0,1,1,0,0,1,0,-1.06719140232035,1,0,0,1,0,0,0,0,1,0
"3959","Yes",0,1,1,1,1,1,1,-1.00088399214699,1,0,0,1,0,0,1,0,0,0
"3960","Yes",1,1,1,1,0,0,1,-0.574069210583078,1,0,0,1,0,0,1,0,0,0
"3961","Yes",0,1,1,1,0,0,1,-1.21502817352968,1,0,0,0,0,1,0,0,1,0
"3962","No",0,1,0,1,1,1,0,-1.0964267829129,0,1,0,0,1,0,1,0,0,0
"3963","No",0,1,0,0,1,1,0,-1.20186842706315,0,1,0,0,0,1,1,0,0,0
"3964","No",0,1,1,1,1,0,0,-1.21687122781894,1,0,0,1,0,0,0,0,1,0
"3965","Yes",0,1,1,0,0,1,1,-0.747943926400137,0,1,0,1,0,0,0,0,1,0
"3966","No",0,1,0,0,0,0,1,-0.972789137537477,1,0,0,1,0,0,0,0,1,0
"3967","Yes",0,1,1,1,0,1,0,-0.853937700241437,1,0,0,0,1,0,0,0,0,1
"3968","No",0,1,1,0,1,0,0,-0.869151520427092,0,1,0,1,0,0,1,0,0,0
"3969","No",0,1,0,1,1,0,0,-0.931281426596901,1,0,0,0,0,1,1,0,0,0
"3970","Yes",0,1,1,0,0,1,1,-0.967959175070931,1,0,0,0,1,0,0,1,0,0
"3971","Yes",0,1,1,1,0,1,1,-1.00297402993024,1,0,0,0,1,0,0,0,1,0
"3972","No",0,1,0,1,0,0,1,-1.22451553902577,0,0,1,1,0,0,0,0,0,1
"3973","No",1,1,0,0,0,0,0,-0.933694649334926,0,0,1,0,0,1,0,1,0,0
"3974","No",1,1,1,0,0,0,0,-0.953638216666492,0,1,0,1,0,0,0,0,0,1
"3975","No",0,1,0,1,1,0,0,-0.980487640651656,1,0,0,0,0,1,0,0,1,0
"3976","Yes",0,1,0,1,0,1,1,-0.803166727951977,1,0,0,0,1,0,0,0,0,1
"3977","Yes",0,1,1,1,0,1,1,-1.06035180122968,0,0,1,0,0,1,0,0,0,1
"3978","No",0,1,0,1,0,1,1,-1.04155027256524,1,0,0,0,0,1,1,0,0,0
"3979","Yes",1,1,0,1,1,0,1,-0.716047847953238,1,0,0,0,0,1,0,0,0,1
"3980","No",0,1,0,0,0,0,1,-0.813232127854075,0,1,0,0,0,1,0,1,0,0
"3981","No",0,1,0,1,0,0,1,-0.992993264702697,0,0,1,0,0,1,0,0,1,0
"3982","No",0,1,0,1,0,1,1,-0.586623732147169,0,0,1,0,1,0,1,0,0,0
"3983","No",0,1,1,0,1,1,0,-0.750627049796041,1,0,0,0,0,1,0,1,0,0
"3984","Yes",0,1,1,1,0,0,1,-0.963975597167086,1,0,0,0,0,1,0,0,1,0
"3985","Yes",0,1,1,1,1,0,1,-1.00355176179943,1,0,0,0,0,1,0,0,0,1
"3986","No",0,1,0,1,1,0,0,-0.99064898254185,0,0,1,0,1,0,0,0,0,1
"3987","No",0,1,1,1,1,0,0,-1.06052337742202,0,0,1,1,0,0,0,1,0,0
"3988","No",0,1,1,0,0,1,0,-1.10266660476384,0,1,0,0,1,0,1,0,0,0
"3989","No",1,1,1,1,0,0,0,0.278442857176891,1,0,0,0,1,0,0,0,0,1
"3990","No",0,1,1,1,1,1,0,0.737996282223087,1,0,0,1,0,0,1,0,0,0
"3991","No",1,1,1,1,0,0,1,1.02384932829303,1,0,0,0,0,1,0,0,0,1
"3992","No",0,1,0,0,0,1,0,0.385803719260079,1,0,0,0,1,0,0,1,0,0
"3993","No",1,1,1,1,0,0,0,0.899176553198185,0,0,1,0,1,0,1,0,0,0
"3994","No",0,1,1,0,0,1,0,0.157838067757839,0,0,1,1,0,0,1,0,0,0
"3995","No",1,1,0,1,0,0,0,1.31652306690258,1,0,0,1,0,0,0,0,1,0
"3996","No",0,1,0,0,0,1,0,1.36118014829118,0,1,0,0,1,0,1,0,0,0
"3997","No",0,1,0,0,0,0,1,1.09471630865273,0,0,1,1,0,0,0,0,0,1
"3998","No",0,1,0,1,1,0,1,1.10600925168987,0,1,0,0,0,1,0,0,1,0
"3999","No",0,1,1,0,0,1,0,1.20709663470122,0,1,0,0,1,0,1,0,0,0
"4000","No",0,1,0,1,1,0,0,0.612941932567782,0,1,0,1,0,0,0,0,1,0
"4001","No",0,1,0,1,1,1,0,1.22410374186973,1,0,0,0,1,0,0,1,0,0
"4002","No",0,1,0,1,0,0,1,1.40455976796994,1,0,0,1,0,0,0,0,0,1
"4003","No",0,1,1,1,0,1,0,0.778476086510751,0,1,0,0,0,1,0,0,0,1
"4004","No",0,1,0,0,0,1,1,1.20931271688586,1,0,0,1,0,0,1,0,0,0
"4005","No",0,1,0,0,0,0,0,0.981099363364686,1,0,0,1,0,0,0,1,0,0
"4006","No",0,1,0,0,0,0,1,1.17423016941375,0,1,0,1,0,0,1,0,0,0
"4007","No",0,1,0,1,0,0,1,1.38297225339181,1,0,0,1,0,0,1,0,0,0
"4008","No",0,1,1,0,0,0,1,1.29511140184935,1,0,0,1,0,0,1,0,0,0
"4009","No",0,1,1,0,0,1,1,0.823667145381386,0,1,0,0,1,0,0,1,0,0
"4010","No",0,1,0,1,0,1,0,0.968884061206673,0,1,0,0,1,0,0,0,1,0
"4011","No",0,1,0,0,1,0,1,0.414498580011935,0,1,0,0,1,0,0,0,0,1
"4012","No",0,1,0,1,1,0,1,1.14164884507631,1,0,0,0,1,0,0,0,0,1
"4013","No",0,1,1,1,0,0,1,1.21971695802301,0,0,1,1,0,0,0,0,0,1
"4014","No",0,1,0,1,0,0,1,0.290033042636746,1,0,0,1,0,0,0,0,0,1
"4015","No",0,1,0,1,0,0,1,1.23252107246114,0,1,0,0,0,1,0,1,0,0
"4016","No",0,1,1,0,0,0,0,1.40611972343267,0,0,1,0,1,0,0,0,0,1
"4017","No",0,1,0,0,0,1,1,1.11506985118845,0,0,1,0,0,1,1,0,0,0
"4018","No",0,1,0,0,1,1,1,1.15162953466964,0,1,0,1,0,0,1,0,0,0
"4019","No",0,1,1,1,0,0,0,1.38334248282164,0,0,1,0,1,0,0,0,1,0
"4020","No",0,1,0,1,1,0,1,1.05737381115751,0,0,1,1,0,0,0,0,0,1
"4021","No",1,1,1,1,1,0,1,0.531157911166087,0,0,1,0,0,1,0,0,0,1
"4022","No",0,1,1,0,1,0,1,0.395541244886736,0,1,0,0,1,0,0,1,0,0
"4023","No",0,1,0,1,0,1,1,1.37175834809812,0,0,1,1,0,0,0,0,1,0
"4024","No",0,1,0,0,1,1,0,1.359630025275,0,1,0,0,1,0,1,0,0,0
"4025","No",0,1,1,0,1,1,1,1.12619488629215,0,0,1,0,1,0,1,0,0,0
"4026","No",0,1,0,1,1,1,0,1.18660392522967,1,0,0,0,1,0,0,0,1,0
"4027","No",0,1,1,0,1,0,0,1.39343700189237,1,0,0,0,0,1,0,0,1,0
"4028","No",0,1,0,0,0,1,1,1.31384712875608,1,0,0,0,1,0,0,0,1,0
"4029","No",0,1,1,0,1,1,1,0.826016721936531,0,0,1,0,1,0,0,0,1,0
"4030","No",1,1,0,1,1,1,1,1.24611896787291,0,0,1,0,1,0,0,1,0,0
"4031","No",0,1,1,0,1,0,1,1.16866992088803,1,0,0,0,0,1,0,0,1,0
"4032","No",0,1,0,0,0,1,0,1.34500123565925,0,1,0,0,1,0,0,0,0,1
"4033","No",0,0,1,1,0,0,0,1.03066548278038,0,1,0,1,0,0,1,0,0,0
"4034","No",0,0,0,0,1,0,0,1.21284596873757,1,0,0,0,1,0,1,0,0,0
"4035","No",0,0,0,0,1,0,1,1.1584778336938,0,0,1,0,1,0,1,0,0,0
"4036","No",1,1,0,0,1,1,1,1.39950664678374,0,0,1,0,1,0,0,0,1,0
"4037","No",0,0,1,0,0,1,1,1.33661604960465,0,1,0,1,0,0,0,0,1,0
"4038","No",0,1,0,0,0,1,1,1.4043918600365,1,0,0,0,1,0,0,0,0,1
"4039","No",1,1,0,0,0,0,1,1.30499036343796,0,1,0,1,0,0,0,0,1,0
"4040","No",0,1,1,0,1,0,1,0.630864591778788,1,0,0,1,0,0,0,1,0,0
"4041","No",0,1,1,0,1,0,1,1.30655296609784,1,0,0,1,0,0,0,0,0,1
"4042","No",0,1,0,0,1,1,0,1.35437760796059,0,1,0,0,0,1,0,0,0,1
"4043","No",0,1,1,1,0,1,0,1.01341899335541,1,0,0,0,0,1,1,0,0,0
"4044","Yes",0,1,1,0,1,1,1,0.310876694816034,1,0,0,1,0,0,0,0,0,1
"4045","No",0,1,0,0,0,1,1,0.916243411388059,1,0,0,1,0,0,0,0,1,0
"4046","No",0,1,0,0,0,1,0,1.35594512684376,1,0,0,0,0,1,0,1,0,0
"4047","No",0,1,0,1,0,0,1,1.22650550602581,0,1,0,1,0,0,0,0,0,1
"4048","No",1,1,1,1,0,1,1,1.1205007652249,1,0,0,0,1,0,0,1,0,0
"4049","No",0,1,0,1,0,0,0,1.20950823130385,0,1,0,0,1,0,1,0,0,0
"4050","No",0,1,0,1,0,0,0,0.881889599473932,1,0,0,1,0,0,0,0,0,1
"4051","No",0,1,1,1,0,0,0,1.12903230346473,0,0,1,1,0,0,1,0,0,0
"4052","No",0,1,0,0,0,1,0,0.825443036497266,1,0,0,0,1,0,1,0,0,0
"4053","Yes",0,1,1,1,0,1,1,0.948772926295583,1,0,0,1,0,0,0,1,0,0
"4054","No",1,0,1,0,0,1,0,1.11780289315916,1,0,0,0,1,0,0,0,1,0
"4055","No",0,1,1,1,1,0,0,1.36040905757882,1,0,0,1,0,0,0,0,0,1
"4056","No",0,1,1,0,0,1,0,0.515995900410345,1,0,0,0,0,1,0,0,1,0
"4057","No",0,1,0,0,0,0,1,1.2188793092109,1,0,0,0,1,0,0,0,0,1
"4058","No",1,1,0,1,0,1,1,0.869076787102314,1,0,0,0,1,0,1,0,0,0
"4059","No",0,1,1,1,1,1,0,0.742099437803856,1,0,0,0,0,1,1,0,0,0
"4060","No",0,1,1,0,1,0,1,1.35754705928985,0,0,1,0,1,0,0,0,0,1
"4061","No",0,1,1,1,0,1,1,0.634889844129176,0,1,0,1,0,0,0,1,0,0
"4062","No",0,1,1,0,0,1,0,1.08599190319205,0,1,0,0,0,1,0,1,0,0
"4063","No",0,1,1,1,0,1,1,0.689580937225112,0,1,0,0,0,1,0,1,0,0
"4064","No",0,1,0,1,1,0,1,1.22966625942158,0,0,1,0,1,0,0,0,0,1
"4065","No",0,1,0,1,1,1,1,1.02274809427909,0,1,0,1,0,0,1,0,0,0
"4066","No",0,1,0,0,1,0,0,1.24927934309766,0,0,1,0,0,1,0,0,1,0
"4067","No",0,1,0,0,0,0,0,0.787143009976196,1,0,0,0,1,0,0,0,1,0
"4068","No",1,1,1,1,1,0,1,1.35423617199864,1,0,0,0,0,1,1,0,0,0
"4069","No",0,1,1,1,1,0,0,1.22394377552774,0,1,0,1,0,0,0,1,0,0
"4070","Yes",0,1,1,0,0,1,1,0.50681920240823,1,0,0,0,1,0,1,0,0,0
"4071","No",0,1,1,0,0,0,0,1.32139920405082,0,1,0,0,0,1,0,0,1,0
"4072","Yes",0,1,0,1,1,1,1,1.02473840836403,1,0,0,1,0,0,0,0,1,0
"4073","No",0,1,1,0,1,0,1,1.12127866301565,0,0,1,0,1,0,0,0,1,0
"4074","No",0,1,1,0,1,0,1,0.296443041447257,0,1,0,1,0,0,0,1,0,0
"4075","No",0,1,0,1,1,1,0,0.701416555677771,0,1,0,1,0,0,1,0,0,0
"4076","No",0,1,0,0,0,0,1,0.310367676621406,1,0,0,1,0,0,0,1,0,0
"4077","No",0,1,1,1,0,0,1,0.566543751797256,1,0,0,0,1,0,0,0,1,0
"4078","No",0,0,1,1,0,1,0,0.694098946416214,1,0,0,0,1,0,0,0,1,0
"4079","No",1,1,0,1,0,1,1,0.893980105194926,0,0,1,0,1,0,1,0,0,0
"4080","No",0,1,0,0,1,1,1,0.835375698370898,0,1,0,1,0,0,0,1,0,0
"4081","No",0,1,1,1,1,0,0,0.721813966051961,0,1,0,0,0,1,0,0,0,1
"4082","No",0,1,1,1,1,0,0,1.26778589836551,0,0,1,1,0,0,0,1,0,0
"4083","No",0,1,0,1,0,1,0,0.296331859167004,0,1,0,0,0,1,0,0,1,0
"4084","No",0,1,0,1,1,0,0,1.33651318708686,0,0,1,1,0,0,1,0,0,0
"4085","No",0,1,1,0,0,0,1,1.12875283508001,1,0,0,0,1,0,0,1,0,0
"4086","No",0,1,0,0,1,0,0,1.06785557735403,1,0,0,0,1,0,0,1,0,0
"4087","No",0,1,0,1,1,1,1,0.757553396588018,1,0,0,1,0,0,1,0,0,0
"4088","No",0,1,0,1,1,0,0,1.33072301058021,1,0,0,1,0,0,0,0,0,1
"4089","No",0,0,0,0,0,1,0,0.17804185456914,1,0,0,0,1,0,0,0,0,1
"4090","No",0,1,0,0,0,0,1,0.359440661025368,0,0,1,1,0,0,0,0,1,0
"4091","No",0,1,0,0,1,1,0,0.99898874352582,1,0,0,0,1,0,0,1,0,0
"4092","No",0,0,0,0,1,0,0,1.36127053116527,1,0,0,0,1,0,0,0,0,1
"4093","No",1,1,1,0,1,0,0,1.23499771447943,0,0,1,0,0,1,1,0,0,0
"4094","No",1,1,0,1,0,1,0,0.977768433009348,1,0,0,0,1,0,0,0,0,1
"4095","No",0,1,0,0,1,1,1,1.26370543304601,0,1,0,1,0,0,0,0,0,1
"4096","No",0,1,0,1,0,1,0,0.838226351529225,0,0,1,0,1,0,0,0,0,1
