"","Churn","Techie","Phone","Multiple","OnlineBackup","DeviceProtection","StreamingTV","StreamingMovies","Tenure","ContractMonth-to-month","ContractOne year","ContractTwo Year","InternetServiceDSL","InternetServiceFiber Optic","InternetServiceNone","PaymentMethodBank Transfer(automatic)","PaymentMethodCredit Card (automatic)","PaymentMethodElectronic Check","PaymentMethodMailed Check"
"562","No",0,1,1,1,1,0,0,-0.985011587127792,0,1,0,0,0,1,1,0,0,0
"563","No",0,1,1,1,0,1,0,-1.11662777125865,0,0,1,0,0,1,0,0,0,1
"564","No",0,1,0,1,0,0,0,-1.12234121686508,1,0,0,0,1,0,0,0,1,0
"565","No",0,1,0,1,0,1,1,-1.00927454823009,1,0,0,0,1,0,0,1,0,0
"566","No",0,1,0,1,0,1,0,-0.762066723189431,1,0,0,0,1,0,0,1,0,0
"567","No",0,0,0,1,0,0,1,-1.01803975834396,0,0,1,0,0,1,0,0,0,1
"568","Yes",0,1,0,0,0,1,1,-1.04877973016174,1,0,0,0,0,1,0,0,0,1
"569","No",0,1,1,1,1,0,0,-0.874406206767626,0,0,1,1,0,0,0,0,0,1
"570","Yes",0,1,1,0,0,1,0,-1.2503739658497,0,1,0,0,1,0,0,0,1,0
"571","No",0,1,1,0,0,1,0,-0.993789881959001,0,0,1,1,0,0,0,0,0,1
"572","No",0,1,1,0,0,0,1,-1.05233139894219,0,0,1,0,1,0,1,0,0,0
"573","No",0,1,0,0,1,0,1,-1.04489493052865,0,1,0,0,0,1,0,0,0,1
"574","No",0,0,0,0,1,0,0,-0.464427977241638,0,0,1,0,1,0,0,0,0,1
"575","No",1,1,0,0,0,0,1,-0.825672063598721,1,0,0,0,0,1,0,1,0,0
"576","No",0,1,0,1,0,0,1,-0.898620497259486,0,0,1,0,1,0,0,0,1,0
"577","Yes",0,1,1,1,1,0,1,-0.81818919360087,1,0,0,0,1,0,0,0,0,1
"578","Yes",1,1,1,1,0,0,1,-0.843129572453566,0,0,1,0,0,1,0,1,0,0
"579","No",0,1,0,0,1,1,0,-0.879808379806455,1,0,0,0,1,0,0,0,1,0
"580","Yes",0,1,1,0,1,1,1,-0.948367987496983,1,0,0,0,1,0,0,0,1,0
"581","No",0,1,0,1,0,1,0,-1.17018075866607,1,0,0,0,1,0,0,1,0,0
"582","Yes",0,1,0,0,0,0,0,-1.21273573861585,1,0,0,1,0,0,0,1,0,0
"583","No",0,1,1,0,0,1,0,-0.948186465406774,1,0,0,0,1,0,1,0,0,0
"584","No",0,1,0,1,1,0,1,-1.18810141357067,0,1,0,0,1,0,0,0,1,0
"585","No",0,1,0,1,1,0,1,-1.22154708559432,0,0,1,1,0,0,0,0,1,0
"586","No",0,1,1,1,1,1,0,-0.491388167518932,0,1,0,0,1,0,0,0,1,0
"587","No",0,0,0,1,0,0,1,-1.02153738648548,0,0,1,0,0,1,0,1,0,0
"588","No",0,1,1,1,1,0,0,-0.695761998030322,0,1,0,1,0,0,0,1,0,0
"589","No",1,1,0,0,1,0,0,-1.01170274654056,1,0,0,0,1,0,0,1,0,0
"590","No",0,1,1,1,1,0,0,-0.892643504268328,1,0,0,0,1,0,0,0,0,1
"591","No",0,1,0,1,0,0,0,-0.911702567398247,0,0,1,1,0,0,1,0,0,0
"592","No",0,1,0,0,1,0,1,-0.882885557406522,0,1,0,0,1,0,0,0,1,0
"593","Yes",0,0,1,0,1,1,0,-1.22560633551952,1,0,0,0,1,0,0,0,1,0
"594","Yes",0,1,0,0,1,1,1,-0.891853883175918,1,0,0,0,1,0,1,0,0,0
"595","Yes",0,1,0,0,1,1,0,-1.14204283037724,1,0,0,0,1,0,0,1,0,0
"596","Yes",0,1,1,1,0,1,1,-1.22701116522933,1,0,0,0,1,0,1,0,0,0
"597","Yes",0,1,1,0,0,1,0,-1.22330716916151,1,0,0,1,0,0,0,0,1,0
"598","No",0,1,0,1,1,0,0,-0.864985210285771,1,0,0,1,0,0,0,0,0,1
"599","Yes",0,1,1,0,1,1,0,-1.00629803975588,1,0,0,0,0,1,1,0,0,0
"600","No",0,1,0,1,1,0,0,-0.453056752803097,0,0,1,0,1,0,0,0,0,1
"601","No",1,1,1,0,1,0,0,-1.2631278969933,0,1,0,0,1,0,1,0,0,0
"602","No",0,0,0,1,0,0,0,-1.23763633387711,0,0,1,1,0,0,0,0,1,0
"603","No",0,1,0,0,0,0,1,-0.766304885824794,0,0,1,0,0,1,0,0,1,0
"604","No",1,1,0,0,1,1,0,-1.19946878066479,1,0,0,0,1,0,0,0,1,0
"605","No",0,0,0,0,0,1,1,-0.55767171510085,0,0,1,0,1,0,0,1,0,0
"606","Yes",0,1,1,1,0,1,1,-1.027997379505,0,0,1,0,1,0,0,0,0,1
"607","Yes",0,1,0,0,0,0,1,-1.23711324772049,1,0,0,0,1,0,0,1,0,0
"608","Yes",0,1,0,1,0,0,1,-1.02918018500822,1,0,0,0,1,0,0,1,0,0
"609","Yes",0,1,1,0,1,1,1,-0.615545495511787,1,0,0,1,0,0,0,0,1,0
"610","No",0,1,0,1,0,1,0,-1.07309192913101,1,0,0,0,1,0,1,0,0,0
"611","No",0,1,1,0,0,0,0,-1.07962978756381,0,1,0,1,0,0,0,0,1,0
"612","Yes",0,1,1,0,1,1,1,-1.01365709656137,0,1,0,0,1,0,0,0,1,0
"613","Yes",1,1,0,0,1,1,1,-1.21995150642138,0,0,1,1,0,0,0,0,1,0
"614","Yes",0,1,1,0,0,0,0,-1.0592907289782,1,0,0,1,0,0,0,0,1,0
"615","Yes",0,1,1,1,0,1,1,-1.0397341440527,0,1,0,1,0,0,1,0,0,0
"616","Yes",0,0,1,1,0,0,1,-0.926676627156418,1,0,0,0,1,0,0,0,1,0
"617","No",0,1,0,1,0,0,1,-0.968269577845188,0,0,1,0,1,0,0,1,0,0
"618","No",0,1,1,0,0,0,0,-1.09623781085358,0,0,1,0,0,1,0,0,0,1
"619","Yes",0,0,0,0,0,1,0,-1.01323948230258,1,0,0,0,1,0,1,0,0,0
"620","Yes",0,1,0,0,1,1,0,-1.06188513345251,1,0,0,1,0,0,0,0,1,0
"621","Yes",1,1,1,1,1,1,1,-0.521158546655277,1,0,0,1,0,0,0,0,1,0
"622","No",0,1,1,0,0,0,1,-0.922856343499558,0,0,1,0,0,1,0,0,0,1
"623","No",1,1,1,1,0,0,0,-1.07618124602085,0,1,0,0,1,0,0,0,0,1
"624","Yes",0,1,0,0,0,1,1,-0.955038697409557,1,0,0,1,0,0,1,0,0,0
"625","No",0,1,0,0,0,0,1,-1.21794035511317,0,1,0,1,0,0,1,0,0,0
"626","No",0,1,0,0,0,0,1,-0.722817865575997,0,0,1,0,1,0,0,0,1,0
"627","Yes",0,1,1,0,0,0,1,-1.25634657205701,0,0,1,1,0,0,0,1,0,0
"628","No",0,0,0,1,0,0,0,-0.406622645785551,1,0,0,1,0,0,1,0,0,0
"629","Yes",0,1,0,1,1,1,1,-0.920589586398071,1,0,0,1,0,0,0,1,0,0
"630","No",0,1,1,1,0,0,1,-1.24521178014097,0,0,1,0,1,0,0,0,0,1
"631","Yes",0,1,0,0,1,1,1,-1.22822887591781,1,0,0,0,1,0,0,1,0,0
"632","No",0,1,0,1,1,0,0,-0.994823725896946,1,0,0,0,1,0,0,0,0,1
"633","No",0,1,0,1,1,0,1,-0.951234032215875,0,1,0,0,0,1,0,0,0,1
"634","No",0,1,1,0,1,0,0,-0.921427235210182,0,1,0,1,0,0,0,0,1,0
"635","No",0,1,0,0,1,0,0,-0.910824076115839,0,0,1,0,1,0,0,1,0,0
"636","Yes",1,1,1,1,1,1,0,-1.00578300864202,1,0,0,1,0,0,0,1,0,0
"637","Yes",0,1,1,1,0,1,0,-1.04495392520797,1,0,0,0,0,1,0,1,0,0
"638","No",0,1,1,0,1,0,0,-0.938653530302623,1,0,0,0,0,1,1,0,0,0
"639","Yes",0,1,1,1,0,0,1,-0.95571119893668,1,0,0,1,0,0,0,0,0,1
"640","No",0,1,0,0,0,0,1,-0.690343941808599,1,0,0,0,1,0,1,0,0,0
"641","Yes",0,1,0,1,0,1,0,-1.2506994198306,1,0,0,1,0,0,0,1,0,0
"642","Yes",0,1,1,0,1,1,0,-1.05096903783807,1,0,0,1,0,0,1,0,0,0
"643","No",0,1,0,1,0,0,1,-1.07883808653078,1,0,0,0,1,0,1,0,0,0
"644","No",1,1,0,0,1,0,1,-0.908807290059411,0,1,0,0,1,0,1,0,0,0
"645","No",0,1,0,1,1,0,0,-1.12150931625249,1,0,0,0,0,1,0,0,1,0
"646","No",0,1,0,0,0,1,0,-0.73291730087001,0,0,1,0,0,1,0,1,0,0
"647","Yes",0,1,1,0,0,1,0,-0.982741804658135,1,0,0,0,1,0,0,0,0,1
"648","No",0,0,0,0,0,0,1,-1.13445781638654,0,1,0,1,0,0,0,1,0,0
"649","No",0,1,0,1,0,1,0,-1.24640627112875,1,0,0,0,1,0,0,0,1,0
"650","Yes",0,1,0,1,0,1,1,-1.24420293330753,1,0,0,0,0,1,0,0,1,0
"651","No",0,1,0,1,1,0,0,-1.26025130130292,0,1,0,0,1,0,0,0,1,0
"652","No",0,1,0,0,0,0,0,-1.2077083330591,1,0,0,0,1,0,0,1,0,0
"653","Yes",0,1,1,0,0,0,0,-0.978907112685364,1,0,0,0,1,0,0,0,1,0
"654","No",0,1,0,1,1,0,0,-0.949577643142717,1,0,0,0,1,0,0,1,0,0
"655","No",0,1,1,0,0,0,1,-1.22818152890595,0,0,1,0,0,1,0,0,1,0
"656","No",1,1,0,1,0,0,0,-0.532244630143781,1,0,0,1,0,0,1,0,0,0
"657","Yes",0,1,0,1,1,1,1,-1.07093007667082,0,1,0,0,1,0,1,0,0,0
"658","No",0,1,1,1,0,1,0,-1.01814012493301,0,0,1,0,1,0,0,0,1,0
"659","Yes",0,1,1,1,1,1,0,-1.03407390710895,1,0,0,0,1,0,0,1,0,0
"660","No",1,1,0,1,1,0,0,-1.03086777319063,1,0,0,0,1,0,1,0,0,0
"661","No",0,1,0,0,0,1,0,-0.990938737178347,1,0,0,0,0,1,0,0,0,1
"662","Yes",1,1,0,0,0,0,0,-1.18887348752769,1,0,0,1,0,0,0,0,0,1
"663","No",0,1,1,0,1,0,0,-0.754964671409997,0,0,1,0,1,0,0,0,0,1
"664","Yes",0,1,0,1,0,1,1,-1.2132877548556,0,0,1,0,1,0,0,1,0,0
"665","No",0,1,0,0,1,1,0,-0.751401922218621,1,0,0,0,0,1,0,0,1,0
"666","No",1,1,1,0,0,0,0,-0.388175085197024,0,0,1,0,1,0,1,0,0,0
"667","No",0,1,1,1,1,1,0,-1.13696509025756,0,0,1,0,0,1,0,0,0,1
"668","No",0,1,1,0,0,0,0,-0.618636287268619,1,0,0,1,0,0,0,0,0,1
"669","Yes",0,1,0,0,0,0,1,-1.26247056012413,1,0,0,0,1,0,0,0,1,0
"670","Yes",0,0,1,0,1,1,1,-0.932307707114421,0,1,0,1,0,0,0,0,0,1
"671","No",0,1,0,0,0,0,0,-0.952141188861696,1,0,0,0,1,0,0,0,1,0
"672","Yes",0,1,0,0,0,1,0,-0.845915936538277,1,0,0,1,0,0,0,0,1,0
"673","No",0,1,1,1,1,1,0,-0.813086153839865,1,0,0,0,0,1,1,0,0,0
"674","No",0,1,0,1,0,0,0,-0.804202538379233,1,0,0,0,1,0,0,0,0,1
"675","Yes",1,1,1,0,1,1,1,-1.07889787536924,1,0,0,0,1,0,0,1,0,0
"676","Yes",0,1,1,0,0,1,0,-1.17159784111697,1,0,0,1,0,0,0,0,1,0
"677","Yes",0,1,1,0,0,1,0,-0.769606318840473,0,1,0,0,0,1,0,1,0,0
"678","No",1,1,0,1,0,1,0,-1.16576436402839,0,1,0,1,0,0,0,0,1,0
"679","Yes",0,1,1,1,0,0,0,-1.1029431612317,1,0,0,1,0,0,1,0,0,0
"680","Yes",0,1,1,1,0,0,1,-1.00252559473321,0,0,1,0,0,1,0,1,0,0
"681","No",0,1,0,0,0,1,0,-1.14898748737762,1,0,0,0,1,0,0,0,1,0
"682","Yes",0,1,1,0,1,0,1,-1.1302803502001,1,0,0,0,1,0,0,0,0,1
"683","No",0,1,0,0,1,1,0,-1.23849432829016,0,0,1,0,1,0,0,0,0,1
"684","Yes",0,1,0,1,0,1,0,-1.18647716903432,1,0,0,0,1,0,0,1,0,0
"685","No",0,1,1,1,1,0,0,-1.05898558278114,1,0,0,0,0,1,0,0,1,0
"686","No",0,1,0,0,0,0,0,-1.06135195012963,1,0,0,0,0,1,1,0,0,0
"687","Yes",1,1,1,0,1,1,0,-1.09837489311187,1,0,0,0,1,0,0,0,1,0
"688","Yes",0,1,0,1,0,1,1,-1.07731621288989,1,0,0,1,0,0,1,0,0,0
"689","No",0,1,0,1,0,0,0,-0.621686992897196,1,0,0,0,1,0,0,1,0,0
"690","No",0,1,0,0,1,1,0,-0.989157778570782,0,1,0,0,0,1,0,1,0,0
"691","Yes",1,1,1,0,0,1,1,-0.989854672128777,0,1,0,0,1,0,0,1,0,0
"692","No",1,1,1,0,0,0,0,-1.19439663747622,0,1,0,1,0,0,0,0,0,1
"693","Yes",0,1,1,0,1,0,1,-0.80789386571784,1,0,0,1,0,0,0,0,1,0
"694","No",0,1,1,0,0,0,0,-0.682041197036637,1,0,0,1,0,0,0,0,1,0
"695","No",0,1,0,0,1,0,1,-1.25826041996145,0,0,1,0,1,0,0,0,1,0
"696","No",0,1,0,1,1,0,0,-0.490015028540704,1,0,0,0,1,0,0,0,1,0
"697","Yes",0,1,0,0,0,1,0,-1.02774090391837,1,0,0,0,1,0,0,1,0,0
"698","No",0,1,0,1,1,0,0,-0.565840209160263,1,0,0,1,0,0,0,0,1,0
"699","No",0,1,1,0,1,0,0,-1.23985979039666,0,1,0,0,1,0,0,0,1,0
"700","Yes",0,1,1,0,1,0,0,-0.996061857820581,1,0,0,0,1,0,0,0,1,0
"701","Yes",0,1,0,1,0,1,0,-1.13761607385357,1,0,0,1,0,0,0,0,0,1
"702","No",0,1,1,0,0,1,0,-0.805982211205325,0,0,1,1,0,0,0,0,0,1
"703","No",0,1,1,0,1,0,1,-0.611843579384583,1,0,0,0,1,0,0,0,0,1
"704","Yes",1,1,1,1,0,1,0,-0.999495839779215,1,0,0,0,0,1,0,1,0,0
"705","No",0,1,1,0,0,0,1,-0.57619453172261,0,0,1,0,1,0,1,0,0,0
"706","No",0,0,0,0,0,1,0,-0.503795958726771,0,0,1,1,0,0,0,0,1,0
"707","Yes",1,1,1,1,0,1,1,-0.851619133710036,0,0,1,1,0,0,0,0,0,1
"708","No",0,1,1,1,0,1,0,-1.03030917677512,0,1,0,1,0,0,0,1,0,0
"709","Yes",0,1,0,1,1,0,1,-0.924882962002539,1,0,0,0,1,0,0,0,1,0
"710","No",0,1,0,0,0,1,0,-1.11111668496569,1,0,0,0,1,0,0,1,0,0
"711","Yes",0,1,0,0,1,1,0,-1.03571172798497,0,0,1,1,0,0,0,0,1,0
"712","Yes",1,1,0,0,1,1,1,-1.04348681073095,0,0,1,0,1,0,0,1,0,0
"713","Yes",0,1,1,0,0,1,1,-0.697553394158073,1,0,0,1,0,0,0,1,0,0
"714","No",0,1,0,0,1,1,0,-0.928017810683349,1,0,0,0,0,1,0,0,0,1
"715","Yes",0,1,0,0,0,1,1,-1.02948313781336,1,0,0,1,0,0,0,0,1,0
"716","No",0,0,1,0,0,0,0,-0.8014335701615,0,1,0,0,1,0,1,0,0,0
"717","No",0,1,1,0,1,1,0,-1.09263584532729,0,0,1,0,0,1,0,1,0,0
"718","No",1,1,0,0,0,0,1,-1.22922860882964,1,0,0,0,1,0,1,0,0,0
"719","No",0,1,0,0,1,1,0,-0.828137738657396,1,0,0,0,1,0,1,0,0,0
"720","No",0,1,0,0,1,1,0,-0.945594783763813,0,1,0,0,0,1,0,0,0,1
"721","No",0,1,1,1,0,0,0,-0.892446098995225,1,0,0,0,1,0,1,0,0,0
"722","Yes",0,1,0,1,0,1,0,-1.21610690636785,1,0,0,0,1,0,0,0,1,0
"723","Yes",0,0,1,0,1,1,1,-0.515513965991815,1,0,0,0,0,1,1,0,0,0
"724","No",0,1,1,0,0,1,0,-0.866146573492088,0,0,1,0,0,1,0,0,0,1
"725","No",0,1,1,0,0,0,0,-1.01950331801338,1,0,0,1,0,0,0,0,1,0
"726","No",0,1,0,0,0,0,1,-0.425263829936968,0,0,1,0,0,1,0,1,0,0
"727","Yes",0,0,0,0,1,1,0,-0.864835076390327,1,0,0,0,1,0,0,1,0,0
"728","Yes",0,1,1,0,0,0,0,-1.00561460908625,1,0,0,0,1,0,0,1,0,0
"729","No",0,1,1,0,1,0,0,-0.407338145357792,0,1,0,0,1,0,0,0,0,1
"730","No",0,1,1,1,1,0,0,-0.906647555356943,1,0,0,1,0,0,1,0,0,0
"731","Yes",1,1,1,0,1,0,0,-1.21667473015629,1,0,0,0,1,0,0,0,0,1
"732","No",0,1,1,0,0,0,0,-1.00830314032776,0,0,1,0,0,1,1,0,0,0
"733","No",0,1,0,1,1,0,0,-1.11221704918628,0,1,0,0,0,1,0,0,1,0
"734","No",0,1,1,1,0,0,1,-1.15777455577652,0,0,1,0,0,1,0,1,0,0
"735","Yes",1,1,0,0,0,1,0,-1.11296049559699,1,0,0,1,0,0,0,1,0,0
"736","No",0,1,0,1,0,0,0,-0.67541790977013,0,0,1,1,0,0,0,1,0,0
"737","No",0,1,0,1,1,0,1,-0.530308772685904,0,1,0,0,1,0,0,1,0,0
"738","No",0,1,0,1,1,0,1,-0.453912175653208,1,0,0,1,0,0,0,0,0,1
"739","Yes",0,1,0,0,1,0,0,-1.22457063854357,0,0,1,1,0,0,0,1,0,0
"740","Yes",0,1,0,0,1,0,1,-1.08301782174336,1,0,0,0,1,0,0,0,0,1
"741","No",0,1,0,1,0,0,0,-1.10851138916597,1,0,0,0,1,0,0,0,0,1
"742","No",0,1,0,0,0,1,0,-0.86309889323168,1,0,0,1,0,0,0,0,1,0
"743","No",1,0,1,0,1,0,1,-0.811802641393677,0,0,1,1,0,0,0,1,0,0
"744","No",0,1,0,1,1,0,0,-0.516088785944144,1,0,0,1,0,0,0,0,1,0
"745","No",0,1,0,0,0,0,0,-1.1514515363009,0,0,1,0,1,0,0,1,0,0
"746","No",0,1,1,1,0,0,1,-0.446789702638626,0,0,1,0,0,1,0,1,0,0
"747","Yes",0,1,1,1,0,0,1,-0.840873025969654,1,0,0,0,1,0,1,0,0,0
"748","Yes",0,1,0,0,0,1,0,-0.698434154466609,1,0,0,1,0,0,0,1,0,0
"749","No",1,1,1,0,1,0,0,-1.16321193653743,1,0,0,0,1,0,0,0,1,0
"750","Yes",0,1,1,0,0,1,1,-1.20884246795188,1,0,0,0,0,1,0,0,1,0
"751","Yes",1,1,1,1,1,0,0,-0.956587572461369,1,0,0,0,1,0,0,0,1,0
"752","Yes",0,1,0,1,1,0,1,-1.12188249541628,1,0,0,1,0,0,0,0,1,0
"753","Yes",0,1,1,1,1,1,0,-1.13133412375086,1,0,0,1,0,0,0,0,1,0
"754","Yes",0,1,1,0,1,0,1,-0.993712205631232,0,1,0,0,1,0,1,0,0,0
"755","Yes",0,0,1,1,0,1,1,-0.656569866070078,1,0,0,1,0,0,0,0,1,0
"756","No",1,1,1,0,0,0,0,-0.716264539948425,0,0,1,1,0,0,0,0,1,0
"757","Yes",1,1,0,1,1,1,1,-1.26317002524507,1,0,0,0,1,0,0,1,0,0
"758","Yes",0,1,0,0,1,1,1,-1.20902886844827,1,0,0,0,0,1,0,0,1,0
"759","Yes",0,1,0,0,1,1,1,-1.22993817111685,1,0,0,0,1,0,0,1,0,0
"760","Yes",0,0,1,1,0,0,1,-0.660755841104506,0,1,0,0,1,0,0,1,0,0
"761","No",0,1,1,0,0,0,0,-1.06050023335552,1,0,0,0,1,0,0,0,0,1
"762","No",0,1,0,0,0,0,0,-0.474643132868158,1,0,0,0,1,0,0,0,1,0
"763","Yes",0,1,1,1,1,0,1,-1.03217087489572,1,0,0,1,0,0,1,0,0,0
"764","No",0,1,0,0,0,1,0,-1.22586334054557,1,0,0,0,0,1,1,0,0,0
"765","Yes",1,1,0,1,0,1,0,-0.866098923943408,1,0,0,0,1,0,0,0,1,0
"766","No",1,1,0,0,0,1,0,-0.509217418487685,0,1,0,1,0,0,0,0,1,0
"767","No",0,1,1,0,0,0,0,-0.907566889109649,1,0,0,1,0,0,0,0,1,0
"768","Yes",0,1,1,1,0,1,1,-0.937264583775706,0,1,0,0,0,1,1,0,0,0
"769","Yes",0,1,0,1,0,1,1,-1.00873232661979,1,0,0,0,0,1,0,0,1,0
"770","Yes",0,1,0,0,1,1,1,-1.26009829330771,1,0,0,1,0,0,0,0,0,1
"771","No",0,1,1,0,1,0,0,-1.03714556341211,1,0,0,0,1,0,1,0,0,0
"772","Yes",0,1,1,1,0,1,0,-0.495603261721997,1,0,0,0,1,0,0,0,1,0
"773","No",0,1,0,0,1,1,1,-1.0863648243671,0,1,0,0,0,1,0,0,0,1
"774","Yes",0,1,0,1,0,1,1,-0.940987034589364,0,1,0,1,0,0,0,1,0,0
"775","Yes",0,1,1,1,0,1,1,-0.60807586149968,1,0,0,0,1,0,0,0,0,1
"776","Yes",0,1,0,1,0,1,1,-1.0173808331565,1,0,0,0,1,0,0,1,0,0
"777","No",0,1,0,0,0,1,0,-1.18785253922157,0,1,0,1,0,0,0,1,0,0
"778","Yes",0,1,1,1,0,0,1,-0.832032522005446,1,0,0,0,1,0,0,0,0,1
"779","Yes",1,1,1,1,1,1,0,-1.1068495922472,1,0,0,0,1,0,0,1,0,0
"780","No",0,1,0,1,1,0,0,-1.26767026039818,0,0,1,0,0,1,0,1,0,0
"781","Yes",0,0,0,1,0,1,1,-1.16735120745073,1,0,0,0,0,1,0,1,0,0
"782","No",1,1,1,0,1,0,1,-0.755441545067818,0,0,1,1,0,0,0,0,1,0
"783","Yes",1,1,0,1,1,1,0,-1.23228536519456,0,1,0,0,0,1,0,1,0,0
"784","Yes",1,1,0,1,1,1,0,-0.704976513134564,1,0,0,1,0,0,0,0,1,0
"785","Yes",0,1,0,1,1,1,0,-0.500313003620883,1,0,0,1,0,0,0,0,1,0
"786","No",1,1,0,1,0,0,0,-1.21688571176905,1,0,0,0,0,1,0,0,1,0
"787","Yes",0,1,1,1,0,1,0,-1.18350001766937,1,0,0,1,0,0,0,0,1,0
"788","Yes",0,1,0,1,1,0,1,-1.20860255625599,1,0,0,0,1,0,1,0,0,0
"789","No",0,1,0,1,1,0,1,-0.894863368163177,1,0,0,0,1,0,1,0,0,0
"790","Yes",0,0,0,0,1,0,0,-1.02697839768819,1,0,0,1,0,0,0,1,0,0
"791","Yes",0,0,0,1,1,0,1,-0.997074108193212,1,0,0,1,0,0,0,0,0,1
"792","Yes",0,1,0,0,1,1,1,-1.21770585126288,1,0,0,0,1,0,0,0,0,1
"793","Yes",0,1,1,0,1,0,1,-1.2246584120376,1,0,0,1,0,0,0,0,1,0
"794","No",0,0,0,0,1,1,1,-0.417304464452318,0,0,1,1,0,0,0,1,0,0
"795","Yes",0,1,1,1,1,1,0,-1.15407419015051,1,0,0,0,1,0,1,0,0,0
"796","No",0,1,0,0,0,1,0,-1.21214738014096,0,1,0,0,1,0,0,0,1,0
"797","Yes",1,1,1,0,0,1,0,-0.934303315593658,1,0,0,0,1,0,0,0,1,0
"798","Yes",0,0,1,0,1,1,1,-1.17375697074581,1,0,0,0,1,0,1,0,0,0
"799","No",0,1,1,1,1,1,0,-0.805747367001117,0,0,1,0,1,0,1,0,0,0
"800","Yes",0,1,1,1,1,1,0,-0.703937677339138,1,0,0,1,0,0,0,0,0,1
"801","Yes",0,1,0,1,1,1,1,-0.770077141761953,0,0,1,0,0,1,0,0,1,0
"802","No",0,1,0,0,1,1,0,-1.06331726711006,0,1,0,0,0,1,0,0,0,1
"803","Yes",0,1,0,1,0,0,1,-1.02703062310623,1,0,0,1,0,0,0,0,1,0
"804","No",0,1,1,0,0,0,0,-0.916040945354246,1,0,0,1,0,0,0,0,0,1
"805","No",0,1,0,0,0,0,0,-0.741642840843751,1,0,0,1,0,0,0,0,1,0
"806","No",0,1,1,1,1,0,1,-0.769764772498384,0,1,0,0,1,0,0,0,0,1
"807","Yes",0,1,0,1,0,0,1,-1.26350996317609,1,0,0,0,1,0,0,0,1,0
"808","No",0,1,0,1,0,0,0,-1.24972944897815,0,0,1,1,0,0,0,0,1,0
"809","No",0,1,1,0,0,1,0,-1.15807160911373,0,0,1,0,1,0,0,1,0,0
"810","Yes",0,1,1,1,0,1,0,-1.21706984323931,1,0,0,0,1,0,0,0,1,0
"811","No",0,0,0,1,1,0,0,-1.00637806074398,0,1,0,0,1,0,0,0,0,1
"812","No",0,1,0,1,0,0,1,-1.12267067945881,1,0,0,0,1,0,0,0,1,0
"813","Yes",0,1,1,1,1,1,1,-0.832335436993483,1,0,0,1,0,0,0,0,1,0
"814","No",0,1,0,0,0,0,0,-1.04810677482939,1,0,0,0,0,1,0,0,0,1
"815","No",0,1,0,1,0,0,0,-0.838473530839701,0,1,0,1,0,0,1,0,0,0
"816","No",0,1,1,1,1,1,0,-1.04175342603787,0,0,1,0,0,1,0,0,0,1
"817","No",0,1,0,1,1,0,0,-0.875675726886026,0,0,1,0,1,0,0,0,1,0
"818","No",0,1,1,1,0,1,0,-0.743248176829038,0,1,0,1,0,0,0,0,0,1
"819","Yes",0,1,0,0,0,1,1,-1.16178782010554,1,0,0,0,1,0,0,0,1,0
"820","No",0,1,0,0,0,0,0,-1.08062036873692,1,0,0,0,1,0,1,0,0,0
"821","Yes",0,0,1,0,1,1,1,-1.03972068116434,0,1,0,0,0,1,0,0,1,0
"822","No",0,1,1,0,1,0,1,-0.518920530551407,0,1,0,0,1,0,1,0,0,0
"823","Yes",1,1,0,1,0,0,1,-0.921658297704178,1,0,0,0,1,0,0,0,1,0
"824","Yes",0,1,1,1,0,1,0,-0.890280313556417,1,0,0,0,0,1,0,0,0,1
"825","Yes",0,0,0,1,0,1,0,-0.862052115844807,1,0,0,1,0,0,0,0,0,1
"826","No",0,1,1,1,0,0,1,-0.832767686470793,0,0,1,0,1,0,0,0,0,1
"827","No",0,1,1,0,0,1,0,-1.05681491893615,0,1,0,1,0,0,1,0,0,0
"828","No",0,1,0,0,0,0,1,-1.12313601890048,0,1,0,1,0,0,0,0,1,0
"829","No",0,1,0,1,1,0,0,-0.623480279880055,1,0,0,1,0,0,0,0,1,0
"830","Yes",0,1,0,0,1,1,1,-0.969315296353202,0,1,0,1,0,0,1,0,0,0
"831","No",0,1,0,0,0,0,1,-1.14113162730149,0,0,1,1,0,0,1,0,0,0
"832","Yes",0,1,1,1,0,1,1,-0.468473650827174,1,0,0,0,0,1,0,0,1,0
"833","No",0,1,1,0,0,0,1,-0.654629092388926,0,0,1,0,1,0,0,0,0,1
"834","No",1,1,0,0,0,0,1,-1.21438989647998,1,0,0,0,0,1,0,0,0,1
"835","Yes",1,1,0,0,0,0,1,-1.16005190166661,1,0,0,0,0,1,0,1,0,0
"836","Yes",1,1,0,0,1,0,1,-1.22903173299597,1,0,0,0,1,0,1,0,0,0
"837","No",0,1,1,0,0,0,0,-1.02828702069019,1,0,0,1,0,0,0,0,1,0
"838","Yes",0,0,0,0,1,1,0,-1.21508036113062,0,1,0,1,0,0,0,1,0,0
"839","Yes",0,1,0,1,0,1,1,-1.20786451769088,1,0,0,0,0,1,0,0,0,1
"840","No",0,1,0,1,0,0,1,-1.06700292188335,0,0,1,0,1,0,1,0,0,0
"841","Yes",0,1,1,0,0,1,1,-1.03050348104585,1,0,0,0,1,0,0,0,0,1
"842","No",1,1,0,1,0,0,1,-1.19295871780205,0,1,0,0,1,0,0,0,0,1
"843","Yes",1,1,1,0,0,0,1,-1.04914549717351,1,0,0,0,1,0,0,0,0,1
