"","Population","Area","Children","Age","Income","Marital","Gender","Churn","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Contract","Port_modem","Tablet","InternetService","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","PaymentMethod","Tenure","MonthlyCharge","Bandwidth_GB_Year","Timely_response","Timely_fixes","Timely_replacements","Reliability","Options","Respectful","Courteous","Active_listening"
"3838",26545,"Rural",2,64,20954.8,"Separated","Female","Yes",12.6649,7,0,0,"No","One year","No","No","Fiber Optic","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Electronic Check",5.067354,220.1323,968.8818009,2,5,4,6,2,5,3,4
"3839",24743,"Urban",1,73,10331.34,"Separated","Female","Yes",11.96519,13,1,1,"No","Month-to-month","No","No","DSL","Yes","Yes","Yes","No","No","Yes","No","No","Yes","Electronic Check",6.386027,139.9875,1039.187211,3,4,3,4,2,4,5,4
"3840",38833,"Rural",2,27,24090.59,"Never Married","Male","No",9.379254,7,2,1,"No","Two Year","No","No","Fiber Optic","Yes","No","No","Yes","No","No","Yes","No","No","Electronic Check",5.387209,159.9349,910.8338083,2,3,3,6,3,4,4,3
"3841",218,"Urban",0,57,29125.57,"Divorced","Male","Yes",12.36111,6,0,0,"No","Month-to-month","Yes","No","DSL","Yes","No","No","No","No","Yes","No","No","Yes","Bank Transfer(automatic)",3.94227,104.9643,795.7564584,3,4,4,4,3,3,3,3
"3842",18951,"Urban",1,68,39053.35,"Never Married","Female","Yes",11.20557,10,7,0,"No","Two Year","Yes","Yes","Fiber Optic","Yes","No","No","Yes","No","No","Yes","Yes","Yes","Electronic Check",5.664023,230.1051,982.7165421,4,4,3,3,5,4,4,4
"3843",421,"Urban",3,22,11423.37,"Never Married","Female","Yes",8.979059,9,1,1,"No","Month-to-month","Yes","No","DSL","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Electronic Check",1.329981,200.1323,1244.63125,4,5,4,2,3,3,5,4
"3844",21480,"Urban",2,34,33426.12,"Married","Female","No",8.885438,10,2,0,"No","Month-to-month","No","No","DSL","Yes","No","No","Yes","No","No","No","No","Yes","Mailed Check",29.58658,114.9509,3041.355145,5,6,4,4,5,3,4,3
"3845",24824,"Urban",4,75,19536.56,"Divorced","Male","No",12.30036,11,0,0,"No","Two Year","No","Yes","DSL","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Credit Card (automatic)",13.34222,174.9581,2027.493646,4,3,3,5,4,4,4,2
"3846",3989,"Urban",1,51,41444.72,"Divorced","Male","No",10.1175,10,1,0,"No","Month-to-month","No","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Bank Transfer(automatic)",25.76718,167.4847,3049.419775,4,4,4,2,3,2,4,4
"3847",690,"Suburban",1,58,20474.19,"Widowed","Male","Yes",10.46793,15,3,0,"Yes","Two Year","No","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Mailed Check",3.876069,197.4702,1218.662597,3,3,4,4,3,3,4,3
"3848",733,"Urban",2,58,2335.14,"Widowed","Female","No",6.963828,11,0,0,"No","Month-to-month","No","No","Fiber Optic","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","Bank Transfer(automatic)",29.71753,194.9768,2823.145964,3,3,4,4,2,4,4,3
"3849",21212,"Rural",0,59,68987.09,"Divorced","Female","No",7.685351,11,1,0,"No","Two Year","Yes","No","Fiber Optic","Yes","No","Yes","Yes","No","Yes","No","No","No","Bank Transfer(automatic)",4.054345,149.9778,471.7954635,4,6,4,4,2,4,4,4
"3850",43714,"Suburban",0,31,7410.71,"Never Married","Male","No",11.64621,13,0,1,"No","Month-to-month","Yes","No","Fiber Optic","Yes","Yes","No","Yes","No","Yes","No","No","No","Bank Transfer(automatic)",11.99482,179.9656,1293.256696,3,2,3,4,4,3,3,2
"3851",2491,"Suburban",1,20,29998.04,"Married","Male","No",9.210381,13,2,0,"No","Month-to-month","No","No","Fiber Optic","Yes","No","No","Yes","No","No","No","Yes","Yes","Credit Card (automatic)",5.156634,169.9378,883.2058714,5,4,3,4,2,4,3,2
"3852",431,"Suburban",2,68,79645.56,"Married","Female","Yes",7.695657,14,3,0,"Yes","Two Year","Yes","No","DSL","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Bank Transfer(automatic)",5.976743,194.9663,1312.11903,3,3,4,1,5,4,2,4
"3853",10976,"Suburban",0,41,69312.83,"Separated","Male","No",9.216926,11,1,0,"No","Month-to-month","No","No","None","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","Mailed Check",23.63005,152.509,2436.452255,4,6,5,5,2,5,4,3
"3854",299,"Suburban",2,37,28805.26,"Divorced","Female","No",10.25645,8,0,0,"No","One year","No","No","Fiber Optic","Yes","No","Yes","Yes","No","Yes","No","No","No","Bank Transfer(automatic)",6.42531,149.9778,799.7665769,3,3,3,2,4,2,2,2
"3855",33965,"Urban",0,72,37864.06,"Divorced","Male","No",17.21943,15,0,1,"No","Two Year","Yes","No","Fiber Optic","Yes","Yes","Yes","No","No","Yes","No","No","No","Credit Card (automatic)",6.088456,159.9875,656.0906255,2,2,2,3,2,4,2,3
"3856",4089,"Urban",0,53,39557.83,"Widowed","Male","No",5.923618,16,0,1,"No","Month-to-month","Yes","No","Fiber Optic","Yes","Yes","Yes","No","No","Yes","No","No","Yes","Bank Transfer(automatic)",17.93561,159.9875,1689.115275,5,4,3,2,5,2,3,3
"3857",62,"Rural",1,45,51302.78,"Never Married","Female","No",9.942413,11,0,0,"No","One year","No","Yes","Fiber Optic","Yes","Yes","No","Yes","No","Yes","No","No","Yes","Mailed Check",9.389007,179.9656,982.3393738,5,5,5,4,4,3,4,5
"3858",994,"Urban",0,69,34094.81,"Widowed","Male","Yes",8.109012,13,0,0,"No","Month-to-month","Yes","No","None","Yes","No","No","No","No","No","Yes","Yes","No","Electronic Check",15.06895,175.1331,1672.336606,2,3,2,2,5,3,2,3
"3859",677,"Urban",8,63,32072.51,"Divorced","Female","No",13.88236,16,1,1,"Yes","One year","Yes","No","None","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Electronic Check",3.305552,127.525,702.3872964,4,3,4,3,5,3,3,2
"3860",27819,"Rural",3,19,28022.35,"Widowed","Female","Yes",14.58334,14,0,1,"No","Month-to-month","Yes","No","Fiber Optic","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Electronic Check",13.11297,207.4673,1705.302867,4,5,4,3,5,4,3,3
"3861",2157,"Suburban",6,87,40203.66,"Widowed","Male","Yes",13.04143,13,2,0,"Yes","One year","No","No","DSL","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Electronic Check",6.913925,207.4754,1536.363525,5,4,5,3,4,3,4,6
"3862",379,"Suburban",0,46,120301.3,"Never Married","Male","Yes",10.35374,15,2,0,"No","One year","Yes","No","Fiber Optic","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Bank Transfer(automatic)",9.386672,220.1323,1367.297406,3,4,3,5,4,2,4,3
"3863",518,"Suburban",2,87,21790,"Separated","Male","No",12.83596,15,0,0,"Yes","Month-to-month","No","Yes","Fiber Optic","Yes","Yes","No","Yes","No","Yes","No","No","Yes","Mailed Check",9.187823,179.9656,941.2227255,5,5,5,5,4,6,3,5
"3864",15741,"Rural",2,43,18210.97,"Divorced","Male","Yes",7.868489,18,0,1,"No","Month-to-month","No","No","None","Yes","No","No","Yes","No","No","No","Yes","No","Mailed Check",8.71167,137.4616,1129.873915,2,2,3,2,6,3,2,3
"3865",25578,"Urban",7,49,40633.4,"Never Married","Female","Yes",12.48749,12,2,1,"No","Two Year","No","Yes","DSL","No","No","No","No","Yes","Yes","Yes","Yes","No","Bank Transfer(automatic)",4.820891,212.6415,1569.607544,3,3,2,2,4,2,3,2
"3866",5547,"Suburban",1,80,22918.99,"Widowed","Female","Yes",12.59919,14,3,0,"No","Month-to-month","Yes","No","DSL","Yes","Yes","No","No","No","No","No","No","Yes","Bank Transfer(automatic)",16.57839,124.9607,1771.850524,3,4,2,4,4,3,3,1
"3867",1590,"Urban",1,28,18054.15,"Never Married","Female","Yes",9.016916,12,1,0,"No","Month-to-month","Yes","No","DSL","Yes","Yes","Yes","No","Yes","Yes","No","No","No","Mailed Check",2.780924,152.5104,976.4774375,5,5,5,5,3,3,4,2
"3868",9777,"Urban",2,73,8091.21,"Divorced","Male","No",9.335603,13,0,0,"No","Month-to-month","No","No","None","Yes","No","No","No","No","Yes","Yes","No","No","Electronic Check",2.924951,117.472,468.5975061,3,4,3,3,3,3,3,3
"3869",10481,"Suburban",1,36,12993.3,"Divorced","Male","No",11.26154,9,1,0,"No","Month-to-month","Yes","Yes","Fiber Optic","Yes","No","No","No","No","No","No","Yes","No","Mailed Check",4.212653,147.4421,659.4098323,3,3,4,1,5,2,3,4
"3870",48905,"Rural",0,63,27506.01,"Married","Male","No",10.45539,14,1,1,"No","One year","No","No","None","Yes","No","No","No","No","Yes","No","No","Yes","Electronic Check",9.525184,92.48802,820.0423101,2,3,4,4,3,2,3,4
"3871",14601,"Rural",0,44,13476.42,"Divorced","Female","No",5.93299,11,0,0,"Yes","Two Year","No","No","DSL","No","No","No","Yes","Yes","No","No","No","Yes","Electronic Check",4.579843,127.4738,983.1469135,5,6,5,3,3,4,3,5
"3872",4128,"Rural",0,53,30536.02,"Divorced","Male","No",9.125916,12,0,0,"No","Month-to-month","Yes","No","DSL","Yes","No","Yes","No","No","No","Yes","No","No","Electronic Check",4.096547,119.9568,1052.973308,4,4,5,3,3,6,6,4
"3873",2968,"Suburban",3,83,42800.66,"Never Married","Female","Yes",9.733557,17,2,0,"No","Two Year","No","No","Fiber Optic","Yes","Yes","No","No","No","No","Yes","Yes","No","Electronic Check",2.250238,240.1149,693.3489139,5,4,4,5,3,4,4,3
"3874",615,"Urban",4,63,5362.71,"Widowed","Female","Yes",7.571298,13,0,1,"No","Two Year","No","Yes","None","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","Bank Transfer(automatic)",5.236648,210.138,1060.76878,5,4,4,3,1,4,3,4
"3875",7252,"Urban",1,29,17134.4,"Divorced","Female","Yes",6.583504,8,1,0,"No","Month-to-month","No","Yes","DSL","Yes","No","No","No","Yes","No","No","Yes","No","Mailed Check",5.695207,139.965,1220.191739,3,4,5,4,4,5,5,5
"3876",38620,"Rural",3,61,84298.02,"Separated","Female","No",15.43337,12,1,0,"No","Two Year","No","Yes","DSL","Yes","Yes","No","No","Yes","No","Yes","No","Yes","Mailed Check",5.276321,162.4676,1250.606015,3,3,3,4,3,3,3,4
"3877",109,"Urban",2,34,56733.5,"Married","Male","Yes",11.8323,9,1,0,"No","Month-to-month","Yes","Yes","Fiber Optic","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Bank Transfer(automatic)",15.1631,227.4754,1849.418149,3,3,3,3,4,4,4,3
"3878",26659,"Urban",0,48,68204.46,"Never Married","Male","Yes",9.399937,19,2,1,"No","Month-to-month","No","No","Fiber Optic","Yes","Yes","No","No","Yes","No","No","Yes","Yes","Bank Transfer(automatic)",5.124495,192.4705,821.0926195,4,3,1,4,4,4,4,3
"3879",1158,"Urban",2,69,55365.37,"Never Married","Female","Yes",11.13796,14,1,2,"Yes","Month-to-month","Yes","No","DSL","Yes","No","No","Yes","No","No","No","No","No","Electronic Check",11.61657,114.9509,1454.178463,5,5,5,4,5,3,2,4
"3880",5316,"Rural",3,69,31263.34,"Divorced","Male","No",10.8229,9,1,0,"No","Two Year","Yes","No","DSL","Yes","No","No","No","No","No","Yes","No","Yes","Mailed Check",6.275924,117.4392,1196.239363,3,3,2,3,4,4,3,3
"3881",6705,"Urban",0,77,67495.36,"Widowed","Male","No",6.767293,14,0,0,"Yes","One year","No","No","Fiber Optic","Yes","No","No","No","No","No","Yes","No","No","Bank Transfer(automatic)",10.18273,137.4392,984.2773024,4,4,2,2,4,3,3,2
"3882",23285,"Rural",2,63,114551.7,"Widowed","Male","No",11.50744,17,1,0,"No","Two Year","No","No","DSL","Yes","No","No","No","Yes","No","No","No","No","Credit Card (automatic)",7.761878,104.9781,1231.447125,2,3,2,3,3,3,2,4
"3883",62135,"Suburban",2,32,41799.98,"Never Married","Female","No",10.25329,8,1,0,"No","Two Year","No","Yes","Fiber Optic","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Bank Transfer(automatic)",12.70321,194.9581,1593.998248,3,3,3,3,4,4,2,3
"3884",620,"Urban",0,28,94788.34,"Married","Male","No",14.55317,14,1,0,"No","Month-to-month","Yes","No","None","Yes","No","No","No","No","No","Yes","No","Yes","Electronic Check",1.74299,104.9629,453.3963183,3,3,3,2,3,4,4,3
"3885",1056,"Urban",2,64,10595.27,"Married","Male","No",9.88484,12,0,0,"No","Two Year","No","Yes","None","Yes","No","No","No","Yes","No","No","Yes","Yes","Bank Transfer(automatic)",2.825046,127.4887,569.8410423,5,5,5,1,4,4,3,5
"3886",137,"Suburban",0,86,16587.43,"Divorced","Female","No",8.412486,12,0,1,"No","One year","Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","Electronic Check",2.237136,142.5007,733.0142637,4,4,3,5,4,4,3,3
"3887",2064,"Urban",1,34,17638.9,"Never Married","Female","Yes",11.14084,11,1,2,"Yes","Month-to-month","No","No","DSL","No","Yes","No","No","Yes","No","No","Yes","Yes","Bank Transfer(automatic)",15.33595,172.4705,2065.691215,3,4,4,5,2,5,3,4
"3888",2326,"Urban",0,36,24084.76,"Divorced","Female","No",6.332682,11,1,0,"Yes","Two Year","Yes","No","Fiber Optic","Yes","No","Yes","No","No","Yes","No","Yes","No","Mailed Check",8.686291,162.4689,992.4258553,4,4,3,3,5,3,4,3
"3889",7265,"Rural",0,87,107772.3,"Married","Female","Yes",2.198831,16,0,1,"Yes","Month-to-month","Yes","Yes","Fiber Optic","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Credit Card (automatic)",1.112412,232.6415,512.1675846,4,3,3,3,5,2,4,3
"3890",954,"Urban",1,55,16090.91,"Never Married","Nonbinary","No",13.928,10,2,2,"No","One year","Yes","Yes","Fiber Optic","Yes","No","Yes","Yes","No","No","Yes","No","Yes","Bank Transfer(automatic)",2.255314,162.4526,520.7155239,4,3,4,5,3,5,6,4
"3891",846,"Urban",1,78,68616.43,"Widowed","Male","Yes",8.803505,19,2,0,"No","Month-to-month","Yes","No","None","Yes","Yes","No","No","No","No","Yes","No","Yes","Mailed Check",1.374443,137.4684,362.0020605,4,4,3,3,3,4,4,4
"3892",19168,"Rural",1,50,16409.81,"Divorced","Male","No",9.692251,12,0,0,"No","Two Year","Yes","Yes","DSL","Yes","Yes","Yes","No","No","No","Yes","No","No","Bank Transfer(automatic)",1.40024,152.4624,944.6151981,4,5,5,4,4,5,3,4
"3893",3708,"Suburban",0,77,6407.88,"Married","Male","No",8.202833,16,0,0,"No","Two Year","Yes","No","None","Yes","No","Yes","No","No","No","Yes","No","No","Credit Card (automatic)",6.093746,107.4806,724.4378895,4,4,5,2,5,3,3,3
"3894",2315,"Urban",0,87,35805.47,"Widowed","Male","Yes",14.47842,14,1,0,"No","Month-to-month","No","No","DSL","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Mailed Check",2.223563,184.9797,873.3472232,5,4,5,3,4,5,2,6
"3895",2271,"Urban",0,85,32153.72,"Never Married","Male","No",12.26177,14,2,2,"No","Two Year","Yes","No","Fiber Optic","No","Yes","No","No","Yes","No","Yes","No","Yes","Bank Transfer(automatic)",7.277274,182.4676,877.0780549,2,4,4,4,3,4,4,4
"3896",344,"Suburban",0,49,16161.27,"Divorced","Male","Yes",12.44948,13,0,0,"No","Month-to-month","No","No","Fiber Optic","No","No","No","Yes","No","Yes","No","Yes","No","Bank Transfer(automatic)",3.4187,182.447,619.2614035,4,4,4,3,4,4,4,5
"3897",4010,"Suburban",1,51,20845.79,"Widowed","Male","No",2.53911,11,2,0,"No","One year","Yes","No","Fiber Optic","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","Electronic Check",17.58224,197.4876,1964.367635,4,4,5,3,4,4,3,4
"3898",11854,"Urban",2,35,11830.39,"Never Married","Female","No",8.293752,11,0,0,"No","One year","Yes","No","Fiber Optic","Yes","Yes","No","No","No","No","No","No","Yes","Electronic Check",8.423652,144.9607,868.497965,5,4,3,4,3,4,6,4
"3899",0,"Rural",0,35,50391.85,"Married","Female","Yes",9.518609,14,2,0,"Yes","One year","No","Yes","Fiber Optic","Yes","Yes","No","No","Yes","No","Yes","Yes","No","Electronic Check",6.739064,252.6378,1211.320081,4,4,2,5,4,3,3,3
"3900",353,"Urban",10,27,48848.88,"Divorced","Female","Yes",11.64544,10,0,0,"No","Month-to-month","Yes","No","Fiber Optic","Yes","No","Yes","No","No","No","Yes","Yes","No","Bank Transfer(automatic)",22.744,210.127,2774.912011,5,4,5,5,3,4,3,5
"3901",184,"Urban",3,43,40398.47,"Divorced","Female","No",8.644175,11,0,0,"No","One year","Yes","No","Fiber Optic","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","Mailed Check",6.56131,235.1591,1270.455838,3,3,4,3,4,3,4,3
"3902",2348,"Rural",0,78,11009.87,"Divorced","Male","Yes",7.889232,13,2,0,"No","Month-to-month","Yes","No","None","Yes","Yes","No","No","Yes","No","No","No","Yes","Bank Transfer(automatic)",5.778279,125.0073,616.6230151,4,3,5,5,3,3,2,3
"3903",0,"Suburban",5,32,59960,"Separated","Female","Yes",9.638076,7,0,0,"No","Month-to-month","No","No","DSL","Yes","Yes","No","Yes","No","No","No","Yes","No","Mailed Check",8.324111,182.4433,1629.696337,3,4,4,2,5,3,3,3
"3904",29586,"Urban",1,64,68793.34,"Married","Male","No",12.17642,16,0,1,"No","Month-to-month","No","No","Fiber Optic","Yes","No","No","Yes","Yes","No","No","No","No","Electronic Check",6.994401,147.4738,814.9942633,3,4,3,4,4,4,5,3
"3905",7570,"Suburban",3,57,33055.59,"Married","Female","No",8.318932,9,0,0,"Yes","Two Year","No","Yes","DSL","Yes","No","Yes","Yes","No","No","Yes","No","Yes","Credit Card (automatic)",6.597117,142.4526,1384.04032,3,2,2,3,4,2,2,3
"3906",2326,"Rural",0,23,22588.39,"Never Married","Female","No",13.60153,13,3,1,"No","Month-to-month","Yes","No","Fiber Optic","Yes","Yes","Yes","Yes","Yes","No","No","No","No","Electronic Check",11.12081,182.497,1321.610648,3,3,3,4,3,3,3,3
"3907",1666,"Rural",2,34,25142.24,"Never Married","Male","No",2.36444,13,3,0,"No","One year","Yes","No","DSL","Yes","No","No","Yes","No","Yes","No","No","Yes","Bank Transfer(automatic)",4.795038,127.4601,1096.59855,3,4,4,2,4,4,3,6
"3908",38517,"Rural",0,20,38845.48,"Separated","Female","Yes",7.208078,12,2,1,"Yes","One year","No","No","None","Yes","Yes","No","No","No","No","Yes","Yes","No","Electronic Check",4.377435,207.6386,981.8469749,4,3,4,3,5,4,2,3
"3909",2968,"Rural",0,75,68709.62,"Separated","Male","Yes",10.20829,13,1,2,"No","Month-to-month","Yes","Yes","Fiber Optic","No","No","Yes","Yes","No","No","Yes","Yes","Yes","Credit Card (automatic)",2.696846,232.6228,808.114485,2,3,3,4,3,2,2,3
"3910",7715,"Suburban",3,24,1263.57,"Married","Male","Yes",11.58924,11,0,0,"Yes","Month-to-month","No","No","Fiber Optic","Yes","Yes","No","No","No","No","Yes","No","Yes","Bank Transfer(automatic)",9.648973,169.9447,1278.614923,1,2,2,3,3,3,3,3
"3911",41468,"Suburban",2,25,45427.7,"Divorced","Male","Yes",9.030524,11,0,0,"No","Month-to-month","No","No","DSL","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","Mailed Check",2.553094,164.9785,1258.112414,4,4,5,4,5,2,2,4
"3912",8295,"Rural",4,23,38045.21,"Widowed","Male","Yes",6.040015,17,1,0,"No","Month-to-month","Yes","No","None","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","Bank Transfer(automatic)",21.19755,220.1615,2605.553463,3,3,2,3,5,4,3,3
"3913",1227,"Urban",1,46,12531.29,"Divorced","Female","Yes",7.545931,12,0,0,"No","Month-to-month","Yes","Yes","DSL","Yes","Yes","Yes","No","Yes","No","Yes","No","No","Credit Card (automatic)",20.52701,164.9853,2563.027756,4,6,4,2,5,3,3,3
"3914",39859,"Urban",8,35,46708.88,"Divorced","Female","Yes",11.36826,10,0,0,"No","Month-to-month","Yes","No","Fiber Optic","No","No","No","Yes","No","No","Yes","Yes","Yes","Bank Transfer(automatic)",5.516053,230.1051,1294.27991,5,4,4,4,3,3,3,4
"3915",95,"Rural",3,34,33533.36,"Separated","Male","Yes",10.01287,10,0,1,"No","Month-to-month","Yes","Yes","DSL","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Mailed Check",9.696166,247.6647,2089.325891,2,2,4,4,2,3,3,2
"3916",684,"Suburban",0,82,13148.1,"Separated","Male","Yes",11.72484,13,0,0,"No","Two Year","Yes","No","Fiber Optic","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Electronic Check",6.135015,194.9581,877.3671989,4,3,3,3,4,3,3,4
"3917",2231,"Rural",3,69,87277.75,"Widowed","Female","Yes",13.35351,10,1,0,"Yes","Month-to-month","Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Electronic Check",4.301967,175.0062,1122.243782,6,6,6,6,3,7,5,5
"3918",14795,"Urban",0,70,49373.8,"Widowed","Male","Yes",7.980028,14,1,0,"Yes","Month-to-month","Yes","Yes","DSL","Yes","No","Yes","No","Yes","Yes","Yes","No","Yes","Credit Card (automatic)",11.40635,144.9889,1685.65475,3,2,4,5,3,3,3,5
"3919",9692,"Suburban",1,63,43369.94,"Separated","Male","Yes",8.7759,15,3,0,"Yes","Month-to-month","No","No","Fiber Optic","Yes","No","No","No","No","No","No","Yes","No","Credit Card (automatic)",5.119045,147.4421,645.1544646,4,4,5,2,5,4,3,2
"3920",346,"Suburban",1,55,60004.46,"Never Married","Male","Yes",12.74256,16,2,0,"Yes","Month-to-month","Yes","No","Fiber Optic","Yes","Yes","No","No","Yes","No","No","No","Yes","Mailed Check",10.15306,157.4836,1081.276543,4,4,4,3,2,5,5,4
"3921",18575,"Suburban",0,45,13216.99,"Separated","Female","Yes",8.308668,15,0,0,"Yes","Month-to-month","No","No","DSL","Yes","No","Yes","No","Yes","Yes","Yes","No","No","Electronic Check",4.64085,144.9889,1166.216656,4,4,5,2,2,3,5,5
"3922",52254,"Suburban",1,30,58621.81,"Separated","Female","No",11.8131,11,1,1,"No","Month-to-month","No","No","Fiber Optic","Yes","Yes","No","No","Yes","No","No","No","Yes","Mailed Check",2.919224,157.4836,488.2314263,5,5,5,4,2,4,6,4
"3923",6354,"Urban",10,35,29541.88,"Divorced","Male","Yes",12.10286,9,2,0,"No","Month-to-month","Yes","No","Fiber Optic","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","Electronic Check",25.07759,235.1591,3076.415699,2,4,3,3,5,1,2,2
"3924",9852,"Urban",0,39,63027.8,"Widowed","Female","No",6.501013,16,0,0,"No","Two Year","Yes","No","None","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","Electronic Check",5.337342,202.6829,1090.927055,4,4,4,4,4,4,3,4
"3925",1283,"Rural",2,68,26375.76,"Divorced","Male","Yes",11.19425,14,3,0,"No","Month-to-month","No","No","DSL","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","Bank Transfer(automatic)",7.704074,174.9744,1436.32927,3,3,3,5,3,5,4,3
"3926",13489,"Urban",1,77,12416.94,"Separated","Male","No",11.85073,11,2,1,"No","Two Year","No","No","Fiber Optic","Yes","Yes","No","No","No","No","Yes","Yes","No","Electronic Check",14.13869,240.1149,1672.619185,4,4,4,4,4,4,4,2
"3927",9071,"Rural",1,87,61291.33,"Divorced","Female","Yes",7.978417,19,1,1,"No","Two Year","Yes","No","DSL","Yes","Yes","No","Yes","No","No","Yes","No","Yes","Electronic Check",17.61732,172.4404,2123.830793,2,3,3,3,5,2,3,3
"3928",4179,"Suburban",1,33,22611.29,"Married","Female","Yes",7.681675,12,0,1,"No","Two Year","Yes","No","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Electronic Check",3.179833,290.1604,1130.542862,3,4,4,3,3,5,2,4
"3929",8192,"Suburban",3,60,38317.73,"Never Married","Female","Yes",10.62687,11,1,0,"No","Month-to-month","No","No","None","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Electronic Check",17.5331,222.6654,2100.528824,5,5,5,3,5,4,4,5
"3930",2886,"Suburban",3,30,13500.74,"Separated","Male","No",10.85047,12,0,1,"Yes","Two Year","No","No","Fiber Optic","Yes","Yes","No","Yes","No","Yes","No","No","Yes","Credit Card (automatic)",9.448515,179.9656,1180.250198,2,3,1,3,3,3,3,4
"3931",1215,"Urban",1,35,3773.39,"Divorced","Female","Yes",12.66151,12,0,1,"No","Month-to-month","No","No","None","Yes","Yes","No","No","No","No","Yes","Yes","Yes","Mailed Check",2.488097,207.6386,808.6437867,1,1,2,4,3,3,3,1
"3932",1394,"Suburban",0,22,21413.24,"Separated","Female","Yes",9.757323,9,1,0,"Yes","Month-to-month","No","No","Fiber Optic","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Electronic Check",6.422331,277.6375,1316.360571,3,3,4,3,4,2,3,3
"3933",808,"Suburban",1,70,10832.15,"Widowed","Male","No",6.973723,18,2,0,"No","One year","Yes","No","Fiber Optic","Yes","Yes","No","Yes","Yes","No","No","No","Yes","Electronic Check",8.91671,179.9794,1024.783162,4,4,4,3,2,4,5,4
"3934",1165,"Rural",3,19,84674.6,"Separated","Female","No",9.809836,10,1,0,"No","One year","No","Yes","DSL","Yes","Yes","No","No","Yes","Yes","No","No","Yes","Electronic Check",11.51972,149.9928,1708.389751,5,4,6,3,3,2,3,5
"3935",2564,"Urban",1,65,63911.85,"Married","Male","No",5.788391,11,1,0,"No","Two Year","No","No","Fiber Optic","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Electronic Check",15.19674,160.0013,1536.961227,4,4,4,4,4,3,3,5
"3936",0,"Urban",3,57,8348.29,"Divorced","Male","No",3.232997,11,1,0,"No","Month-to-month","Yes","Yes","None","Yes","No","No","Yes","No","Yes","No","No","Yes","Credit Card (automatic)",12.27603,114.9838,1251.456656,4,5,4,4,4,4,3,4
"3937",44,"Suburban",0,74,13744.9,"Separated","Female","No",7.488474,10,0,0,"No","Two Year","No","No","Fiber Optic","Yes","Yes","Yes","No","No","No","No","No","Yes","Credit Card (automatic)",11.7516,147.4783,1026.949787,4,3,5,4,5,3,3,4
"3938",2227,"Rural",2,75,8231.55,"Widowed","Male","Yes",8.741825,12,2,1,"No","Two Year","Yes","Yes","Fiber Optic","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Electronic Check",10.59224,245.1457,1601.761071,2,4,5,4,2,4,4,5
"3939",212,"Suburban",1,40,13312.53,"Separated","Female","Yes",14.13918,10,3,0,"No","Month-to-month","No","No","None","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Bank Transfer(automatic)",18.08315,182.49,1951.61509,2,3,2,4,4,4,4,3
"3940",1333,"Suburban",0,77,28827.57,"Never Married","Female","No",12.27876,17,3,0,"No","One year","Yes","No","Fiber Optic","Yes","No","Yes","Yes","No","No","Yes","Yes","No","Credit Card (automatic)",3.595204,232.6228,828.1128045,4,4,3,4,2,4,4,5
"3941",55352,"Rural",3,61,25480.46,"Never Married","Male","No",14.93812,9,0,1,"No","One year","No","Yes","None","Yes","Yes","No","No","No","No","No","No","No","Electronic Check",4.197945,112.4844,550.0787433,3,4,4,3,3,4,5,4
