"","Population","Area","Children","Age","Income","Marital","Gender","Churn","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Contract","Port_modem","Tablet","InternetService","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","PaymentMethod","Tenure","MonthlyCharge","Bandwidth_GB_Year","Timely_response","Timely_fixes","Timely_replacements","Reliability","Options","Respectful","Courteous","Active_listening"
"813",321,"Rural",7,59,45395.08,"Widowed","Female","Yes",7.659602,10,1,0,"No","Month-to-month","No","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Electronic Check",12.51669,270.1604,2408.542735,3,4,3,4,3,3,3,2
"814",415,"Urban",4,67,43487.16,"Separated","Female","No",13.82812,12,1,0,"No","Month-to-month","No","No","None","Yes","No","Yes","No","No","No","No","No","No","Mailed Check",6.811035,82.49655,696.2689909,3,3,6,4,3,3,4,2
"815",6457,"Rural",3,61,26699.84,"Separated","Male","No",8.689995,17,1,1,"No","One year","Yes","Yes","DSL","Yes","No","No","Yes","No","No","No","No","Yes","Bank Transfer(automatic)",12.35438,114.9509,1653.932692,1,1,2,4,3,2,4,2
"816",1073,"Suburban",1,66,20455.42,"Separated","Female","No",9.551626,11,2,1,"No","Two Year","No","No","None","Yes","Yes","No","Yes","Yes","No","Yes","No","No","Mailed Check",6.979037,172.4871,992.6561706,4,4,4,3,4,3,4,4
"817",329,"Rural",0,87,4464.62,"Separated","Female","No",3.954662,8,1,0,"No","Two Year","Yes","No","Fiber Optic","Yes","No","No","Yes","Yes","No","No","No","Yes","Electronic Check",11.37064,147.4738,985.0942314,3,2,3,2,5,2,3,2
"818",3241,"Rural",0,20,119318.8,"Married","Female","No",8.373684,11,1,0,"No","One year","Yes","No","DSL","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Mailed Check",14.87243,174.9581,2163.007664,4,3,3,4,1,3,5,4
"819",375,"Suburban",0,44,27249.39,"Separated","Male","Yes",7.387913,15,0,0,"No","Month-to-month","Yes","Yes","Fiber Optic","Yes","No","No","No","No","No","Yes","Yes","No","Electronic Check",3.80496,207.6094,831.3552738,5,5,4,4,2,4,3,4
"820",151,"Rural",7,29,86449.72,"Married","Male","No",10.15265,10,0,0,"No","Month-to-month","No","No","Fiber Optic","Yes","No","No","No","No","No","No","No","Yes","Bank Transfer(automatic)",5.951276,112.4551,849.8471125,3,4,3,4,5,2,4,4
"821",23458,"Rural",4,29,7458.91,"Widowed","Female","Yes",10.58898,9,2,1,"No","One year","Yes","No","None","No","Yes","No","No","Yes","No","Yes","Yes","No","Electronic Check",7.032789,220.1615,1378.197785,5,5,5,4,3,5,5,5
"822",2128,"Suburban",1,61,18073.63,"Separated","Male","No",13.6305,13,0,0,"No","One year","No","No","Fiber Optic","Yes","Yes","No","No","Yes","No","No","Yes","No","Bank Transfer(automatic)",20.80434,192.4705,2094.027389,2,2,2,5,4,3,3,4
"823",210,"Rural",2,80,4289.84,"Separated","Female","Yes",11.76163,11,1,2,"Yes","Month-to-month","Yes","No","Fiber Optic","Yes","No","No","Yes","No","Yes","No","Yes","Yes","Electronic Check",10.15472,182.447,1048.841947,2,2,2,5,1,3,3,4
"824",183,"Rural",3,75,5025.12,"Never Married","Female","Yes",1.864676,8,1,0,"No","Month-to-month","No","No","None","Yes","Yes","No","Yes","No","No","Yes","No","No","Mailed Check",10.98445,159.9642,1267.767102,3,3,1,2,4,2,3,3
"825",3308,"Urban",0,45,7324.74,"Separated","Female","Yes",5.80988,17,4,0,"No","Month-to-month","Yes","No","DSL","No","No","No","Yes","No","No","Yes","No","Yes","Mailed Check",11.73089,139.9349,1676.476901,5,6,5,4,2,3,4,3
"826",1039,"Rural",8,25,6650.96,"Married","Female","No",9.069765,16,0,0,"No","Two Year","No","No","Fiber Optic","Yes","Yes","No","Yes","No","No","No","Yes","No","Mailed Check",12.50526,202.4433,1674.101146,2,4,2,4,2,3,3,3
"827",349,"Rural",3,56,55127.57,"Never Married","Female","No",10.88425,9,1,0,"No","One year","Yes","No","DSL","Yes","Yes","No","No","No","No","Yes","No","Yes","Bank Transfer(automatic)",6.580765,149.9447,1288.736573,5,6,5,3,3,4,4,5
"828",164,"Suburban",2,39,19745.98,"Separated","Female","No",2.698874,6,2,0,"No","One year","Yes","No","DSL","Yes","No","No","No","No","No","No","Yes","No","Electronic Check",4.827032,127.4421,1061.907795,5,4,4,2,3,6,4,4
"829",3291,"Urban",0,28,31654.75,"Widowed","Nonbinary","No",5.064663,10,4,1,"No","Month-to-month","No","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","No","No","No","Electronic Check",18.03946,142.5007,2214.155609,4,5,5,3,4,4,4,3
"830",121,"Urban",0,40,102072,"Married","Female","Yes",8.191967,5,1,0,"No","One year","Yes","No","DSL","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Bank Transfer(automatic)",8.894523,212.6415,1717.407155,2,3,2,4,4,2,2,2
"831",3609,"Rural",3,67,7041.99,"Never Married","Female","No",12.67518,14,2,0,"No","Two Year","No","Yes","DSL","Yes","No","Yes","No","No","No","No","Yes","Yes","Bank Transfer(automatic)",4.351173,129.9598,1037.103018,4,3,4,4,3,3,3,5
"832",222,"Urban",1,19,3379.82,"Never Married","Male","Yes",12.36091,10,0,0,"No","Month-to-month","No","No","None","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Electronic Check",22.13831,242.6435,2616.565517,4,4,3,3,4,5,4,3
"833",8784,"Urban",0,65,42739.62,"Married","Male","No",12.93123,15,2,0,"No","Two Year","No","Yes","Fiber Optic","Yes","Yes","No","No","No","No","No","Yes","No","Mailed Check",17.21579,179.9476,1670.944369,2,2,2,4,4,2,3,1
"834",7380,"Rural",3,43,35590.37,"Widowed","Female","No",7.51567,9,2,0,"Yes","Month-to-month","No","No","None","Yes","No","No","No","No","No","No","Yes","Yes","Mailed Check",2.414,114.9658,468.36494,3,3,3,2,3,4,4,4
"835",3758,"Rural",1,32,11091.57,"Separated","Female","Yes",7.74801,10,2,0,"Yes","Month-to-month","No","Yes","None","Yes","No","No","No","No","No","No","Yes","No","Credit Card (automatic)",3.850863,114.9658,560.5940436,4,4,3,3,2,4,3,3
"836",204,"Rural",2,83,125288.6,"Separated","Female","Yes",11.55733,12,1,0,"Yes","Month-to-month","Yes","No","Fiber Optic","Yes","No","No","No","Yes","Yes","No","Yes","Yes","Bank Transfer(automatic)",2.026825,172.4742,364.1796625,4,3,4,5,2,4,5,5
"837",3085,"Urban",2,58,51755.55,"Never Married","Female","No",7.527191,12,1,0,"No","Month-to-month","No","Yes","DSL","Yes","Yes","No","No","No","No","No","No","No","Electronic Check",7.33513,124.9607,1117.392471,3,4,4,3,3,3,3,2
"838",4022,"Urban",1,40,17275.92,"Never Married","Female","Yes",9.099318,12,0,1,"No","One year","No","Yes","DSL","No","No","No","No","Yes","No","Yes","No","Yes","Credit Card (automatic)",2.395742,129.9621,949.9087685,5,4,5,2,3,4,4,5
"839",3908,"Urban",0,50,7826.14,"Widowed","Nonbinary","Yes",6.754316,8,1,2,"No","Month-to-month","Yes","No","None","Yes","No","No","Yes","No","No","Yes","Yes","Yes","Mailed Check",2.586551,197.6288,719.7255006,3,3,3,5,4,4,4,2
"840",7753,"Suburban",3,44,62383.84,"Widowed","Nonbinary","No",0.9003326,12,2,0,"No","Two Year","Yes","No","Fiber Optic","Yes","No","No","Yes","No","No","No","Yes","No","Bank Transfer(automatic)",6.311363,169.9378,874.5896088,3,4,4,2,5,3,3,3
"841",0,"Urban",3,82,52312.84,"Married","Male","Yes",3.075427,16,1,0,"No","Month-to-month","No","Yes","Fiber Optic","Yes","Yes","No","No","No","No","Yes","Yes","Yes","Mailed Check",7.27652,240.1149,1155.524102,4,4,5,3,4,3,5,2
"842",45763,"Rural",0,73,50730.53,"Separated","Female","No",14.22008,10,0,0,"Yes","One year","Yes","Yes","Fiber Optic","Yes","No","No","Yes","No","Yes","No","Yes","Yes","Mailed Check",2.980706,182.447,422.3998081,4,4,4,5,3,6,5,4
"843",20077,"Urban",4,69,24641.27,"Separated","Male","Yes",13.25877,10,0,0,"Yes","Month-to-month","No","No","Fiber Optic","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Mailed Check",6.783568,182.4653,1001.378182,1,2,3,3,3,3,3,4
"844",705,"Suburban",3,83,12711.69,"Divorced","Male","Yes",21.20723,12,0,1,"No","Month-to-month","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","Mailed Check",6.184958,197.484,1468.274084,4,5,4,4,4,3,4,4
"845",4970,"Urban",3,39,100585.1,"Married","Nonbinary","No",11.01403,10,0,0,"No","One year","Yes","Yes","DSL","Yes","Yes","No","No","Yes","No","No","No","Yes","Electronic Check",4.109741,137.4836,1027.507457,4,5,4,3,3,4,3,3
"846",4300,"Suburban",1,75,24385.38,"Separated","Male","Yes",11.77549,11,1,0,"No","Month-to-month","No","No","None","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Electronic Check",1.743805,255.1665,847.0257353,5,6,5,2,3,3,3,3
"847",5179,"Urban",3,61,26393.26,"Widowed","Male","No",9.238425,13,0,1,"Yes","Two Year","Yes","No","Fiber Optic","Yes","Yes","No","No","No","No","Yes","Yes","Yes","Credit Card (automatic)",16.19111,240.1149,1954.817992,4,3,5,3,3,4,4,4
"848",1736,"Urban",0,67,39149.61,"Divorced","Male","No",10.34257,16,1,0,"No","Month-to-month","No","No","Fiber Optic","Yes","No","No","No","Yes","No","No","No","Yes","Bank Transfer(automatic)",4.784022,124.9781,499.2698644,3,2,2,5,1,2,2,4
"849",882,"Rural",1,68,12114.71,"Married","Female","No",7.95348,15,1,1,"No","Month-to-month","No","No","DSL","Yes","No","No","No","Yes","No","No","Yes","No","Mailed Check",11.66425,139.965,1581.415147,4,5,5,6,2,4,5,3
"850",14413,"Urban",0,49,21152.89,"Divorced","Female","No",11.98448,11,2,0,"No","Two Year","No","Yes","DSL","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Electronic Check",10.99657,162.4653,1620.224811,3,3,4,5,3,5,5,3
"851",170,"Urban",0,40,16320.7,"Widowed","Male","Yes",10.43105,12,0,1,"No","Month-to-month","Yes","No","Fiber Optic","No","Yes","Yes","No","No","No","No","Yes","Yes","Bank Transfer(automatic)",5.058557,182.4653,831.9762364,4,4,1,5,3,4,4,3
"852",776,"Suburban",1,82,17778.12,"Divorced","Female","No",12.99445,8,2,0,"No","Two Year","Yes","Yes","None","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","Credit Card (automatic)",6.470869,165.0182,884.0960804,3,3,3,5,3,2,3,3
"853",7349,"Suburban",0,22,86019.75,"Separated","Female","Yes",6.989908,13,1,0,"No","Month-to-month","No","Yes","DSL","Yes","Yes","No","Yes","No","Yes","Yes","No","Yes","Bank Transfer(automatic)",3.984772,184.9496,1193.459499,4,2,2,2,5,3,5,2
"854",3080,"Urban",0,70,70716.07,"Never Married","Female","No",6.554147,13,0,0,"No","Month-to-month","Yes","No","DSL","Yes","Yes","No","Yes","Yes","No","No","No","Yes","Mailed Check",13.99745,159.9794,1741.511236,3,3,3,3,4,2,3,1
"855",5450,"Urban",2,70,6119.53,"Divorced","Female","Yes",9.411397,6,3,1,"No","Month-to-month","Yes","No","None","Yes","No","No","No","No","No","Yes","No","No","Bank Transfer(automatic)",1.31809,104.9629,295.3935883,2,3,3,4,1,4,5,3
"856",2688,"Rural",2,32,56607.8,"Married","Female","No",11.78232,15,3,0,"No","Month-to-month","Yes","No","None","Yes","Yes","Yes","No","No","No","No","No","No","Bank Transfer(automatic)",20.52789,115.0021,1945.332394,3,3,5,4,4,3,3,4
"857",26038,"Rural",10,22,122756.3,"Never Married","Male","No",13.03545,14,2,0,"Yes","Two Year","Yes","Yes","DSL","Yes","No","No","No","No","No","No","No","Yes","Mailed Check",14.86128,92.45514,2108.712631,6,4,4,5,2,4,4,4
"858",20920,"Suburban",0,36,66737.35,"Never Married","Male","No",8.88295,14,0,0,"No","One year","No","No","None","Yes","No","No","No","No","No","No","Yes","No","Bank Transfer(automatic)",16.53241,114.9658,1638.079725,3,3,4,3,2,5,3,2
"859",48351,"Suburban",0,27,70424.63,"Married","Female","Yes",6.941126,12,0,0,"No","Month-to-month","Yes","Yes","None","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Bank Transfer(automatic)",9.658761,187.6422,1324.009256,3,3,3,3,4,4,2,3
"860",284,"Rural",0,21,51814.85,"Separated","Female","No",12.20018,10,0,1,"No","Two Year","Yes","No","DSL","Yes","Yes","No","No","No","No","No","No","No","Credit Card (automatic)",9.468306,124.9607,1351.920539,5,5,5,3,2,5,5,4
"861",32,"Rural",2,51,54290.34,"Divorced","Female","No",12.09389,10,1,0,"No","Two Year","Yes","Yes","None","Yes","No","No","Yes","Yes","No","No","Yes","No","Electronic Check",10.15451,149.9845,1224.72764,3,4,4,2,5,2,3,3
"862",7514,"Urban",1,79,45122.17,"Separated","Male","No",15.59664,13,2,1,"No","One year","No","No","Fiber Optic","Yes","Yes","No","No","No","Yes","Yes","No","No","Credit Card (automatic)",8.052952,182.4538,910.2691862,3,2,2,5,4,4,4,4
"863",814,"Rural",0,65,37261.82,"Separated","Female","No",8.923032,10,3,2,"No","One year","Yes","No","Fiber Optic","Yes","No","No","Yes","No","No","Yes","No","Yes","Electronic Check",4.164919,159.9349,577.4706172,3,5,4,3,5,3,4,3
"864",36923,"Urban",3,45,41973.28,"Separated","Male","Yes",10.61869,8,0,0,"Yes","Month-to-month","Yes","No","Fiber Optic","Yes","No","No","No","No","No","Yes","No","No","Mailed Check",19.48354,137.4392,1943.635982,4,3,4,1,5,3,3,3
"865",12920,"Suburban",4,77,10744.48,"Divorced","Male","Yes",13.3429,18,0,1,"No","Month-to-month","No","Yes","DSL","Yes","No","No","No","No","No","Yes","Yes","No","Electronic Check",20.10599,187.6094,2595.464531,4,5,3,2,3,3,4,3
"866",17536,"Rural",3,50,13226.92,"Widowed","Male","Yes",15.54324,12,2,0,"No","One year","No","No","Fiber Optic","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Mailed Check",2.141515,277.6513,1094.028517,2,2,3,5,4,3,3,4
"867",56642,"Suburban",3,35,46770.27,"Separated","Male","No",10.5871,17,0,1,"No","Month-to-month","No","Yes","None","Yes","Yes","No","Yes","No","No","No","No","No","Electronic Check",7.294292,134.9801,983.0214047,5,3,3,4,4,3,4,5
"868",8761,"Suburban",1,79,31063.83,"Divorced","Female","Yes",8.289713,16,0,0,"No","Month-to-month","No","Yes","Fiber Optic","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","Credit Card (automatic)",3.260154,255.1555,887.9936218,1,2,1,3,4,3,4,3
"869",2830,"Suburban",0,87,13470.92,"Separated","Female","No",3.503782,12,2,0,"No","One year","No","No","Fiber Optic","Yes","No","Yes","Yes","No","Yes","No","No","No","Electronic Check",15.05177,149.9778,1281.098493,4,4,4,4,3,4,5,4
"870",1770,"Suburban",0,65,94296.35,"Separated","Female","Yes",11.46299,15,1,0,"No","Month-to-month","No","No","None","Yes","Yes","No","No","No","No","No","Yes","No","Credit Card (automatic)",3.23817,147.4713,443.3624779,3,2,4,3,3,3,3,3
"871",978,"Urban",4,52,82955.59,"Separated","Male","No",10.64343,9,2,0,"No","Month-to-month","Yes","No","DSL","Yes","No","Yes","No","Yes","No","No","No","No","Credit Card (automatic)",15.10612,107.4958,2006.056116,2,3,3,4,2,4,4,2
"872",764,"Urban",4,42,15762.73,"Married","Male","Yes",7.343718,11,0,0,"Yes","Month-to-month","No","No","DSL","No","Yes","Yes","No","No","Yes","Yes","Yes","No","Bank Transfer(automatic)",14.40375,235.1417,2394.464952,5,4,4,2,5,4,5,5
"873",27842,"Suburban",0,37,88324.05,"Divorced","Female","No",8.128263,13,1,0,"Yes","Month-to-month","No","Yes","None","Yes","No","No","No","Yes","No","No","Yes","Yes","Electronic Check",5.126165,127.4887,703.0576657,4,3,2,4,4,4,4,5
"874",670,"Rural",0,37,47862.33,"Separated","Female","Yes",11.63333,14,1,0,"No","Month-to-month","No","No","DSL","No","No","No","Yes","Yes","No","No","Yes","Yes","Mailed Check",5.560793,162.4608,1246.154559,5,4,5,2,4,4,5,5
"875",10489,"Rural",2,20,10325.85,"Married","Male","Yes",9.491469,9,1,2,"No","Month-to-month","No","No","Fiber Optic","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","Electronic Check",4.51753,252.6378,1187.095148,5,4,5,3,3,5,4,5
"876",1246,"Rural",0,40,58142.74,"Separated","Female","No",11.84641,16,2,0,"No","Month-to-month","Yes","Yes","Fiber Optic","Yes","No","No","No","Yes","No","No","Yes","Yes","Electronic Check",4.723073,159.965,660.1932315,5,4,5,4,3,6,5,6
"877",38028,"Rural",4,85,37525.01,"Separated","Female","No",4.336065,12,3,0,"Yes","One year","No","Yes","None","Yes","Yes","No","Yes","Yes","Yes","No","No","No","Electronic Check",5.111561,160.0122,678.2091311,5,5,4,5,3,5,4,5
"878",611,"Urban",0,48,54174.87,"Separated","Nonbinary","No",6.931743,11,2,0,"No","Two Year","No","No","DSL","Yes","No","No","No","Yes","No","No","Yes","No","Bank Transfer(automatic)",1.347728,139.965,767.0616095,1,3,2,4,2,5,4,4
"879",1204,"Rural",2,52,42523.79,"Divorced","Female","Yes",10.2902,11,1,0,"No","Month-to-month","No","Yes","None","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Electronic Check",12.12501,139.9816,1419.040968,3,4,3,4,2,4,6,3
"880",7972,"Urban",2,74,18620.8,"Divorced","Male","Yes",10.97789,7,1,0,"No","Month-to-month","Yes","No","DSL","No","No","No","No","Yes","No","No","Yes","No","Bank Transfer(automatic)",17.95225,139.965,2190.039608,3,4,3,3,3,4,3,4
"881",10434,"Urban",0,81,38363.26,"Separated","Female","Yes",11.95007,14,0,0,"No","Month-to-month","No","No","DSL","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Credit Card (automatic)",2.582668,164.9715,866.3476333,3,3,4,4,4,3,4,4
"882",0,"Urban",7,53,24050.09,"Divorced","Male","Yes",10.49746,12,1,0,"No","One year","Yes","Yes","DSL","Yes","Yes","No","No","No","Yes","Yes","Yes","No","Bank Transfer(automatic)",7.969762,232.624,1848.363566,4,4,3,4,4,3,4,5
"883",3709,"Urban",1,41,18014.85,"Separated","Female","No",12.38772,14,1,0,"No","One year","No","No","Fiber Optic","Yes","Yes","No","No","Yes","No","No","No","No","Bank Transfer(automatic)",6.463724,157.4836,742.5950937,4,4,4,4,5,4,3,6
"884",569,"Rural",0,83,8568.21,"Married","Female","Yes",8.580878,12,0,0,"No","Month-to-month","Yes","No","Fiber Optic","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","Electronic Check",2.222289,184.9853,497.5901263,5,6,6,4,5,4,3,4
"885",124,"Suburban",3,25,48360.48,"Divorced","Male","Yes",9.823607,14,0,2,"No","Month-to-month","No","Yes","Fiber Optic","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Electronic Check",7.848542,265.147,1478.745798,2,3,3,4,4,2,3,2
"886",615,"Suburban",6,38,31239.87,"Divorced","Male","No",8.18622,10,0,0,"No","Two Year","Yes","No","None","Yes","Yes","No","No","No","No","No","No","Yes","Bank Transfer(automatic)",8.584144,112.4844,1077.237101,4,5,4,5,2,4,5,4
"887",62491,"Suburban",2,34,134838.8,"Divorced","Male","Yes",6.387828,12,0,0,"Yes","Two Year","Yes","Yes","DSL","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Credit Card (automatic)",9.51775,200.1323,1892.444874,3,3,4,3,3,4,4,4
"888",2181,"Suburban",4,79,40869.93,"Widowed","Female","Yes",7.401076,11,1,0,"No","Two Year","No","No","Fiber Optic","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Mailed Check",10.28653,267.6647,1560.396967,3,4,4,3,5,4,4,5
"889",4295,"Rural",4,86,16711.49,"Never Married","Male","Yes",13.49933,5,1,0,"Yes","Month-to-month","Yes","No","DSL","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Bank Transfer(automatic)",1.126364,200.1185,1015.130356,4,4,3,3,4,4,3,3
"890",39376,"Urban",0,21,1193.66,"Never Married","Male","Yes",7.364702,11,1,0,"No","Month-to-month","No","Yes","Fiber Optic","No","Yes","Yes","Yes","Yes","No","Yes","No","No","Bank Transfer(automatic)",21.50913,207.4811,2422.231415,5,4,4,3,3,5,4,4
"891",39,"Suburban",2,25,79402.83,"Married","Nonbinary","No",10.51982,11,2,1,"No","Two Year","Yes","No","Fiber Optic","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","Electronic Check",21.19498,235.1591,2458.677481,4,4,3,4,3,4,2,3
"892",40336,"Urban",0,56,18275.19,"Married","Female","No",6.990118,11,2,0,"No","Two Year","No","No","DSL","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Bank Transfer(automatic)",1.15025,164.9715,830.9443469,3,2,2,4,3,4,2,3
"893",1132,"Urban",0,89,40406.98,"Divorced","Male","No",16.36612,11,1,1,"No","Month-to-month","Yes","Yes","None","Yes","No","No","No","Yes","No","No","No","Yes","Mailed Check",3.794103,92.5018,346.0280123,4,4,5,4,2,3,5,4
"894",35142,"Urban",1,48,8874.14,"Married","Male","No",7.749421,14,1,0,"No","Two Year","Yes","No","Fiber Optic","Yes","Yes","No","Yes","Yes","No","No","No","No","Electronic Check",8.547698,179.9794,1066.677081,5,5,4,4,5,4,3,5
"895",86,"Urban",1,29,37947.15,"Divorced","Female","No",11.59418,14,2,0,"No","One year","No","No","DSL","Yes","Yes","No","No","Yes","Yes","No","No","No","Electronic Check",4.055418,149.9928,1002.424825,5,5,5,4,3,3,4,5
"896",478,"Urban",3,89,20456.18,"Widowed","Male","Yes",14.07349,8,2,0,"No","Month-to-month","No","Yes","None","Yes","No","No","No","Yes","No","No","No","No","Electronic Check",8.324816,92.5018,809.618878,3,3,1,4,2,2,3,3
"897",25339,"Suburban",1,77,1143.18,"Never Married","Male","No",7.338118,14,0,0,"No","Month-to-month","No","Yes","None","Yes","No","Yes","Yes","No","Yes","No","Yes","No","Electronic Check",3.318059,152.4884,625.201163,3,3,3,4,4,4,4,3
"898",940,"Rural",1,21,40941.58,"Separated","Female","Yes",9.705754,11,1,1,"No","One year","No","Yes","None","Yes","No","Yes","No","No","No","Yes","Yes","Yes","Electronic Check",9.49754,177.6508,1432.135681,2,3,3,3,3,3,5,4
"899",15184,"Urban",1,77,15876.36,"Separated","Male","No",8.39883,6,0,0,"No","Two Year","No","Yes","DSL","Yes","No","Yes","No","No","No","Yes","No","Yes","Bank Transfer(automatic)",1.78963,119.9568,816.0468833,4,3,3,1,4,2,4,4
"900",20,"Rural",7,73,35665.19,"Married","Female","Yes",7.990121,11,1,0,"No","Month-to-month","No","No","Fiber Optic","Yes","Yes","No","No","No","No","No","Yes","Yes","Electronic Check",7.007574,179.9476,941.4829653,1,2,3,4,4,2,1,3
"901",4637,"Rural",0,62,2772.21,"Widowed","Female","Yes",0.3550483,10,2,0,"Yes","One year","No","No","Fiber Optic","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Bank Transfer(automatic)",7.457111,220.1323,1109.681229,3,4,2,5,3,6,5,4
"902",38016,"Rural",1,18,11574.18,"Divorced","Female","Yes",9.20065,12,1,0,"No","Month-to-month","Yes","No","None","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Mailed Check",2.382538,187.6422,788.1036301,3,4,3,5,4,5,3,4
"903",5402,"Suburban",3,38,15377.23,"Divorced","Male","No",7.024459,15,1,0,"No","One year","Yes","No","DSL","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Electronic Check",2.509742,162.4653,1135.537453,2,3,3,5,2,3,3,4
"904",689,"Rural",3,46,56868.44,"Widowed","Male","Yes",9.149023,8,0,0,"No","Two Year","Yes","Yes","Fiber Optic","Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","Mailed Check",1.193519,222.65,863.525358,4,2,3,3,6,2,3,3
"905",31178,"Urban",3,62,32383.92,"Divorced","Male","Yes",13.74408,6,2,0,"Yes","One year","No","No","Fiber Optic","Yes","No","Yes","No","No","Yes","No","Yes","Yes","Credit Card (automatic)",3.033312,162.4689,618.6284163,4,4,3,5,1,6,5,5
"906",650,"Suburban",2,47,5570.57,"Widowed","Male","No",8.931718,9,2,0,"No","Month-to-month","Yes","No","DSL","Yes","No","No","No","Yes","Yes","No","Yes","No","Bank Transfer(automatic)",5.891019,152.4742,1294.614623,4,4,5,4,2,5,4,3
"907",226,"Urban",1,55,45856.05,"Divorced","Male","No",10.51064,13,1,1,"No","One year","No","No","DSL","Yes","Yes","No","Yes","No","No","No","No","Yes","Bank Transfer(automatic)",16.77025,147.4564,2045.813243,2,4,3,5,4,2,3,4
"908",21462,"Urban",1,21,20057.8,"Separated","Male","Yes",7.383215,14,1,2,"No","Month-to-month","Yes","No","DSL","Yes","Yes","Yes","No","No","No","Yes","Yes","No","Mailed Check",2.426747,222.6326,1385.269228,4,4,4,2,4,3,4,3
"909",135,"Suburban",2,36,22082.05,"Married","Female","No",9.874838,15,0,0,"No","Month-to-month","Yes","Yes","None","Yes","No","Yes","Yes","No","Yes","Yes","No","No","Electronic Check",6.681836,142.4855,1019.877653,3,4,2,3,4,3,4,4
"910",296,"Suburban",0,51,35194.3,"Separated","Female","No",13.15165,16,2,0,"No","Month-to-month","Yes","No","Fiber Optic","Yes","No","No","No","Yes","No","Yes","No","No","Electronic Check",11.30633,149.9621,1199.678982,3,4,3,4,4,3,4,5
"911",4870,"Rural",0,32,8457.83,"Never Married","Female","Yes",7.457158,11,2,0,"Yes","Month-to-month","No","Yes","DSL","Yes","No","No","Yes","Yes","Yes","No","No","No","Credit Card (automatic)",7.042459,139.983,1228.595252,2,3,4,3,3,2,4,3
"912",94,"Suburban",4,61,48521.27,"Widowed","Female","No",9.273629,9,0,1,"No","Two Year","No","No","None","Yes","No","Yes","No","No","No","Yes","Yes","Yes","Mailed Check",15.73713,177.6508,1904.60275,3,2,2,4,4,3,5,5
"913",15420,"Rural",1,60,45091.73,"Widowed","Female","No",11.1808,12,1,0,"No","Month-to-month","No","Yes","Fiber Optic","Yes","Yes","No","No","No","No","No","No","Yes","Bank Transfer(automatic)",12.94793,144.9607,1126.457158,4,5,4,4,3,5,4,1
"914",827,"Suburban",1,81,55861.93,"Divorced","Male","Yes",9.014014,11,1,1,"No","One year","No","No","DSL","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Electronic Check",2.284487,212.6415,1119.209524,5,4,5,2,5,3,3,2
"915",788,"Suburban",3,63,16966.71,"Divorced","Male","Yes",10.5572,14,3,0,"Yes","Month-to-month","Yes","No","DSL","Yes","No","No","No","No","No","Yes","No","No","Credit Card (automatic)",1.655301,117.4392,837.3072679,3,4,3,4,4,3,3,3
"916",58,"Suburban",3,45,30502.48,"Divorced","Male","Yes",8.034529,9,0,1,"Yes","One year","Yes","No","Fiber Optic","Yes","Yes","No","Yes","No","No","Yes","No","Yes","Credit Card (automatic)",7.521969,192.4404,1129.471568,5,5,4,3,5,4,5,4
"917",1089,"Suburban",0,87,348.67,"Never Married","Male","Yes",10.36876,17,1,0,"No","Month-to-month","Yes","No","DSL","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Electronic Check",14.86376,202.6362,2089.529125,3,2,3,4,3,3,2,3
"918",1776,"Rural",1,35,114401.9,"Widowed","Male","No",7.455787,9,1,0,"No","Two Year","No","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Electronic Check",15.12559,167.4847,2229.929037,3,3,3,4,4,3,3,3
